ADMIN_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19103,178140,8115,83217,3948
19153,490171,31632,223796,11229
19113,240326,10182,111632,8142
19047,13255,403,5628,1570
19013,134810,5812,61459,5847
19163,159981,8574,72203,5780
19083,13270,353,5785,1294
19049,84955,4202,39964,2252
19187,34469,1529,15741,1184
19045,32808,1789,14755,1432
19057,35425,2137,16288,676
19161,6544,107,3187,45
19111,25017,1053,10976,1772
19021,16698,702,6307,3290
19061,117951,4140,56005,1996
19181,33687,1699,15628,900
19183,14453,661,6641,503
19027,19800,753,8909,1059
19033,49962,2231,22981,1702
19169,97538,5637,45067,2578
19195,3395,77,1660,1
19189,8113,280,3665,483
19155,91130,4972,40235,4761
19139,31331,1345,12548,4757
19009,4033,80,1927,101
19005,11193,339,5371,106
19099,27612,1037,12855,1060
19017,24832,1112,11284,1163
19065,20582,569,9555,883
19041,16130,621,7668,229
19147,6670,178,3161,140
19193,87073,4416,39218,4634
19003,3493,103,1600,6
19173,4418,93,2142,17
19175,9568,430,4480,269
19067,13288,325,5977,989
19063,9901,593,4417,358
19035,9338,227,4430,242
19123,14920,523,6934,482
19179,23974,1038,11075,669
19073,9137,312,4134,482
19019,12303,360,5822,300
19101,15149,767,6732,921
19127,28450,1513,12182,2648
19109,11976,481,5494,466
19037,5823,126,2689,326
19011,15116,412,7124,442
19081,6602,126,2885,706
19029,20587,543,9711,405
19135,6498,205,2995,273
19089,4319,172,1999,164
19039,9481,336,3892,1351
19053,5871,167,2747,118
19125,27352,907,11156,3982
19015,22091,961,10328,522
19059,15000,531,7122,218
19141,10534,357,4925,318
19159,4138,103,1989,4
19165,11343,280,5453,110
19079,13976,311,6556,399
19197,11014,413,4477,1667
19131,8726,181,4197,134
19115,7851,158,3099,1517
19069,7018,195,3290,230
19117,7076,192,3208,376
19043,12596,210,5848,644
19145,14077,677,6308,753
19051,8053,182,3097,1650
19085,6945,270,3215,234
19129,10813,606,5024,142
19097,15810,433,7574,243
19167,21983,604,9383,2599
19157,18042,616,8562,400
19191,16415,840,7317,957
19071,3297,77,1562,95
19149,16576,524,6569,2878
19031,12384,302,5924,267
19055,9597,288,4308,732
19091,8263,258,3745,371
19093,3638,113,1524,480
19077,8784,255,4138,235
19025,8398,93,4053,169
19087,16029,494,6839,1806
19095,11733,295,5414,587
19075,9386,346,4331,367
19121,13727,332,6593,147
19007,8824,300,3985,461
19171,17253,768,7744,967
19151,3860,80,1816,144
19119,5992,104,2904,70
,10368,247,5211,1
19105,12750,422,5723,828
19023,7810,96,3769,160
19137,6891,287,3007,564
19133,4327,139,2011,182
19143,3091,53,1440,158
19185,6297,195,2815,370
19177,2957,72,1391,101
19001,4601,212,2062,326
19107,3243,53,1546,100
