RECIP_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19153,454704,34298,204627,11159
19015,24842,1400,11402,643
19169,92435,6203,41890,2439
19125,24160,1108,10514,2029
19181,43977,2797,20033,1129
19139,34272,1887,14418,3545
19073,7344,459,3208,469
19031,16504,770,7565,606
19113,217553,13162,98453,7517
19103,164210,9360,75258,4303
19095,14925,698,6814,602
19067,12226,504,5644,433
19189,8029,320,3583,541
19157,16250,703,7576,399
19123,13567,592,6132,708
19021,15176,732,5879,2686
19167,20770,727,9249,1545
19099,30497,1855,13661,1328
19025,8720,287,4076,279
19163,130721,8725,58714,4580
19197,10202,488,4426,861
19033,38383,2044,17467,1411
19165,10402,311,4949,191
19155,67878,4596,30667,1962
19183,18395,966,8406,615
19045,34703,1799,15842,1221
19105,18120,759,8217,899
19013,112194,6121,50596,4870
19193,73885,4118,32801,4170
19111,22868,1090,10253,1276
19049,86853,6127,39323,2112
19053,4632,218,2097,219
19075,11423,481,5265,411
19041,12706,592,5895,326
19087,14571,644,6293,1346
19195,5642,202,2640,158
19135,5217,233,2350,284
19173,4391,153,2091,55
19057,27885,1699,12717,756
19029,11367,505,5281,307
19137,7870,360,3507,496
19011,21573,953,9903,809
19127,34011,2416,14651,2298
19185,3978,243,1789,156
19005,10227,399,4815,200
19077,9344,542,4255,293
19101,12701,782,5634,651
19035,9144,313,4249,332
19055,13275,489,6002,781
19179,22921,1157,9877,2011
19059,15712,599,7442,228
19145,11836,584,5407,427
19149,17997,797,7615,1971
19019,16632,726,7678,550
19017,22272,1066,10122,960
19187,29735,1473,13599,1082
19091,7087,261,3244,337
19069,7862,306,3618,322
19079,13542,566,6171,635
19063,7186,436,3235,279
19071,4729,202,2176,175
19007,8472,423,3836,378
19121,12916,674,5978,283
19081,7740,246,3541,412
19143,4113,112,1911,180
19097,15795,522,7475,326
19065,16166,626,7516,507
19037,9388,302,4231,624
19133,6864,305,3189,180
19027,18598,690,8482,942
19175,9323,456,4322,225
19147,6909,247,3231,200
19061,96152,3763,45424,1542
19109,11925,549,5435,506
19083,13682,503,6169,840
19047,11972,490,5118,1246
19191,18774,700,8629,818
19131,7850,223,3735,155
19089,6756,239,3051,415
19171,14719,708,6628,752
19023,12821,430,6010,374
19161,7700,214,3596,294
19003,2936,119,1385,47
19001,5210,300,2312,282
19039,6763,375,2861,665
19141,10481,369,4827,460
19085,10185,533,4670,315
19009,5003,182,2343,135
19159,3924,145,1871,36
19177,4251,149,1964,176
19151,5224,210,2412,191
19107,6969,276,3213,267
19129,10650,689,4853,255
19117,5608,249,2507,352
19119,6594,144,3151,149
19115,7410,304,3067,973
19093,4737,155,2103,376
19043,13032,336,6083,527
19051,4875,242,2249,134
,85,6,37,6
