ADMIN_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19153,514334,22693,239885,12260
19021,17522,631,6617,3559
19027,20448,481,9348,1097
19049,88239,3154,42016,2423
19181,34722,1190,16365,964
19013,139136,4665,64065,6112
19033,51447,1923,23798,1859
19169,100726,4290,47240,2745
19195,3440,46,1698,1
19083,13570,221,5983,1326
19189,8308,207,3791,500
19155,94505,3911,42417,4837
19139,32470,959,13247,4888
19009,4114,26,1995,101
19005,11320,301,5450,112
19099,28583,744,13450,1137
19103,183679,5989,86978,4146
19017,25594,786,11797,1219
19065,20936,473,9769,909
19061,120902,2918,58028,2129
19041,16555,459,7944,264
19147,6769,152,3222,147
19193,90215,3810,41011,4802
19003,3543,74,1636,8
19173,4467,81,2169,20
19175,9897,304,4695,297
19067,13568,266,6128,1028
19063,10038,542,4500,378
19035,9507,200,4518,264
19123,15304,433,7143,538
19183,14915,459,6955,541
19179,24904,817,11543,877
19073,9374,189,4305,501
19113,248141,7564,116633,8566
19019,12633,264,6022,326
19101,15684,556,7089,956
19127,29897,1069,13056,2819
19109,12289,341,5714,479
19187,35490,1200,16362,1302
19037,5897,113,2727,337
19011,15482,382,7316,461
19045,34371,1290,15739,1529
19081,6706,71,2958,718
19131,8906,137,4297,155
19029,20923,435,9916,428
19135,6663,156,3094,287
19059,15371,422,7352,243
19159,4205,64,2040,5
19163,166337,6371,76290,6129
19125,27999,697,11568,4022
19149,17008,375,6827,2938
19015,22836,581,10879,550
19141,10790,261,5091,338
19091,8395,211,3827,381
19151,3919,65,1851,148
19055,9865,232,4457,757
19031,12587,240,6050,280
19167,22426,508,9637,2634
19143,3141,37,1472,162
19161,6571,90,3206,50
19069,7162,138,3385,244
19133,4454,73,2098,201
19075,9576,287,4442,393
19171,17605,547,8001,984
19137,7093,273,3112,575
19111,25932,800,11506,1883
19197,11354,235,4713,1712
19047,13625,315,5850,1584
19077,8963,184,4251,259
19093,3680,105,1544,491
19051,8170,151,3168,1659
19025,8429,75,4072,177
19145,14422,569,6511,801
19057,36772,1592,17210,714
19007,8985,246,4085,477
19157,18516,462,8864,424
19191,17076,520,7792,1005
19023,7828,93,3774,168
19087,16412,441,7015,1890
19001,4727,124,2161,331
19079,14241,212,6733,406
19095,11961,207,5558,615
19119,6036,103,2924,74
19043,12688,173,5904,660
19117,7221,159,3287,396
19039,9740,235,4064,1363
19107,3286,38,1575,100
19165,11565,212,5590,131
19185,6357,170,2852,377
19115,7958,142,3154,1526
19053,5933,146,2787,118
19177,2992,77,1401,111
19121,13935,249,6731,155
19085,6992,248,3243,245
,10374,246,5211,1
19105,13169,255,5986,887
19097,16141,283,7807,258
19129,12046,494,5689,145
19089,4445,126,2075,182
19071,3333,67,1584,98
