ADMIN_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19153,518129,21561,242221,12525
19021,17641,627,6676,3563
19027,20516,462,9388,1102
19049,88801,3001,42361,2445
19181,34863,1148,16447,980
19013,140138,4340,64755,6131
19033,51713,1831,23959,1894
19169,101253,4109,47579,2771
19195,3457,37,1711,1
19083,13608,212,6006,1329
19189,8333,206,3804,500
19155,94954,3799,42695,4843
19139,32633,965,13311,4920
19009,4114,23,1995,101
19005,11358,287,5476,112
19099,28666,730,13498,1138
19103,184651,5613,87584,4193
19017,25706,778,11850,1232
19065,21026,445,9824,916
19061,121319,2874,58246,2154
19041,16613,468,7964,273
19147,6785,160,3225,149
19193,90784,3748,41319,4817
19003,3545,74,1636,9
19173,4480,80,2176,20
19175,9938,300,4716,301
19067,13629,271,6150,1042
19063,10068,529,4521,378
19035,9542,205,4529,272
19123,15398,442,7178,553
19183,14993,461,6992,543
19179,25061,794,11622,901
19073,9390,189,4312,504
19113,249527,7136,117498,8664
19019,12671,263,6039,332
19101,15744,546,7121,962
19127,30133,1025,13188,2843
19109,12360,316,5759,487
19187,35641,1201,16428,1320
19037,5923,105,2743,339
19011,15498,375,7327,462
19045,34629,1241,15876,1562
19081,6713,67,2963,719
19131,8918,142,4300,156
19029,20993,432,9954,428
19135,6691,151,3108,292
19059,15441,433,7380,248
19159,4218,65,2046,5
19163,167264,6206,76820,6187
19125,28121,682,11638,4022
19149,17067,362,6860,2944
19015,22923,563,10930,555
19141,10847,236,5129,344
19091,8428,211,3843,383
19151,3925,66,1853,149
19055,9896,230,4471,762
19031,12616,232,6068,280
19167,22535,493,9690,2652
19143,3154,34,1476,170
19161,6571,90,3206,50
19069,7175,135,3392,246
19133,4459,72,2100,203
19075,9586,290,4445,394
19171,17654,530,8033,984
19137,7126,267,3131,577
19111,26051,808,11555,1895
19197,11379,230,4728,1713
19047,13682,316,5875,1591
19077,8976,181,4259,259
19093,3698,89,1560,493
19051,8157,158,3141,1659
19025,8429,75,4072,177
19145,14525,583,6534,843
19057,36959,1571,17314,715
19007,9003,242,4096,477
19157,18578,446,8902,424
19191,17183,505,7845,1023
19023,7836,95,3776,170
19087,16497,437,7056,1897
19001,4729,121,2163,331
19079,14279,203,6756,406
19095,11970,207,5561,618
19119,6039,102,2926,74
19043,12700,172,5910,661
19117,7253,164,3301,396
19039,9783,220,4092,1364
19107,3288,40,1575,100
19165,11614,229,5605,133
19185,6372,163,2863,377
19115,7967,135,3159,1528
19053,5946,145,2794,118
19177,2993,76,1402,111
19121,13959,245,6742,156
19085,6997,247,3246,245
,10375,246,5211,1
19105,13197,248,6003,889
19097,16185,267,7837,258
19129,12093,488,5716,145
19089,4445,125,2075,182
19071,3333,67,1584,98
