RECIP_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19153,468827,29812,213674,11681
19121,13165,549,6161,294
19155,69864,4037,31902,2027
19077,9547,435,4404,304
19103,168335,7049,78414,4453
19045,35496,1712,16242,1300
19163,134734,7290,61327,4792
19113,223743,10212,102897,7741
19061,97649,3309,46370,1601
19037,9519,260,4311,638
19105,18378,627,8415,921
19049,89554,5051,41165,2177
19019,16911,648,7847,567
19047,12213,433,5251,1278
19017,22647,977,10346,981
19133,6966,245,3262,197
19093,4819,144,2148,379
19161,7772,184,3640,308
19027,18798,643,8594,968
19013,114915,5132,52367,5045
19195,5758,168,2711,168
19033,39246,1774,17989,1493
19081,7872,214,3616,426
19169,94782,5055,43600,2521
19139,35069,1691,14865,3648
19165,10551,267,5042,200
19009,5076,165,2386,139
19191,19064,707,8765,830
19089,6842,250,3084,424
19183,18757,805,8655,640
19087,14874,561,6442,1432
19181,45047,2479,20698,1173
19123,13871,520,6311,731
19065,16352,601,7616,519
19011,22020,777,10203,837
19069,7958,305,3660,333
19147,7002,219,3289,205
19029,11511,367,5406,332
19179,23451,993,10194,2066
19085,10375,445,4802,326
19193,75362,3814,33638,4270
19171,14998,625,6805,763
19003,2965,113,1402,48
19173,4447,136,2126,59
19157,16642,632,7794,421
19125,24607,1008,10767,2062
19031,16900,627,7819,634
19041,12892,504,6022,344
19059,15900,554,7554,237
19109,12111,509,5544,515
19075,11572,413,5365,430
19043,13152,309,6150,543
19119,6661,127,3188,158
19053,4646,184,2119,222
19159,3981,121,1911,38
19023,13063,404,6134,391
19167,21125,643,9446,1590
19071,4815,162,2234,185
19117,5703,221,2560,362
19177,4301,127,1996,182
19073,7458,416,3280,482
19189,8145,305,3645,550
19141,10615,335,4902,476
19127,34749,2192,15106,2348
19115,7541,286,3135,985
19007,8656,322,3975,385
19015,25533,1277,11787,681
19149,18314,720,7795,2004
19091,7180,224,3306,344
19067,12455,461,5769,456
19197,10340,442,4513,872
19083,13880,438,6289,864
19151,5282,203,2440,199
19021,15438,699,6011,2716
19025,8797,251,4130,285
19187,30334,1316,13909,1201
19095,15241,615,7001,625
19001,5366,270,2398,299
19055,13501,395,6157,793
19099,31423,1446,14266,1444
19175,9475,417,4409,240
19079,13822,501,6338,645
19057,28523,1596,13070,787
19129,10901,572,5033,263
19035,9260,272,4324,340
19111,23380,1019,10486,1389
19107,7092,217,3298,279
19005,10339,387,4873,206
19135,5307,193,2410,294
19063,7299,401,3304,290
19101,13017,732,5806,670
19137,7998,321,3584,509
19051,4947,215,2296,140
19185,4026,213,1826,161
19131,8004,202,3815,172
19143,4188,119,1938,193
19145,11958,544,5486,442
19097,15997,478,7586,347
19039,6932,340,2955,683
,84,6,36,6
