County,Total Tests,Total Positive Tests,Total Recovered,Total Deaths,Underlying Cause Deaths,Contributing Factor Deaths
Polk,752214,65741,57452,642,563,79
Linn,316780,22700,20756,341,305,36
Scott,234663,21779,20033,249,225,24
Black Hawk,231046,17815,15651,315,291,24
Johnson,228604,15535,14493,85,77,8
Dubuque,206192,14858,13256,212,195,17
Story,171341,11497,10638,48,42,6
Woodbury,156928,16577,14999,230,211,19
Dallas,137419,12655,11159,99,85,14
Pottawattamie,127472,12370,11036,176,153,23
Marshall,88104,5262,4790,76,68,8
Cerro Gordo,84572,6001,5406,97,80,17
Warren,84003,6362,5722,92,82,10
Webster,73596,5498,5044,94,79,15
Clinton,69922,6106,5517,93,79,14
Des Moines,62220,5061,4596,73,61,12
Muscatine,60896,5234,4767,106,97,9
Lee,59242,4091,3758,57,44,13
Jasper,55780,4566,4136,73,67,6
Wapello,51000,4714,4205,122,118,4
Sioux,48605,5364,5094,74,71,3
Poweshiek,48194,1651,1539,36,33,3
Buena Vista,47449,4976,4222,40,36,4
Boone,46989,2878,2651,34,31,3
Marion,45612,3865,3594,77,65,12
Washington,44805,2743,2514,51,47,4
Bremer,43030,3029,2808,62,52,10
Winneshiek,42771,2082,1940,35,30,5
Plymouth,40787,4348,3945,81,73,8
Benton,40457,2786,2524,55,44,11
Carroll,39349,3090,2819,52,43,9
Henry,39198,3100,2906,37,36,1
Fayette,38709,1959,1819,43,38,5
Hardin,37938,2018,1832,44,34,10
Tama,34947,2258,2036,71,67,4
Cedar,34082,2017,1889,23,21,2
Buchanan,34013,2058,1889,34,27,7
Mahaska,33751,2434,2265,51,46,5
Clay,32926,2284,2136,27,22,5
Iowa,31747,1561,1478,24,22,2
Delaware,31404,2159,2064,43,38,5
Butler,31402,1758,1622,35,31,4
Crawford,30086,2934,2646,41,35,6
Dickinson,29260,2688,2451,44,38,6
Jones,28740,3139,2953,57,51,6
Kossuth,28151,2285,2102,66,57,9
Jackson,28117,2384,2211,42,39,3
Floyd,27849,1819,1583,42,32,10
O'Brien,27634,2153,1941,61,56,5
Clayton,27441,1799,1657,57,48,9
Hamilton,24763,2013,1765,51,46,5
Hancock,23560,1603,1463,34,27,7
Allamakee,22976,1589,1471,52,42,10
Page,22967,2012,1923,22,20,2
Jefferson,22813,1462,1305,35,29,6
Madison,22716,1788,1629,19,15,4
Harrison,22502,1940,1724,73,69,4
Mills,22451,1812,1608,24,21,3
Cherokee,22430,1702,1553,38,30,8
Sac,22044,1395,1292,20,19,1
Wright,21918,1942,1823,40,33,7
Cass,21887,1475,1341,55,49,6
Franklin,21808,1346,1199,23,21,2
Grundy,20421,1454,1337,33,27,6
Palo Alto,20150,1195,1109,23,22,1
Guthrie,20121,1320,1201,32,26,6
Calhoun,19883,1448,1375,13,12,1
Mitchell,19415,1380,1232,43,40,3
Appanoose,19413,1470,1240,49,44,5
Winnebago,19239,1563,1407,31,26,5
Monona,19120,898,808,31,29,2
Chickasaw,18933,1326,1233,17,14,3
Louisa,18803,1363,1248,49,42,7
Union,18599,1383,1261,35,27,8
Shelby,18354,1379,1279,37,33,4
Emmet,18221,1436,1311,41,39,2
Howard,17964,1104,1023,22,18,4
Lyon,17666,1610,1550,41,37,4
Keokuk,16750,1038,933,32,31,1
Humboldt,16372,1254,1170,26,23,3
Greene,15860,829,770,11,10,1
Montgomery,15125,1115,999,38,36,2
Worth,14705,806,752,8,7,1
Pocahontas,14501,903,839,22,22,0
Clarke,14461,1077,985,24,22,2
Audubon,14056,551,507,11,10,1
Ida,13311,1028,876,35,32,3
Adair,12880,995,842,32,22,10
Davis,12092,927,824,25,23,2
Decatur,11044,636,608,9,9,0
Ringgold,10712,581,540,24,18,6
Monroe,10473,1011,928,32,24,8
Lucas,10220,808,759,23,18,5
Osceola,9797,816,774,17,14,3
Taylor,9592,689,654,12,10,2
Van Buren,9275,591,547,18,15,3
Pending Investigation,8092,988,945,0,0,0
Fremont,8062,667,621,10,8,2
Wayne,7837,589,520,23,18,5
Adams,6266,358,342,4,4,0
