ADMIN_ADDRESS_COUNTY,Vaccinations Completed,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19153,253704,241283,12421
19021,10202,6642,3560
19027,10455,9357,1098
19049,44655,42221,2434
19181,17364,16394,970
19013,70690,64574,6116
19033,25766,23895,1871
19169,50183,47428,2755
19195,1699,1698,1
19083,7321,5994,1327
19189,4298,3798,500
19155,47352,42513,4839
19139,18176,13268,4908
19009,2096,1995,101
19005,5577,5465,112
19099,14603,13466,1137
19103,91538,87377,4161
19017,13036,11815,1221
19065,10695,9784,911
19061,60266,58131,2135
19041,8221,7954,267
19147,3373,3225,148
19193,45924,41118,4806
19003,1644,1636,8
19173,2189,2169,20
19175,5013,4712,301
19067,7175,6139,1036
19063,4890,4512,378
19035,4789,4520,269
19123,7712,7165,547
19183,7512,6971,541
19179,12451,11570,881
19073,4808,4307,501
19113,125802,117185,8617
19019,6354,6026,328
19101,8060,7102,958
19127,15969,13134,2835
19109,6232,5745,487
19187,17704,16393,1311
19037,3066,2729,337
19011,7784,7323,461
19045,17342,15789,1553
19081,3682,2963,719
19131,4453,4297,156
19029,10357,9929,428
19135,3388,3099,289
19059,7609,7362,247
19159,2050,2045,5
19163,82782,76620,6162
19125,15607,11585,4022
19149,9778,6839,2939
19015,11446,10895,551
19141,5464,5120,344
19091,4219,3837,382
19151,1999,1851,148
19055,5216,4459,757
19031,6334,6054,280
19167,12300,9658,2642
19143,1644,1476,168
19161,3256,3206,50
19069,3633,3389,244
19133,2303,2100,203
19075,4835,4442,393
19171,9006,8022,984
19137,3698,3121,577
19111,13406,11519,1887
19197,6433,4720,1713
19047,7444,5860,1584
19077,4515,4256,259
19093,2043,1550,493
19051,4795,3136,1659
19025,4249,4072,177
19145,7362,6520,842
19057,17960,17246,714
19007,4565,4088,477
19157,9304,8880,424
19191,8816,7806,1010
19023,3942,3774,168
19087,8921,7029,1892
19001,2492,2161,331
19079,7145,6739,406
19095,6176,5559,617
19119,3000,2926,74
19043,6565,5905,660
19117,3691,3295,396
19039,5439,4075,1364
19107,1675,1575,100
19165,5724,5593,131
19185,3235,2858,377
19115,4683,3155,1528
19053,2909,2791,118
19177,1513,1402,111
19121,6888,6733,155
19085,3491,3246,245
,5212,5211,1
19105,6881,5993,888
19097,8071,7813,258
19129,5848,5703,145
19089,2257,2075,182
19071,1682,1584,98
