RECIP_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19153,492936,20120,230113,12590
19161,7936,138,3732,334
19027,19312,397,8961,993
19013,119098,3862,54973,5290
19171,15447,477,7092,786
19151,5421,158,2528,207
19193,78424,3109,35428,4459
19129,11654,387,5497,273
19163,140763,4953,65352,5106
19075,11830,312,5528,462
19145,12296,451,5670,505
19021,16208,581,6338,2951
19169,98083,3508,45956,2663
19049,93732,3250,44088,2306
19015,26587,753,12556,722
19017,23391,666,10847,1031
19107,7279,160,3413,293
19127,36750,1310,16452,2536
19187,31331,961,14524,1322
19019,17435,496,8166,607
19077,9836,321,4594,327
19181,46914,1579,22027,1281
19165,10760,208,5168,216
19103,173345,4788,81933,4691
19029,11823,272,5600,351
19113,232165,6854,108580,8151
19039,7186,250,3120,696
19041,13290,327,6292,379
19069,8239,208,3834,363
19099,32746,995,15101,1551
19033,40728,1229,18931,1637
19043,13377,234,6288,567
19111,24248,762,10994,1498
19157,17153,467,8123,442
19125,25362,750,11252,2108
19045,37056,1128,17271,1386
19047,12648,315,5514,1305
19083,14228,289,6516,907
19155,73638,2825,34358,2097
19167,21612,509,9735,1633
19061,100304,1972,48317,1698
19195,5896,126,2797,176
19081,8056,147,3728,453
19059,16221,430,7767,257
19139,36468,1169,15751,3797
19091,7343,169,3412,350
19009,5218,90,2490,148
19037,9746,224,4424,674
19087,15338,444,6678,1538
19191,19651,462,9161,867
19185,4120,179,1888,165
19079,14238,337,6620,661
19023,13367,318,6315,419
19131,8158,161,3903,191
19007,8868,258,4101,408
19175,9773,312,4605,251
19065,16787,461,7886,554
19057,29754,1157,13863,871
19197,10696,240,4780,896
19085,10631,362,4960,349
19183,19348,541,9060,687
19071,4965,126,2321,197
19135,5468,144,2507,310
19159,4085,73,1987,38
19121,13620,371,6465,319
19109,12453,362,5776,539
19031,17390,453,8139,659
19051,5063,172,2369,153
19011,22719,620,10607,885
19133,7143,143,3392,216
19101,13541,489,6174,704
19117,5887,140,2682,383
19149,18910,502,8171,2066
19105,18982,394,8790,1008
19147,7162,180,3382,218
19143,4284,84,2000,200
19189,8377,225,3789,574
19141,10890,241,5071,507
19003,3049,76,1458,57
19173,4538,100,2184,70
19067,12807,355,5978,496
19123,14264,437,6527,773
19073,7789,236,3524,505
19035,9437,217,4433,354
19179,24449,789,10680,2300
19025,9005,188,4243,331
19001,5563,154,2546,317
19089,7016,175,3194,453
19097,16385,328,7845,367
19005,10535,313,5003,216
19053,4771,130,2208,225
19063,7452,350,3396,310
19137,8275,280,3738,519
19095,15732,423,7318,673
19177,4394,111,2044,195
19055,13864,312,6362,828
19115,7792,212,3281,1018
19093,4961,133,2216,396
19119,6744,111,3234,165
,86,4,38,6
