RECIP_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19013,93960,12783,38604,3966
19019,14565,1536,6300,430
19081,6742,681,2876,309
19153,347115,67318,136028,7706
19147,6105,573,2697,138
19191,15729,2141,6514,561
19169,71355,15109,27364,1516
19109,10475,969,4551,404
19127,26594,5107,9674,2139
19139,27914,4238,10267,3142
19193,62113,6896,26144,2927
19103,134315,19760,55534,3488
19091,6480,375,2908,288
19101,10718,1135,4536,511
19123,11279,1533,4600,546
19083,11878,1108,5045,679
19045,28695,4114,11813,955
19149,15914,1388,6345,1836
19161,6900,660,3004,232
19049,66743,13390,25926,1543
19179,19253,2353,7515,1870
19163,107930,13246,45663,3360
19121,10424,1756,4242,183
19033,32404,4065,13638,1062
19171,12386,1721,4990,685
19141,9402,753,4128,392
19047,10247,1145,3980,1142
19055,11353,1355,4667,664
19043,11910,812,5321,456
19187,25469,2848,10881,859
19021,13128,1331,4614,2569
19093,4167,353,1773,267
19027,16685,1410,7255,765
19067,10474,1197,4517,243
19061,82515,9519,35974,1049
19085,8755,1176,3656,268
19075,9907,1120,4252,283
19113,173754,27647,69830,6447
19029,9844,1057,4279,228
19181,34858,6286,13942,687
19135,4502,490,1894,224
19039,5801,592,2310,588
19155,55041,7019,23168,1688
19099,23936,4215,9459,803
19023,11231,1187,4889,267
19145,10395,1194,4416,370
19183,15235,2117,6321,477
19157,13132,2348,5256,272
19051,4306,397,1914,81
19117,4772,546,1973,280
19025,7572,945,3215,197
19185,3592,340,1562,128
19031,13855,1765,5803,482
19131,7221,414,3377,53
19197,8933,708,3747,731
19015,20357,2875,8541,401
19007,7558,607,3330,291
19041,10963,1239,4748,228
19189,6946,802,2849,446
19065,14585,1204,6477,427
19017,19399,2189,8197,815
19079,11528,1394,4804,526
19037,8242,859,3427,530
19087,11376,1498,4743,390
19001,4562,431,1960,211
19111,19598,2180,8284,849
19177,3710,404,1590,126
19165,8936,1168,3813,141
19059,13700,1607,5973,147
19011,18408,2094,7804,705
19035,8149,764,3551,284
19105,14590,2368,5755,710
19095,12468,1854,5067,483
19071,4121,448,1763,147
19073,6465,569,2779,338
19063,6405,672,2752,229
19195,4863,584,2078,123
19167,17939,1999,7282,1377
19129,8954,1291,3732,199
19125,20465,2482,8108,1769
19069,6939,623,3031,254
19003,2607,250,1166,28
19097,13400,1764,5706,223
19143,3619,356,1563,137
19053,4085,328,1792,173
19057,23762,2654,10268,572
19107,5951,684,2527,214
19137,6828,733,2833,427
19089,5835,649,2435,317
19151,4592,561,1934,164
19009,4440,405,1964,107
19133,6051,499,2710,132
19115,6405,634,2442,888
19119,5880,568,2596,120
19077,7848,968,3333,216
19005,9176,751,4155,115
19175,7906,962,3414,114
19159,3484,307,1575,26
19173,4025,261,1864,37
,73,15,26,6
