ADMIN_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
,8446,248,4254,0
19153,432473,41743,190883,9081
19103,164030,11315,74812,3436
19059,14275,580,6759,168
19049,74787,6774,33795,1746
19193,80769,4767,36105,4202
19121,13025,621,6120,120
19013,125017,6941,56323,5187
19039,8915,338,3628,1310
19163,145491,9955,64726,4805
19155,83538,6001,36027,4541
19169,86943,8290,38804,1999
19015,20392,1160,9447,402
19069,6737,217,3153,204
19077,8080,375,3747,195
19079,13285,476,6144,373
19027,18724,790,8422,946
19139,28356,1788,11067,4309
19127,25656,2034,10570,2548
19123,13907,793,6356,354
19089,4076,175,1891,135
19029,19836,600,9359,305
19081,6082,375,2554,600
19005,10725,470,5087,76
19075,8849,332,4128,255
19017,23403,1328,10508,1068
19025,7940,469,3651,147
19061,111460,4585,52709,1653
19031,11849,409,5614,238
19083,12574,419,5444,1212
19113,215757,17215,96273,7304
19063,9555,654,4239,324
19125,25817,1186,10334,3823
19175,8900,464,4166,190
19033,46362,2677,21147,1329
19109,11307,486,5194,381
19099,24899,1904,11211,760
19181,31081,2492,14031,712
19187,31690,2149,14170,958
19179,22092,1366,10074,475
19189,7679,288,3470,426
19041,15292,634,7281,133
19007,8460,404,3771,426
19045,29364,2545,12779,1181
19019,11693,428,5518,233
19065,19893,667,9179,848
19047,12581,398,5329,1501
19055,9059,432,3988,674
19195,3252,126,1565,0
19009,3921,73,1875,101
19149,15810,491,6230,2824
19021,15495,823,5703,3176
19131,8206,438,3821,108
19073,8676,353,3910,429
19051,7792,178,2978,1628
19095,11260,338,5198,510
19091,7961,302,3594,333
19173,4293,132,2066,9
19171,15109,1093,6551,956
19003,3407,117,1556,2
19101,13965,950,6094,820
19067,12485,556,5529,856
19147,6429,214,3031,119
19057,33037,2166,15121,597
19167,20757,898,8683,2477
19157,16637,987,7752,195
19161,6466,152,3132,34
19035,8909,368,4164,207
19053,5678,204,2640,105
19043,12298,322,5661,616
19145,12907,1179,5535,645
19087,14682,929,6150,1402
19093,3455,142,1427,461
19165,10862,349,5193,80
19037,5622,179,2576,298
19111,23116,1069,10195,1394
19197,10208,388,4146,1547
19191,14904,986,6550,801
19119,5757,260,2729,42
19085,6660,418,3014,204
19143,2934,93,1356,129
19135,6077,220,2802,224
19137,6491,378,2778,527
19185,6108,239,2713,348
19115,7581,229,2938,1498
19141,9979,356,4675,264
19183,13346,923,5979,454
19097,15138,448,7263,180
19011,14360,675,6637,399
19071,3153,128,1474,78
19159,3938,140,1876,1
19117,6669,237,2995,348
19023,7597,229,3624,113
19001,4380,199,1972,299
19129,10225,728,4685,108
19105,11282,1126,4698,712
19151,3724,118,1732,140
19177,2894,105,1350,88
19133,3910,292,1757,116
19107,3104,114,1445,100
