County,Total Tests,Total Positive Tests,Total Recovered,Total Deaths,Underlying Cause Deaths,Contributing Factor Deaths
Polk,1040911,93405,77158,809,711,98
Linn,454463,36211,30394,430,385,45
Scott,322558,29889,25642,295,267,28
Johnson,321990,22071,18715,108,99,9
Black Hawk,320371,25012,20944,382,350,32
Dubuque,285921,21380,17048,243,221,22
Story,220553,15315,13313,59,51,8
Woodbury,211088,22779,19769,263,243,20
Dallas,189139,17637,14679,115,100,15
Pottawattamie,170386,18317,15086,214,185,29
Marshall,127207,7365,6494,94,83,11
Cerro Gordo,120763,9178,7425,125,106,19
Warren,116315,9542,8032,107,97,10
Webster,107647,7988,7061,124,104,20
Clinton,98780,9086,7306,115,99,16
Lee,91598,6540,5721,106,90,16
Des Moines,86556,7845,6886,106,92,14
Muscatine,84689,7318,6391,117,108,9
Jasper,77540,6946,5915,91,82,9
Wapello,71925,7278,6091,145,140,5
Boone,66394,4351,3695,42,38,4
Washington,65949,4276,3750,64,60,4
Marion,65920,6061,5317,97,82,15
Sioux,64082,6577,5813,77,73,4
Poweshiek,63554,2601,2239,43,40,3
Bremer,63335,4323,3667,73,63,10
Buena Vista,61246,5894,4934,49,44,5
Benton,59210,4552,3773,60,47,13
Fayette,57798,3117,2684,56,49,7
Hardin,57440,3170,2720,53,41,12
Henry,56958,4518,4047,55,51,4
Winneshiek,54747,2894,2408,44,37,7
Plymouth,51443,5372,4673,88,80,8
Carroll,50704,4028,3541,55,44,11
Cedar,49677,2908,2573,27,25,2
Buchanan,48657,3448,2903,43,36,7
Tama,47629,3069,2656,78,74,4
Mahaska,46177,3988,3427,66,60,6
Iowa,46115,2538,2168,36,34,2
Clay,45432,3172,2863,36,31,5
Delaware,44414,3209,2710,55,49,6
Butler,43648,2567,2150,46,39,7
Jones,40332,4438,3816,64,57,7
Floyd,39818,2913,2385,49,38,11
Clayton,39451,2798,2268,60,51,9
Kossuth,39137,3210,2750,77,68,9
Jackson,38089,3604,2836,47,43,4
Crawford,37992,3914,3433,47,41,6
Dickinson,37356,3470,3041,55,49,6
O'Brien,36592,2727,2282,66,60,6
Jefferson,36384,2601,2096,44,36,8
Hamilton,35717,2894,2458,57,52,5
Page,33642,2917,2635,33,29,4
Cass,33170,2530,2193,67,61,6
Hancock,32715,2461,1975,40,32,8
Cherokee,32103,2384,1982,47,35,12
Mills,31752,2554,2121,30,26,4
Franklin,31280,2091,1691,31,28,3
Madison,30775,2589,2243,25,21,4
Allamakee,30478,2246,1941,56,46,10
Harrison,29526,2679,2193,79,74,5
Calhoun,29354,2105,1912,19,18,1
Wright,29235,2835,2548,50,42,8
Appanoose,29041,2373,1907,57,51,6
Sac,28839,1909,1625,26,24,2
Mitchell,28518,2052,1707,43,40,3
Grundy,28191,2022,1717,37,31,6
Guthrie,27795,1840,1605,38,30,8
Winnebago,27680,2484,1986,39,33,6
Palo Alto,27265,1634,1439,32,31,1
Union,26949,2160,1740,41,33,8
Louisa,26939,1924,1694,53,46,7
Chickasaw,26770,2030,1683,22,18,4
Monona,26070,1369,1146,40,38,2
Shelby,25547,2144,1873,42,38,4
Howard,24738,1629,1354,24,20,4
Lyon,24603,2173,1967,42,38,4
Keokuk,23592,1656,1441,39,38,1
Emmet,23519,1962,1686,46,43,3
Humboldt,22861,2003,1754,31,26,5
Greene,22744,1380,1212,18,17,1
Montgomery,21442,1768,1528,46,43,3
Worth,21387,1355,1144,9,8,1
Clarke,20694,1751,1496,29,27,2
Audubon,19573,833,708,17,16,1
Pocahontas,19418,1305,1146,25,25,0
Davis,19288,1374,1183,25,23,2
Ida,17953,1507,1193,41,37,4
Adair,16412,1367,1058,39,28,11
Decatur,15841,1102,899,13,13,0
Lucas,15358,1333,1176,27,21,6
Monroe,15299,1539,1371,40,30,10
Ringgold,14916,837,722,29,23,6
Van Buren,14720,1031,862,22,19,3
Osceola,14318,1106,1004,18,15,3
Taylor,13766,1068,903,14,12,2
Wayne,12669,911,784,25,19,6
Fremont,10955,1077,915,13,10,3
Adams,9121,633,538,9,7,2
Unknown,6534,51,0,0,0,0
