ADMIN_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
,10474,252,5284,0
19047,12756,427,5392,1521
19027,19004,863,8505,975
19153,452006,40233,201097,9732
19113,223561,17163,100083,7523
19049,78752,6283,35936,1963
19067,12781,462,5692,918
19169,91568,7512,41314,2316
19125,26360,1084,10605,3924
19017,23891,1174,10814,1100
19099,25738,1816,11636,826
19171,15897,1585,6697,956
19029,20061,643,9437,331
19013,127941,7254,57529,5379
19061,113771,4863,53662,1787
19135,6224,287,2832,243
19155,85677,6294,36915,4612
19035,9035,329,4241,217
19109,11476,483,5280,381
19103,168008,12010,76394,3563
19149,16059,489,6353,2827
19179,22653,1356,10346,500
19087,15036,900,6260,1564
19069,6837,182,3216,213
19031,12013,425,5683,246
19041,15554,630,7405,156
19033,47658,2753,21684,1477
19163,150301,10467,66708,5163
19195,3313,92,1612,0
19011,14594,609,6779,414
19037,5700,150,2626,305
19127,26852,1633,11344,2590
19089,4145,131,1945,139
19015,21026,1041,9795,452
19075,8989,322,4178,301
19147,6505,219,3065,125
19111,23763,1128,10428,1520
19007,8578,375,3837,441
19051,7882,197,3009,1637
19057,33760,2243,15434,615
19001,4448,168,2018,308
19157,17066,874,7984,274
19079,13537,400,6303,381
19065,20101,638,9297,849
19023,7694,153,3699,136
19167,21160,803,8922,2500
19141,10164,382,4745,284
19121,13330,519,6314,136
19105,12218,584,5409,750
19021,15909,768,5920,3211
19181,32103,2053,14718,787
19019,11948,333,5680,255
19117,6838,290,3044,365
19187,32182,2118,14430,971
19095,11378,332,5247,532
19053,5751,231,2659,114
19039,9114,360,3715,1311
19091,8054,308,3631,344
19183,13691,900,6157,464
19005,10864,416,5178,88
19193,82934,4761,37119,4348
19161,6498,128,3157,39
19139,29295,1716,11512,4440
19073,8845,420,3952,448
19083,12756,411,5530,1229
19043,12402,299,5717,624
19131,8485,269,4040,118
19197,10481,439,4244,1572
19097,15338,456,7351,198
19101,14311,969,6242,856
19145,13479,846,5982,650
19129,10413,750,4761,122
19137,6639,365,2850,546
19081,6380,204,2750,677
19175,9135,452,4273,219
19025,8283,158,3972,155
19107,3161,99,1481,100
19123,14232,725,6533,396
19085,6790,336,3118,208
19189,7826,290,3531,449
19159,4008,160,1897,3
19055,9225,442,4058,697
19059,14500,595,6861,176
19077,8381,486,3835,210
19115,7686,207,2998,1507
19133,4024,271,1820,126
19009,4002,98,1903,101
19063,9678,660,4289,336
19003,3442,127,1566,4
19173,4340,126,2092,10
19151,3789,85,1781,140
19045,30751,1995,13724,1226
19143,2990,81,1382,145
19093,3490,118,1456,463
19191,15397,881,6813,890
19165,11006,353,5259,88
19185,6187,242,2745,358
19071,3203,107,1504,89
19177,2900,105,1352,90
19119,5828,218,2780,51
