RECIP_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19061,88291,5313,40917,1149
19153,379190,56531,157112,8421
19149,16701,889,6962,1890
19109,11034,648,4985,414
19013,100570,8652,43857,4216
19191,16791,1534,7302,655
19039,6115,473,2517,606
19187,26354,2448,11507,908
19089,6156,466,2678,336
19011,19315,1747,8421,730
19125,21534,2014,8847,1827
19033,34554,2837,15297,1128
19157,14588,1326,6484,298
19113,187363,21363,79659,6679
19163,115732,9064,51554,3567
19181,37808,4921,16050,774
19047,10963,721,4539,1166
19057,25191,2083,11243,623
19049,72642,10641,30205,1635
19193,67734,4333,29849,3697
19105,15535,2064,6369,728
19159,3651,230,1696,28
19103,144975,12845,64153,3790
19141,9830,501,4458,413
19155,58644,6025,25449,1728
19167,18996,1429,8083,1402
19169,77508,12619,31528,1840
19077,8369,670,3739,225
19101,11274,965,4895,518
19083,12526,781,5513,720
19065,15178,879,6924,451
19093,4390,231,1920,317
19055,12194,833,5331,699
19097,14304,1174,6443,244
19031,14793,1199,6538,517
19189,7402,469,3235,461
19185,3744,249,1680,135
19081,7145,413,3202,329
19091,6646,324,3012,298
19073,6693,517,2889,399
19043,12337,583,5640,474
19079,12015,1170,5147,548
19127,28737,4022,11272,2170
19145,10816,958,4743,373
19027,17199,1143,7615,824
19099,26045,3375,10898,874
19111,20320,1929,8735,918
19025,7840,823,3397,229
19179,20529,1682,8475,1896
19045,30452,3177,13129,1018
19161,7130,496,3195,244
19139,29659,3450,11522,3158
19019,15205,1188,6780,457
19137,7247,547,3126,445
19041,11849,552,5521,255
19195,5110,422,2280,128
19037,8767,502,3856,552
19197,9298,557,3991,760
19173,4127,212,1938,40
19023,11777,840,5315,306
19129,9470,944,4161,203
19067,11125,838,4996,294
19085,9175,931,3983,277
19017,20339,1632,8929,845
19147,6414,362,2955,143
19015,21581,2357,9379,466
19121,11214,1343,4829,218
19133,6319,493,2845,136
19117,5031,411,2158,307
19135,4800,292,2137,234
19183,16188,1638,7026,505
19123,11877,1263,5019,577
19151,4730,461,2050,169
19035,8534,520,3857,300
19107,6273,544,2752,227
19119,6149,404,2812,122
19007,7837,495,3509,324
19171,13261,1171,5695,700
19095,13223,1377,5672,503
19059,14599,964,6734,169
19029,10304,795,4631,249
19075,10391,819,4633,307
19115,6686,527,2631,899
19021,13690,1082,5015,2578
19009,4689,220,2178,112
19087,12587,1356,5181,896
19175,8424,669,3808,137
19001,4788,305,2119,244
19143,3788,246,1699,144
19165,9689,577,4475,156
19005,9524,647,4370,137
19177,3911,271,1753,134
19051,4504,308,2048,101
19063,6700,511,2978,234
19071,4409,263,2000,147
19053,4267,271,1907,182
19131,7330,388,3421,100
19069,7204,492,3222,267
19003,2685,202,1228,30
,74,8,31,6
