ADMIN_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19169,80658,12405,33682,1806
,8447,250,4254,0
19037,5456,297,2433,298
19167,20164,1196,8251,2451
19029,19598,589,9261,286
19067,11928,821,5157,781
19163,140560,10003,62379,4501
19103,158358,11663,71929,3257
19117,6407,440,2780,330
19165,10710,387,5102,70
19147,6304,251,2959,99
19149,15537,513,6090,2806
19181,29932,3033,13243,618
19155,80000,7310,33626,4485
19193,79054,4767,35317,4059
19049,69130,9231,29765,1611
19153,410394,49791,176206,8173
19113,206838,19833,90618,7095
19013,120779,8005,53764,4949
19087,13900,1219,5747,1136
19129,9906,761,4516,97
19195,3146,205,1472,0
19091,7784,355,3482,324
19175,8574,635,3939,165
19045,28425,2795,12209,1131
19179,21436,1429,9722,463
19047,12247,534,5110,1467
19055,8703,639,3711,661
19015,19627,1611,8864,358
19059,13927,696,6529,158
19083,12213,590,5193,1195
19041,15055,614,7187,105
19161,6284,308,2967,28
19099,23577,2521,10335,576
19121,12453,960,5677,110
19135,5939,242,2729,212
19157,15924,1234,7277,187
19109,11110,546,5066,381
19053,5563,260,2558,105
19025,7856,523,3592,130
19043,12083,452,5498,605
19085,6435,600,2814,202
19063,9387,702,4138,309
19127,23793,3453,8933,2547
19051,7678,233,2903,1613
19033,44839,3281,20119,1253
19065,19467,943,8828,843
19081,6029,380,2528,593
19139,27119,2362,10227,4182
19125,25114,1470,9872,3764
19101,13507,996,5849,804
19183,12681,1170,5546,403
19035,8657,431,4015,190
19141,9717,449,4507,245
19123,13329,1084,5942,311
19031,11446,651,5296,224
19057,32234,2362,14632,589
19023,7358,441,3398,113
19171,14435,1355,6101,944
19187,30841,2415,13638,919
19189,7505,330,3369,415
19011,13873,880,6307,377
19145,12656,1237,5383,627
19177,2816,171,1280,84
19005,10561,580,4963,58
19061,108131,5759,50542,1478
19077,7804,612,3498,192
19197,10070,412,4076,1526
19069,6607,288,3057,197
19111,22109,1587,9505,1250
19185,6053,261,2682,338
19105,10969,1269,4507,639
19137,6316,426,2673,515
19079,12783,760,5770,344
19021,15131,823,5522,3172
19017,22751,1583,10085,1029
19027,17878,1371,7758,878
19095,10833,597,4867,489
19089,3843,331,1710,106
19073,8531,383,3831,412
19019,11452,530,5353,215
19075,8549,537,3890,226
19191,14205,1240,6101,736
19143,2889,136,1312,129
19009,3854,126,1815,101
19107,3014,171,1371,100
19115,7426,325,2816,1493
19097,14443,892,6704,154
19173,4268,153,2043,6
19039,8696,476,3457,1305
19093,3392,177,1381,454
19131,8145,415,3817,82
19119,5637,337,2639,27
19133,3753,360,1645,116
19159,3879,185,1826,1
19001,4302,213,1932,288
19007,8324,416,3700,420
19151,3516,261,1561,130
19071,3103,133,1445,78
19003,3370,129,1535,1
