County,Total Tests,Total Positive Tests,Total Recovered,Total Deaths,Underlying Cause Deaths,Contributing Factor Deaths
Polk,994854,87981,74168,785,691,94
Linn,434667,33632,28806,423,379,44
Scott,308518,28017,24743,288,260,28
Black Hawk,308234,23631,20275,371,340,31
Johnson,306939,20543,17882,105,96,9
Dubuque,271390,19513,15612,240,218,22
Story,213100,14574,12826,56,49,7
Woodbury,202695,21901,18997,256,236,20
Dallas,180943,16673,14000,111,96,15
Pottawattamie,162343,16958,14378,211,182,29
Marshall,123535,7115,6342,92,81,11
Cerro Gordo,115002,8448,6903,121,102,19
Warren,110782,8918,7665,102,92,10
Webster,103137,7626,6838,121,101,20
Clinton,93700,8201,6833,111,96,15
Lee,88036,6269,5613,104,88,16
Des Moines,83909,7625,6607,101,87,14
Muscatine,81740,7020,6261,117,108,9
Jasper,74525,6590,5703,90,81,9
Wapello,69012,6849,5796,143,138,5
Boone,64002,4074,3474,38,35,3
Marion,63121,5755,5005,97,82,15
Washington,63014,4093,3613,61,57,4
Sioux,61277,6218,5576,77,73,4
Poweshiek,61189,2433,2084,43,40,3
Bremer,60144,4033,3509,71,61,10
Buena Vista,58914,5807,4878,48,43,5
Benton,56079,4187,3534,59,46,13
Hardin,55231,2994,2658,53,41,12
Fayette,55097,2929,2558,53,47,6
Henry,54210,4345,3871,53,49,4
Winneshiek,52352,2616,2293,41,34,7
Plymouth,49765,5162,4552,88,80,8
Carroll,49118,3880,3402,55,44,11
Cedar,47695,2763,2472,27,25,2
Buchanan,46216,3148,2783,39,32,7
Tama,45897,2933,2591,77,73,4
Mahaska,44372,3737,3155,64,59,5
Clay,43853,3094,2759,35,30,5
Iowa,43837,2353,2062,34,32,2
Delaware,42113,2925,2524,54,48,6
Butler,41231,2390,2025,42,35,7
Jones,38703,4140,3649,61,54,7
Clayton,37483,2557,2096,59,50,9
Floyd,37331,2738,2213,48,37,11
Kossuth,37204,3011,2659,76,67,9
Crawford,37194,3804,3352,47,41,6
Dickinson,36202,3353,2966,55,49,6
Jackson,35839,3112,2697,47,43,4
O'Brien,34960,2552,2217,65,60,5
Hamilton,34487,2801,2292,57,52,5
Jefferson,34079,2348,1979,43,35,8
Page,32207,2798,2462,33,29,4
Cass,31473,2429,1957,66,60,6
Hancock,31125,2235,1837,39,31,8
Cherokee,30257,2211,1886,46,34,12
Mills,30203,2370,1990,29,25,4
Franklin,29856,1927,1619,29,26,3
Madison,29746,2474,2155,25,21,4
Allamakee,29331,2088,1897,55,45,10
Wright,28393,2724,2404,49,41,8
Calhoun,28292,2020,1843,19,18,1
Harrison,28278,2474,2116,78,73,5
Sac,27805,1774,1556,26,24,2
Appanoose,27599,2222,1752,56,50,6
Grundy,27027,1899,1657,37,31,6
Mitchell,26802,1918,1610,43,40,3
Guthrie,26735,1757,1525,36,30,6
Palo Alto,26255,1565,1390,32,31,1
Winnebago,26134,2248,1842,36,30,6
Louisa,25861,1852,1666,52,45,7
Union,25497,1936,1593,39,31,8
Chickasaw,25108,1850,1584,21,17,4
Monona,24807,1280,1061,39,37,2
Shelby,24608,2009,1750,41,37,4
Howard,23586,1490,1263,24,20,4
Lyon,23522,2058,1892,42,38,4
Emmet,22703,1870,1626,46,43,3
Keokuk,22642,1585,1365,39,38,1
Greene,22077,1316,1144,17,16,1
Humboldt,22057,1891,1629,29,24,5
Montgomery,20490,1706,1391,45,43,2
Worth,20223,1266,1087,9,8,1
Clarke,19764,1639,1386,29,27,2
Pocahontas,18843,1253,1086,24,24,0
Audubon,18553,764,654,15,14,1
Davis,18370,1319,1124,25,23,2
Ida,17228,1388,1145,41,37,4
Adair,15917,1257,1017,37,26,11
Decatur,15103,991,819,13,13,0
Lucas,14781,1261,1114,25,19,6
Monroe,14652,1488,1307,39,29,10
Ringgold,14234,770,655,29,23,6
Osceola,13834,1069,912,18,15,3
Van Buren,13707,941,819,22,19,3
Taylor,13105,979,783,14,12,2
Wayne,12001,863,725,25,19,6
Fremont,10593,1004,854,12,10,2
Adams,8774,591,504,8,6,2
Unknown,6487,48,0,0,0,0
