RECIP_ADDRESS_COUNTY,* Percent Vaccinated by Resident County (Merged from datasource: ec049a78-938f-43ce-8c53-e977ad7594bd),2-Dose Vaccinations Completed (Merged from datasource: ec049a78-938f-43ce-8c53-e977ad7594bd),1-Dose Vaccinations Completed (Merged from datasource: ec049a78-938f-43ce-8c53-e977ad7594bd)
19153,0.5041690383363834,234224,12900
19161,0.41991564653842197,3746,336
19027,0.4976940242995289,9036,1000
19013,0.46740024994665776,55980,5356
19017,0.47973026893304607,10980,1043
19019,0.42125147579693036,8291,629
19195,0.40875220159869937,2833,184
19033,0.49109540636042406,19161,1686
19081,0.39689557855127,3762,457
19169,0.5058331702997415,46415,2710
19139,0.46772454528408027,15945,4010
19165,0.4750305570106513,5218,223
19009,0.48526200873362448,2518,149
19191,0.5085288379770897,9281,885
19103,0.5793635040359931,82745,4820
19065,0.4353689567430025,7981,574
19061,0.5182867301743893,48689,1746
19147,0.4081701553004727,3406,221
19183,0.44839517414067839,9154,695
19193,0.39331956123250608,35991,4563
19003,0.4258745141588007,1473,61
19173,0.371834667537984,2203,73
19041,0.4205794205794206,6343,393
19125,0.40790304634168347,11438,2126
19123,0.3354152523195293,6613,798
19157,0.4682230869001297,8211,453
19099,0.4537313432835821,15301,1571
19073,0.4593834383438344,3571,512
19113,0.5225799052517357,110138,8334
19049,0.5061902774656779,44951,2354
19171,0.47537676515960605,7168,844
19109,0.4335381084182812,5870,552
19187,0.44577205882352946,14645,1360
19011,0.4535387015012673,10735,896
19045,0.4087316117081996,17544,1433
19067,0.41989515407236929,6049,519
19189,0.42553602472474408,3829,577
19131,0.3914604194218779,3944,200
19029,0.4677469616703023,5650,354
19135,0.37044245491111979,2538,317
19127,0.49132566232314769,16749,2594
19063,0.40660295395308429,3431,313
19159,0.41642827952595015,1998,40
19115,0.3944721341187132,3324,1029
19163,0.4140034577866696,66374,5225
19149,0.4117647058823529,8276,2091
19059,0.4698690462394252,7841,268
19093,0.38688046647230325,2255,399
19015,0.5125790958298392,12705,742
19141,0.40943794081291359,5113,518
19075,0.49272400261608897,5556,471
19091,0.39652646997279769,3434,356
19151,0.42378002719444027,2593,212
19055,0.427899594380107,6438,841
19101,0.38026783274118616,6246,711
19005,0.38510995835464309,5047,224
19181,0.4591186414331792,22311,1318
19025,0.47662391394290445,4270,338
19083,0.44449721002018285,6570,918
19069,0.42135054617676268,3872,371
19023,0.47108525521157976,6368,434
19133,0.42182240278583868,3406,228
19085,0.38002704818848317,4981,358
19137,0.4334980336795402,3774,525
19111,0.3784056808390528,11207,1529
19197,0.45709281961471107,4837,905
19179,0.377877548685979,10862,2352
19121,0.42061451830089366,6543,329
19143,0.3741188318227593,2015,214
19051,0.28744444444444447,2430,157
19047,0.410820451843044,5595,1315
19145,0.4142450519626663,5724,534
19043,0.3934697133739814,6331,574
19057,0.38332435137423978,14055,882
19007,0.3676162884274907,4151,417
19107,0.3656060901815343,3446,300
19077,0.46889325474787166,4679,333
19129,0.3855318022370772,5546,279
19021,0.4810907237512742,6454,2985
19087,0.41756038889445726,6759,1573
19079,0.4982738780207135,6688,673
19035,0.42910547396528705,4460,361
19001,0.4025447427293065,2562,317
19037,0.43308472303695635,4480,688
19095,0.49938210578348987,7396,686
19167,0.3300530770334242,9846,1658
19089,0.4057654509718279,3254,462
19119,0.2913653764355593,3252,173
19185,0.33147026859183356,1967,168
19039,0.41309207025013308,3179,702
19097,0.42666803847934567,7922,372
19155,0.3968199472136987,34868,2118
19117,0.36,2708,388
19031,0.4783378966017072,8248,662
19175,0.40225471775181767,4660,264
19071,0.3639367816091954,2335,198
19053,0.3123252858958069,2227,231
19177,0.3205565019875071,2057,201
19105,0.4789420240800735,8881,1024
,,38,6
