ADMIN_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19169,67261,14912,25801,924
19091,7370,643,3188,315
19139,23694,3813,7866,4098
19113,175248,31070,69379,6706
19023,6792,821,2951,65
19153,334115,73560,126393,6746
19033,39747,5654,16487,1134
19101,12043,1411,4935,754
19061,93380,15202,38596,1084
19103,134461,21023,55257,2758
19015,17000,2653,7069,279
19095,9155,2143,3275,467
19035,7647,1052,3216,170
19193,68150,8542,28642,2756
19049,55982,14056,20650,1467
19167,18364,2022,6993,2345
19043,11210,1102,4770,571
19005,9889,870,4502,45
19013,106416,15277,43167,4522
19017,20670,2710,8518,952
19065,17559,2006,7382,809
19117,5631,1061,2135,306
19109,10132,1174,4289,376
19163,121410,18686,48846,3925
19063,8151,1629,3072,297
19057,28541,4159,11954,538
19075,7708,1028,3237,200
19083,10891,1434,4162,1143
19099,20343,3906,8115,495
19147,5784,549,2560,82
19067,10629,1461,4235,713
19171,12455,2222,4697,940
19127,20997,4456,7044,2509
19111,19848,2775,7855,1152
19081,5550,596,2202,552
19011,11527,1325,4919,357
19155,69473,8903,27646,4293
19031,10393,1389,4416,201
19141,8998,901,3934,225
19187,26721,4434,10692,829
19129,8814,1580,3572,85
19073,7207,1498,2703,335
19115,6888,686,2369,1493
19125,21991,3552,7384,3677
19087,11400,1827,4483,577
19105,9553,2131,3390,605
19149,14097,1655,4827,2778
19135,5232,761,2138,199
19045,24935,4181,9831,1043
19041,14035,1145,6438,50
19121,10782,1990,4360,78
19089,3387,675,1319,87
,8409,255,4255,0
19159,3526,391,1554,0
19029,17705,2138,7643,228
19191,12328,1763,5005,514
19051,7098,719,2412,1578
19077,6883,1132,2793,176
19181,25053,5693,9603,474
19039,7986,776,2995,1249
19123,11524,2147,4557,249
19197,9212,813,3470,1481
19037,5032,624,2058,298
19161,5673,826,2422,0
19047,11049,1315,4135,1458
19119,4913,698,2097,25
19145,10937,1513,4398,627
19003,3116,414,1317,0
19179,18708,2723,7766,436
19157,13066,3041,4999,138
19143,2541,343,1039,120
19055,7775,941,3122,599
19189,6587,1036,2576,387
19021,13621,1627,4377,3160
19079,11015,1849,4385,325
19085,5577,1085,2154,187
19019,10332,1403,4377,190
19007,7606,847,3177,374
19137,5541,812,2111,499
19185,5326,886,2045,332
19027,16288,2351,6581,768
19001,3924,353,1670,254
19195,2849,351,1251,0
19165,9298,1384,3926,38
19133,3439,394,1477,105
19053,5081,655,2151,105
19173,3927,320,1773,0
19131,7747,518,3608,0
19025,7290,874,3154,100
19093,3100,204,1266,361
19177,2474,418,994,69
19151,3109,537,1222,130
19059,12193,1922,5080,115
19069,6063,646,2623,175
19071,2846,314,1228,73
19097,12714,1572,5519,122
19175,7412,1365,3026,114
19107,2780,324,1178,100
19183,10877,2125,4188,380
19009,3594,341,1580,96
