ADMIN_DATE,RECIP_ID
2020-12-14,178
2020-12-15,563
2020-12-16,1384
2020-12-17,1691
2020-12-18,2671
2020-12-19,431
2020-12-20,90
2020-12-21,2607
2020-12-22,4945
2020-12-23,9249
2020-12-24,1785
2020-12-25,1
2020-12-26,605
2020-12-27,488
2020-12-28,8420
2020-12-29,7509
2020-12-30,9540
2020-12-31,5036
2021-01-01,262
2021-01-02,1970
2021-01-03,1290
2021-01-04,6121
2021-01-05,7399
2021-01-06,8551
2021-01-07,8165
2021-01-08,10453
2021-01-09,3324
2021-01-10,1287
2021-01-11,7793
2021-01-12,8861
2021-01-13,8980
2021-01-14,9268
2021-01-15,7345
2021-01-16,3738
2021-01-17,1451
2021-01-18,8360
2021-01-19,8218
2021-01-20,11964
2021-01-21,10124
2021-01-22,10093
2021-01-23,3065
2021-01-24,2091
2021-01-25,10427
2021-01-26,10307
2021-01-27,16289
2021-01-28,13748
2021-01-29,14533
2021-01-30,3921
2021-01-31,2330
2021-02-01,12095
2021-02-02,14004
2021-02-03,19404
2021-02-04,15393
2021-02-05,27941
2021-02-06,17243
2021-02-07,6324
2021-02-08,14625
2021-02-09,18543
2021-02-10,27793
2021-02-11,27702
2021-02-12,31259
2021-02-13,14057
2021-02-14,4251
2021-02-15,11491
2021-02-16,13291
2021-02-17,22575
2021-02-18,20875
2021-02-19,20227
2021-02-20,7027
2021-02-21,1954
2021-02-22,7444
2021-02-23,14137
2021-02-24,25601
2021-02-25,26652
2021-02-26,29116
2021-02-27,14854
2021-02-28,4356
2021-03-01,13125
2021-03-02,19364
2021-03-03,32818
2021-03-04,36540
2021-03-05,47547
2021-03-06,24491
2021-03-07,6534
2021-03-08,21175
2021-03-09,28723
2021-03-10,32776
2021-03-11,41488
2021-03-12,44527
2021-03-13,21179
2021-03-14,4433
2021-03-15,15193
2021-03-16,30266
2021-03-17,34890
2021-03-18,37963
2021-03-19,33260
2021-03-20,14981
2021-03-21,5659
2021-03-22,14617
2021-03-23,22531
2021-03-24,36459
2021-03-25,45978
2021-03-26,23355
