ADMIN_DATE,RECIP_ID
2020-12-14,178
2020-12-15,564
2020-12-16,1383
2020-12-17,1694
2020-12-18,2670
2020-12-19,431
2020-12-20,91
2020-12-21,2608
2020-12-22,4947
2020-12-23,9249
2020-12-24,1786
2020-12-25,1
2020-12-26,605
2020-12-27,490
2020-12-28,8438
2020-12-29,7516
2020-12-30,9546
2020-12-31,5045
2021-01-01,273
2021-01-02,1970
2021-01-03,1292
2021-01-04,6127
2021-01-05,7419
2021-01-06,8575
2021-01-07,8179
2021-01-08,10462
2021-01-09,3390
2021-01-10,1313
2021-01-11,7811
2021-01-12,8891
2021-01-13,9016
2021-01-14,9305
2021-01-15,7358
2021-01-16,3793
2021-01-17,1458
2021-01-18,8409
2021-01-19,8253
2021-01-20,12005
2021-01-21,10151
2021-01-22,10120
2021-01-23,3077
2021-01-24,2112
2021-01-25,10445
2021-01-26,10342
2021-01-27,16372
2021-01-28,13785
2021-01-29,14609
2021-01-30,3942
2021-01-31,2384
2021-02-01,12142
2021-02-02,14054
2021-02-03,19465
2021-02-04,15442
2021-02-05,28028
2021-02-06,17258
2021-02-07,6361
2021-02-08,14741
2021-02-09,18593
2021-02-10,27861
2021-02-11,27775
2021-02-12,31346
2021-02-13,14075
2021-02-14,4286
2021-02-15,11524
2021-02-16,13354
2021-02-17,22644
2021-02-18,20927
2021-02-19,20301
2021-02-20,7045
2021-02-21,1970
2021-02-22,7470
2021-02-23,14215
2021-02-24,25710
2021-02-25,26834
2021-02-26,29246
2021-02-27,15297
2021-02-28,4575
2021-03-01,13189
2021-03-02,18944
2021-03-03,32977
2021-03-04,37554
2021-03-05,48135
2021-03-06,24553
2021-03-07,6595
2021-03-08,21244
2021-03-09,28853
2021-03-10,32968
2021-03-11,41983
2021-03-12,45198
2021-03-13,21220
2021-03-14,4517
2021-03-15,16621
2021-03-16,30743
2021-03-17,35171
2021-03-18,38849
2021-03-19,33904
2021-03-20,15070
2021-03-21,5705
2021-03-22,14689
2021-03-23,22774
2021-03-24,37427
2021-03-25,49001
2021-03-26,40637
2021-03-27,18548
2021-03-28,5441
2021-03-29,20311
2021-03-30,28565
2021-03-31,38392
2021-04-01,45880
2021-04-02,32755
2021-04-03,16184
2021-04-04,2554
2021-04-05,22074
2021-04-06,37150
2021-04-07,43798
2021-04-08,51413
2021-04-09,49809
2021-04-10,24125
2021-04-11,7797
2021-04-12,22066
2021-04-13,28840
2021-04-14,32813
2021-04-15,36821
2021-04-16,33189
2021-04-17,19053
2021-04-18,6732
2021-04-19,15675
2021-04-20,29979
2021-04-21,30637
2021-04-22,34871
2021-04-23,31793
2021-04-24,18077
2021-04-25,4828
2021-04-26,15139
2021-04-27,24055
2021-04-28,28582
2021-04-29,28593
2021-04-30,29398
2021-05-01,12508
2021-05-02,5289
2021-05-03,13937
2021-05-04,17033
2021-05-05,19314
2021-05-06,12824
