RECIP_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19113,164763,29271,64532,6419
19067,10116,1290,4293,239
19153,322433,73167,120829,7660
19131,7028,481,3248,51
19177,3504,527,1426,126
19049,62307,14866,22958,1536
19061,78897,11862,33007,1028
19015,19255,2994,7940,391
19103,128063,21754,51425,3474
19169,66469,16615,24234,1398
19095,12055,2082,4743,483
19035,7816,972,3280,284
19193,59277,7810,24292,2885
19167,17648,2021,7126,1377
19043,11721,913,5177,453
19005,8948,759,4038,115
19125,19406,3119,7261,1760
19109,10311,1011,4451,403
19163,103148,14874,42456,3358
19089,5608,794,2249,316
19063,6244,767,2624,229
19013,90325,13546,36415,3951
19057,22741,3148,9513,573
19023,10965,1303,4698,266
19019,14305,1589,6141,431
19081,6538,742,2744,308
19147,5998,619,2618,138
19055,11096,1471,4484,658
19191,15204,2140,6249,561
19093,4032,370,1696,267
19157,12617,2495,4929,262
19127,25751,5061,9278,2134
19111,18612,2711,7523,850
19139,27039,4410,9748,3134
19155,50074,7786,20292,1687
19011,17160,2230,7112,705
19091,6363,401,2838,288
19031,13484,1914,5544,482
19101,10278,1291,4239,510
19123,10890,1726,4311,542
19143,3457,462,1430,136
19187,23878,3301,9860,855
19129,8748,1321,3615,199
19115,6134,771,2234,890
19105,14056,2676,5336,709
19149,15505,1598,6040,1828
19087,10833,1521,4459,392
19135,4372,560,1793,224
19045,27499,4365,11094,955
19033,31131,4323,12883,1041
19041,10659,1416,4508,225
19121,10000,1837,3991,181
19159,3413,331,1528,25
19029,9740,1071,4223,220
19117,4566,654,1816,280
19017,18869,2385,7836,814
19051,4229,429,1860,81
19065,14158,1395,6169,428
19077,7684,1000,3234,216
19181,32995,6933,12686,686
19151,4390,649,1788,164
19107,5822,734,2437,214
19197,8713,784,3597,731
19171,12101,1759,4832,685
19037,8115,911,3339,530
19161,6679,776,2836,231
19009,4401,421,1939,105
19083,11534,1254,4799,679
19119,5660,705,2419,118
19003,2515,304,1091,28
19179,18591,2550,7086,1871
19145,9685,1122,4095,371
19141,9231,859,3988,394
19047,10051,1225,3843,1142
19189,6765,889,2716,444
19021,12650,1551,4264,2571
19099,22944,4355,8897,798
19025,7406,975,3117,196
19185,3488,390,1485,127
19039,5660,570,2251,588
19069,6726,712,2881,253
19137,6702,757,2761,425
19071,4027,504,1688,147
19079,10884,1585,4389,521
19053,4030,344,1757,169
19007,7323,724,3154,291
19027,16257,1638,6929,759
19001,4483,473,1903,209
19195,4696,629,1976,118
19073,6190,722,2565,338
19085,8351,1333,3377,267
19173,3924,330,1781,36
19165,8652,1306,3607,140
19097,12899,1753,5461,224
19175,7603,1126,3185,111
19075,9532,1266,3993,281
19059,13343,1854,5677,143
19183,14658,2347,5919,475
19133,5955,553,2634,132
,70,18,23,6
