ADMIN_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19153,517759,21580,242036,12503
19021,17633,631,6670,3563
19027,20511,463,9385,1102
19049,88756,2996,42344,2442
19181,34854,1151,16441,980
19013,140085,4333,64736,6124
19033,51684,1838,23945,1886
19169,101204,4106,47560,2766
19195,3457,37,1711,1
19083,13602,212,6003,1329
19189,8332,205,3804,500
19155,94902,3815,42661,4843
19139,32618,965,13304,4918
19009,4114,23,1995,101
19005,11358,287,5476,112
19099,28662,732,13495,1138
19103,184546,5597,87543,4186
19017,25694,776,11846,1230
19065,21023,446,9822,916
19061,121288,2874,58233,2149
19041,16606,464,7963,272
19147,6784,159,3225,149
19193,90713,3752,41282,4817
19003,3545,74,1636,9
19173,4480,80,2176,20
19175,9936,300,4715,301
19067,13625,271,6149,1040
19063,10066,529,4520,378
19035,9539,204,4529,270
19123,15389,445,7172,553
19183,14984,460,6988,543
19179,25039,800,11609,899
19073,9387,190,4310,504
19113,249406,7140,117442,8650
19019,12668,262,6038,332
19101,15736,548,7116,962
19127,30111,1025,13176,2842
19109,12356,318,5756,487
19187,35627,1201,16421,1320
19037,5923,105,2743,339
19011,15498,375,7327,462
19045,34611,1240,15868,1561
19081,6713,67,2963,719
19131,8918,142,4300,156
19029,20977,438,9943,428
19135,6684,151,3105,291
19059,15439,433,7379,248
19159,4218,65,2046,5
19163,167179,6197,76785,6180
19125,28114,685,11633,4022
19149,17058,366,6854,2943
19015,22921,565,10928,555
19141,10846,237,5128,344
19091,8420,209,3840,383
19151,3925,66,1853,149
19055,9893,231,4469,762
19031,12616,232,6068,280
19167,22524,494,9684,2652
19143,3154,34,1476,170
19161,6571,90,3206,50
19069,7175,135,3392,246
19133,4459,72,2100,203
19075,9586,290,4445,394
19171,17654,530,8033,984
19137,7122,268,3128,577
19111,26026,806,11544,1895
19197,11379,230,4728,1713
19047,13676,318,5871,1591
19077,8976,181,4259,259
19093,3698,89,1560,493
19051,8156,157,3141,1659
19025,8429,75,4072,177
19145,14519,584,6531,843
19057,36923,1557,17303,715
19007,9003,242,4096,477
19157,18576,444,8902,424
19191,17167,505,7839,1019
19023,7836,95,3776,170
19087,16487,439,7050,1897
19001,4729,121,2163,331
19079,14273,205,6752,406
19095,11970,207,5561,618
19119,6039,102,2926,74
19043,12700,172,5910,661
19117,7252,165,3300,396
19039,9783,220,4092,1364
19107,3288,40,1575,100
19165,11611,230,5603,133
19185,6371,162,2863,377
19115,7967,135,3159,1528
19053,5946,145,2794,118
19177,2993,76,1402,111
19121,13959,245,6742,156
19085,6997,247,3246,245
,10375,246,5211,1
19105,13197,248,6003,889
19097,16185,267,7837,258
19129,12083,492,5709,145
19089,4445,125,2075,182
19071,3333,67,1584,98
