ADMIN_DATE,RECIP_ID
2020-12-14,178
2020-12-15,564
2020-12-16,1387
2020-12-17,1699
2020-12-18,2677
2020-12-19,432
2020-12-20,93
2020-12-21,2611
2020-12-22,4954
2020-12-23,9256
2020-12-24,1789
2020-12-25,1
2020-12-26,605
2020-12-27,493
2020-12-28,8665
2020-12-29,7506
2020-12-30,9658
2020-12-31,5060
2021-01-01,237
2021-01-02,1974
2021-01-03,1381
2021-01-04,6115
2021-01-05,7470
2021-01-06,8671
2021-01-07,8204
2021-01-08,10504
2021-01-09,3366
2021-01-10,1335
2021-01-11,7826
2021-01-12,8941
2021-01-13,9050
2021-01-14,9436
2021-01-15,7315
2021-01-16,3809
2021-01-17,1462
2021-01-18,8538
2021-01-19,8365
2021-01-20,12225
2021-01-21,10291
2021-01-22,10181
2021-01-23,3225
2021-01-24,2301
2021-01-25,10564
2021-01-26,10453
2021-01-27,16757
2021-01-28,13954
2021-01-29,14841
2021-01-30,3995
2021-01-31,2450
2021-02-01,12367
2021-02-02,14287
2021-02-03,19656
2021-02-04,15517
2021-02-05,28196
2021-02-06,17338
2021-02-07,6406
2021-02-08,16853
2021-02-09,18814
2021-02-10,28119
2021-02-11,27859
2021-02-12,31483
2021-02-13,14492
2021-02-14,4358
2021-02-15,11651
2021-02-16,13480
2021-02-17,22799
2021-02-18,21074
2021-02-19,20430
2021-02-20,7108
2021-02-21,2039
2021-02-22,7555
2021-02-23,14354
2021-02-24,25868
2021-02-25,27024
2021-02-26,29501
2021-02-27,15421
2021-02-28,4649
2021-03-01,13365
2021-03-02,19068
2021-03-03,33188
2021-03-04,37782
2021-03-05,48324
2021-03-06,24980
2021-03-07,6626
2021-03-08,21389
2021-03-09,29196
2021-03-10,33455
2021-03-11,42423
2021-03-12,46213
2021-03-13,21855
2021-03-14,5040
2021-03-15,16886
2021-03-16,30876
2021-03-17,35347
2021-03-18,39117
2021-03-19,33931
2021-03-20,15115
2021-03-21,5746
2021-03-22,14749
2021-03-23,22855
2021-03-24,37602
2021-03-25,49156
2021-03-26,40858
2021-03-27,18716
2021-03-28,5420
2021-03-29,20431
2021-03-30,28687
2021-03-31,38651
2021-04-01,46120
2021-04-02,32969
2021-04-03,16217
2021-04-04,2566
2021-04-05,22197
2021-04-06,37291
2021-04-07,44088
2021-04-08,51598
2021-04-09,50071
2021-04-10,24317
2021-04-11,8231
2021-04-12,22299
2021-04-13,28883
2021-04-14,33084
2021-04-15,37128
2021-04-16,33517
2021-04-17,19319
2021-04-18,6912
2021-04-19,15876
2021-04-20,30740
2021-04-21,32739
2021-04-22,36589
2021-04-23,32295
2021-04-24,18159
2021-04-25,4829
2021-04-26,16004
2021-04-27,25062
2021-04-28,29415
2021-04-29,29425
2021-04-30,29918
2021-05-01,12722
2021-05-02,5289
2021-05-03,14562
2021-05-04,19263
2021-05-05,22227
2021-05-06,23225
2021-05-07,21857
2021-05-08,12775
2021-05-09,4394
2021-05-10,10024
2021-05-11,14105
2021-05-12,16461
2021-05-13,21029
2021-05-14,24291
2021-05-15,13694
2021-05-16,6560
2021-05-17,13263
2021-05-18,15824
2021-05-19,16981
2021-05-20,15187
2021-05-21,18974
2021-05-22,8388
2021-05-23,3628
2021-05-24,8529
2021-05-25,9115
2021-05-26,9837
2021-05-27,9452
2021-05-28,9238
2021-05-29,3903
2021-05-30,2029
2021-05-31,758
2021-06-01,7107
2021-06-02,7213
2021-06-03,8161
2021-06-04,11204
2021-06-05,6388
2021-06-06,3425
2021-06-07,8127
2021-06-08,7747
2021-06-09,8917
2021-06-10,8050
2021-06-11,10294
2021-06-12,4958
2021-06-13,2649
2021-06-14,6883
2021-06-15,6428
2021-06-16,6559
2021-06-17,5659
2021-06-18,6970
2021-06-19,3041
2021-06-20,1607
2021-06-21,3962
2021-06-22,4396
2021-06-23,4827
2021-06-24,4339
2021-06-25,5193
2021-06-26,2656
2021-06-27,1352
2021-06-28,3852
2021-06-29,3730
2021-06-30,4016
2021-07-01,3611
2021-07-02,3954
2021-07-03,1649
2021-07-04,372
2021-07-05,2422
2021-07-06,3408
2021-07-07,3757
2021-07-08,3286
2021-07-09,4260
2021-07-10,1994
2021-07-11,1184
2021-07-12,3421
2021-07-13,3100
2021-07-14,3308
2021-07-15,3424
2021-07-16,4284
2021-07-17,1944
2021-07-18,1079
2021-07-19,3775
2021-07-20,3708
2021-07-21,4103
2021-07-22,3988
2021-07-23,4953
2021-07-24,2474
2021-07-25,1346
2021-07-26,4076
2021-07-27,4242
2021-07-28,4483
2021-07-29,4312
2021-07-30,5375
2021-07-31,2749
2021-08-01,1588
2021-08-02,4842
2021-08-03,4996
2021-08-04,5205
2021-08-05,5248
2021-08-06,6920
2021-08-07,3018
2021-08-08,1876
2021-08-09,5587
2021-08-10,5415
2021-08-11,5379
2021-08-12,4931
2021-08-13,6028
2021-08-14,2836
2021-08-15,321
