ADMIN_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19153,419593,45851,182601,8593
19045,28945,2576,12566,1156
19187,31210,2316,13866,925
19137,6439,364,2761,522
19155,80902,7216,34127,4494
19013,122438,7175,54956,5043
19127,25035,2432,10063,2548
19025,7890,513,3610,137
19145,12726,1231,5414,632
19033,45281,3022,20454,1284
19169,85370,8472,37970,1884
19065,19595,843,8940,846
19085,6656,421,3012,204
19103,160137,11124,73042,3376
19113,211172,17192,94056,7190
19125,25372,1360,10046,3782
19049,71433,7682,31687,1666
19161,6466,152,3132,34
19031,11618,542,5434,231
19099,23904,2367,10567,576
19081,6080,376,2552,600
19011,14141,750,6504,386
19027,18201,1096,8042,887
19063,9463,660,4194,314
19091,7894,286,3570,328
19131,8147,414,3818,82
19171,14786,1147,6372,944
19001,4330,210,1944,295
19163,142435,9615,63469,4589
19107,3104,114,1445,100
19105,11161,1143,4652,667
19193,79804,4673,35705,4133
19179,21695,1343,9891,468
19175,8790,467,4122,170
19057,32629,2185,14914,597
19133,3876,327,1723,116
19047,12429,435,5236,1496
19121,12812,665,5995,116
19167,20559,896,8592,2464
19123,13713,839,6252,326
19029,19705,550,9323,299
19089,4070,179,1886,135
19147,6367,226,2997,113
19041,15130,610,7224,111
19191,14542,1109,6327,757
19021,15283,771,5622,3176
19165,10774,367,5141,77
19075,8689,445,3998,243
19019,11628,425,5494,223
19181,30435,2688,13646,645
19077,8027,420,3700,195
19017,23067,1391,10332,1040
19109,11235,510,5145,381
19135,5978,240,2745,217
19061,109754,4819,51789,1551
19141,9870,341,4632,255
19139,27637,2066,10606,4239
19097,14936,485,7155,154
19101,13788,916,6029,806
19149,15725,468,6206,2809
19051,7742,187,2953,1619
19111,22570,1338,9832,1305
19119,5719,292,2698,36
19183,12993,947,5810,412
19043,12265,337,5640,611
19197,10157,392,4124,1537
19157,16074,1203,7360,195
19039,8840,352,3589,1305
19059,14116,576,6680,168
19189,7619,279,3449,420
19185,6072,251,2694,340
19009,3921,74,1875,101
19023,7562,258,3592,113
19015,19928,1406,9112,366
19035,8751,404,4074,194
19069,6649,270,3085,200
19095,11229,320,5196,503
19005,10675,479,5066,65
,8448,250,4254,0
19007,8379,415,3728,420
19087,14107,1209,5810,1226
19083,12457,401,5407,1199
19067,12287,551,5452,820
19143,2934,93,1356,129
19055,8751,645,3730,669
19079,12881,737,5812,373
19037,5623,181,2575,298
19117,6606,271,2956,337
19053,5603,241,2586,105
19073,8610,354,3882,417
19115,7515,269,2884,1498
19129,9958,777,4529,100
19159,3889,173,1835,1
19151,3553,274,1568,140
19093,3420,165,1401,455
19071,3150,127,1473,78
19195,3195,164,1517,0
19003,3380,115,1545,1
19173,4280,145,2052,9
19177,2861,133,1320,87
