ADMIN_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
,10466,252,5276,0
19145,13733,781,6123,676
19061,115374,4950,54363,1890
19153,467005,38730,209042,10381
19135,6302,308,2854,257
19113,230672,14893,104639,7788
19169,93734,7449,42365,2421
19193,84497,4912,37791,4425
19141,10300,409,4794,295
19049,81095,6107,37131,2116
19011,14797,510,6923,427
19187,33554,1744,15283,1015
19013,130225,7351,58529,5575
19115,7768,179,3050,1513
19101,14632,898,6422,889
19057,34368,2299,15700,633
19035,9164,297,4317,225
19155,87899,5996,38151,4659
19183,13994,862,6323,472
19129,10525,766,4803,135
19065,20295,664,9373,867
19073,8934,440,3975,469
19121,13491,477,6409,141
19099,26600,1502,12184,921
19117,6910,262,3092,369
19055,9380,406,4144,719
19175,9334,460,4358,242
19149,16262,584,6396,2848
19157,17440,761,8216,344
19179,23132,1270,10608,537
19097,15505,482,7408,216
19103,172380,10846,79090,3716
19171,16399,1364,7028,964
19045,31693,1882,14212,1308
19027,19361,897,8650,1004
19043,12492,235,5790,628
19161,6522,117,3173,42
19163,153722,10623,68206,5445
19047,12946,469,5461,1530
19059,14685,588,6949,192
19033,48307,2833,21919,1571
19105,12508,471,5597,784
19017,24291,1196,10988,1126
19095,11536,324,5314,562
19087,15609,589,6646,1673
19067,12994,413,5808,946
19009,4012,88,1913,101
19111,24175,1096,10612,1606
19039,9239,408,3748,1323
19079,13676,387,6374,391
19077,8548,398,3954,228
19001,4535,223,2030,313
19015,21485,1067,9996,477
19127,27678,1566,11791,2590
19181,32740,1875,15096,839
19083,13020,436,5634,1261
19125,26773,1015,10829,3949
19139,30218,1574,11975,4568
19025,8334,128,4011,157
19123,14525,675,6682,444
19167,21408,769,9055,2515
19031,12097,396,5737,249
19085,6809,347,3118,216
19071,3236,100,1521,94
19191,15834,835,7039,929
19165,11157,320,5346,98
19041,15834,751,7474,187
19093,3537,113,1474,478
19081,6467,194,2792,690
19037,5746,139,2649,316
19063,9758,642,4333,342
19007,8673,361,3886,451
19089,4242,170,1968,153
19131,8578,183,4130,118
19147,6575,218,3097,134
19119,5921,147,2856,62
19019,12090,391,5707,282
19021,16222,799,6052,3227
19159,4064,149,1930,4
19185,6229,228,2768,365
19143,3043,50,1420,153
19197,10772,523,4312,1646
19195,3346,77,1636,0
19189,7946,311,3572,469
19005,11006,376,5264,97
19053,5791,211,2685,118
19075,9197,349,4257,324
19029,20230,654,9510,340
19109,11766,518,5369,457
19133,4177,243,1897,155
19051,7947,220,3026,1646
19107,3195,81,1508,100
19003,3465,117,1581,6
19173,4362,116,2106,11
19137,6741,337,2912,552
19091,8135,298,3669,358
19069,6931,204,3247,223
19151,3814,99,1786,140
19023,7716,134,3718,137
19177,2917,96,1364,91
