County,Total Tests,Total Positive Tests,Total Recovered,Total Deaths,Underlying Cause Deaths,Contributing Factor Deaths
Polk,564875,57368,46784,544,484,60
Linn,243129,20493,17887,311,281,30
Black Hawk,180498,16147,13926,286,268,18
Johnson,176412,13705,12258,72,67,5
Scott,174327,18148,15828,204,189,15
Dubuque,156956,13404,11543,192,179,13
Story,136003,10084,8829,45,39,6
Woodbury,121248,14812,12998,211,195,16
Dallas,106902,11171,9089,90,79,11
Pottawattamie,101009,10660,9100,140,125,15
Marshall,68796,4933,4282,72,64,8
Cerro Gordo,65245,5301,4700,80,68,12
Warren,62164,5479,4603,70,65,5
Webster,59311,5143,4683,86,72,14
Clinton,51756,5370,4553,83,73,10
Des Moines,46294,4525,3939,59,52,7
Lee,45291,3718,3266,51,38,13
Muscatine,45096,4446,3887,89,80,9
Jasper,42215,4044,3333,65,61,4
Buena Vista,38825,4683,3954,36,33,3
Wapello,38748,4227,3497,107,103,4
Boone,37425,2573,2229,30,28,2
Sioux,36291,4898,4542,68,65,3
Washington,34540,2531,2214,44,41,3
Marion,34346,3551,3094,67,58,9
Poweshiek,33433,1529,1349,29,27,2
Plymouth,32710,3919,3478,77,69,8
Bremer,31148,2753,2458,54,47,7
Carroll,30993,2841,2547,48,40,8
Henry,30886,2920,2665,35,35,0
Benton,30599,2479,2098,54,44,10
Winneshiek,29836,1858,1595,26,22,4
Fayette,29216,1836,1647,32,29,3
Hardin,28707,1787,1562,38,32,6
Tama,27541,2110,1859,64,62,2
Mahaska,25736,2227,1948,45,40,5
Cedar,25301,1744,1545,22,21,1
Buchanan,25084,1830,1608,28,24,4
Clay,24919,1924,1717,25,20,5
Iowa,24770,1428,1269,23,21,2
Butler,24439,1656,1494,31,28,3
Crawford,22912,2707,2327,35,31,4
Delaware,22718,1889,1736,39,34,5
Dickinson,21736,2149,1865,38,32,6
Jones,21722,2932,2711,54,50,4
Floyd,21716,1617,1383,39,30,9
Jackson,21606,2195,1938,38,35,3
O'Brien,21304,1917,1667,58,54,4
Kossuth,21291,2060,1801,54,47,7
Clayton,20623,1676,1504,53,45,8
Hamilton,20364,1907,1592,41,40,1
Mills,18753,1615,1373,20,17,3
Wright,18380,1788,1660,31,26,5
Hancock,17966,1464,1308,29,24,5
Allamakee,17712,1433,1278,44,37,7
Cass,17696,1316,1109,48,45,3
Harrison,17426,1781,1525,69,65,4
Cherokee,17196,1529,1371,35,29,6
Page,17172,1811,1665,19,18,1
Jefferson,17152,1371,1214,32,27,5
Franklin,17088,1181,1024,19,18,1
Madison,16762,1523,1258,17,13,4
Sac,16584,1230,1119,18,18,0
Grundy,16162,1378,1207,30,25,5
Calhoun,15615,1328,1230,10,10,0
Palo Alto,15388,1040,912,21,19,2
Monona,15310,812,700,25,24,1
Appanoose,15143,1377,1101,47,43,4
Guthrie,15066,1158,1023,28,23,5
Mitchell,14944,1298,1146,40,38,2
Chickasaw,14932,1245,1135,13,12,1
Winnebago,14725,1365,1206,30,25,5
Louisa,14690,1271,1135,41,34,7
Union,14582,1254,1109,31,26,5
Howard,13942,1018,847,21,17,4
Emmet,13869,1205,1068,40,38,2
Shelby,13754,1194,1053,33,30,3
Pending Investigation,13148,924,799,0,0,0
Humboldt,13128,1167,1056,24,21,3
Keokuk,12955,974,847,29,29,0
Greene,12754,763,692,10,10,0
Lyon,12644,1453,1355,41,37,4
Montgomery,12046,1036,875,36,34,2
Clarke,11378,986,804,20,20,0
Pocahontas,11195,848,773,19,19,0
Worth,10640,686,620,6,5,1
Adair,10590,911,672,26,20,6
Ida,10001,907,735,32,30,2
Audubon,9871,482,415,9,8,1
Davis,9058,819,691,23,22,1
Decatur,8423,566,501,9,9,0
Ringgold,8408,517,457,16,15,1
Monroe,8171,919,805,28,21,7
Lucas,7886,724,651,21,17,4
Van Buren,7147,558,491,18,15,3
Taylor,7141,661,600,12,10,2
Osceola,6690,695,639,14,12,2
Fremont,6278,580,527,9,7,2
Wayne,4960,482,401,21,17,4
Adams,4467,324,303,4,4,0
