County,Total Tests,Total Positive Tests,Total Recovered,Total Deaths,Underlying Cause Deaths,Contributing Factor Deaths
Polk,673389,63109,53087,605,537,68
Linn,282817,21644,19377,330,294,36
Black Hawk,208802,16985,14860,306,283,23
Johnson,205235,14894,13248,81,76,5
Scott,203972,20491,17423,235,215,20
Dubuque,184709,14413,12359,203,189,14
Story,158517,11055,9796,47,41,6
Woodbury,142612,16184,14080,221,203,18
Dallas,124663,12194,10420,96,84,12
Pottawattamie,116526,11828,9975,162,143,19
Marshall,80517,5131,4644,74,66,8
Cerro Gordo,74781,5625,4980,86,72,14
Warren,74612,6043,5223,86,76,10
Webster,67254,5360,4926,91,77,14
Clinton,61389,5843,5027,90,78,12
Des Moines,54596,4756,4276,65,54,11
Muscatine,53891,4929,4286,96,87,9
Lee,52611,3917,3585,55,42,13
Jasper,50364,4409,3908,70,65,5
Wapello,46091,4609,4070,120,116,4
Buena Vista,44195,4866,4124,40,36,4
Sioux,43893,5236,4826,73,70,3
Boone,43313,2772,2464,33,31,2
Poweshiek,41988,1599,1483,33,30,3
Marion,41453,3743,3426,75,64,11
Washington,40156,2662,2382,50,46,4
Winneshiek,38353,2024,1837,33,28,5
Bremer,38307,2931,2682,60,51,9
Plymouth,37464,4267,3707,79,71,8
Benton,36416,2660,2399,55,44,11
Carroll,35643,2997,2691,52,43,9
Henry,35389,3006,2784,37,36,1
Fayette,35141,1909,1771,41,36,5
Hardin,33838,1927,1701,42,34,8
Tama,32054,2192,1975,71,67,4
Buchanan,30218,1990,1785,31,26,5
Mahaska,30184,2362,2128,50,45,5
Cedar,30054,1927,1742,23,21,2
Clay,29580,2219,1914,25,20,5
Iowa,29072,1520,1408,24,22,2
Butler,28885,1713,1569,34,30,4
Delaware,27478,2073,1859,39,35,4
Crawford,26919,2857,2547,40,35,5
Dickinson,26082,2604,2124,43,37,6
Kossuth,25660,2246,1981,63,55,8
Jones,25453,3050,2827,55,51,4
O'Brien,25377,2118,1833,60,55,5
Jackson,25140,2309,2088,42,39,3
Floyd,24830,1725,1469,42,32,10
Clayton,24361,1755,1568,55,46,9
Hamilton,22930,1967,1711,49,45,4
Mills,21024,1752,1518,20,17,3
Page,20830,1967,1810,21,19,2
Harrison,20811,1896,1631,73,69,4
Hancock,20768,1535,1360,34,27,7
Allamakee,20735,1543,1426,51,41,10
Cherokee,20526,1671,1473,38,30,8
Wright,20329,1871,1727,35,28,7
Cass,20282,1429,1270,54,48,6
Madison,20107,1679,1472,19,15,4
Jefferson,20009,1422,1271,35,29,6
Sac,19432,1351,1203,19,19,0
Franklin,19107,1226,1081,21,19,2
Grundy,18895,1431,1300,32,27,5
Palo Alto,18278,1167,1017,22,21,1
Guthrie,18088,1260,1103,29,24,5
Calhoun,17967,1380,1306,11,11,0
Monona,17750,868,759,30,28,2
Mitchell,17524,1362,1201,41,38,3
Appanoose,17341,1438,1200,47,43,4
Chickasaw,17068,1293,1200,15,13,2
Winnebago,17067,1465,1301,31,26,5
Louisa,16903,1336,1198,49,42,7
Union,16763,1324,1185,32,26,6
Shelby,16671,1345,1178,37,33,4
Emmet,16626,1362,1140,40,38,2
Howard,16503,1074,992,22,18,4
Lyon,15670,1553,1446,41,37,4
Keokuk,15240,1016,905,30,30,0
Humboldt,15157,1229,1134,26,23,3
Greene,14577,815,740,10,10,0
Montgomery,14049,1083,941,37,35,2
Clarke,13123,1043,947,24,22,2
Worth,12789,751,672,8,7,1
Pocahontas,12570,882,806,21,21,0
Ida,12254,1005,825,33,31,2
Adair,12116,964,804,32,22,10
Audubon,11942,511,468,9,8,1
Pending Investigation,10869,1031,939,0,0,0
Davis,10752,869,753,24,23,1
Decatur,10258,602,575,9,9,0
Monroe,9533,984,885,28,21,7
Ringgold,9514,555,502,23,18,5
Lucas,9146,777,724,23,18,5
Osceola,8574,783,678,16,13,3
Taylor,8408,677,633,12,10,2
Van Buren,8231,581,523,18,15,3
Fremont,7154,648,566,9,7,2
Wayne,6666,562,483,23,18,5
Adams,5426,338,315,4,4,0
