RECIP_ADDRESS_COUNTY,* Percent Vaccinated by Resident County (Merged from datasource: ec049a78-938f-43ce-8c53-e977ad7594bd),2-Dose Vaccinations Completed (Merged from datasource: ec049a78-938f-43ce-8c53-e977ad7594bd),1-Dose Vaccinations Completed (Merged from datasource: ec049a78-938f-43ce-8c53-e977ad7594bd)
19153,0.5431235859238087,251339,14879
19059,0.49513269208483026,8229,316
19161,0.443164283509927,3921,387
19027,0.5234812794445822,9462,1094
19013,0.49897887645929225,59731,5749
19017,0.5104141728513287,11666,1126
19019,0.4541676505312869,8940,677
19103,0.6037250231573376,85967,5280
19195,0.4369326649505487,3026,199
19033,0.5263839811542992,20478,1867
19081,0.41984948259642526,3963,500
19169,0.5321931278766848,48599,3086
19139,0.5005859741233827,17031,4326
19165,0.50043652872359,5469,263
19009,0.50636826783115,2619,164
19191,0.5320394177379821,9707,929
19065,0.4595419847328244,8400,630
19061,0.543402081984565,50942,1937
19147,0.43045239702903445,3571,254
19183,0.4752560892328705,9674,765
19003,0.4497501388117712,1547,73
19173,0.3937265152752818,2325,85
19041,0.4436188811188811,6691,414
19125,0.43635160737377079,12226,2284
19123,0.36053405747906766,7099,867
19157,0.4932987462170342,8629,499
19099,0.4844695441710367,16314,1701
19073,0.4858235823582358,3768,550
19113,0.5553183418171552,116734,9160
19049,0.5416091511240945,47911,2704
19193,0.42679934437041136,39257,4749
19171,0.5032039871840512,7574,907
19109,0.4553432795517451,6143,602
19187,0.4780525846702317,15645,1519
19011,0.48325209592513165,11426,967
19141,0.42972442376208827,5332,578
19045,0.437679036808891,18741,1580
19067,0.4536504283339726,6478,618
19189,0.4489086343442148,4047,601
19131,0.41441526544492726,4154,233
19029,0.4954814583982549,5958,402
19135,0.39405735046062026,2674,363
19127,0.5286138840204222,17880,2931
19063,0.42691138140747178,3598,333
19159,0.4395177768696363,2105,46
19163,0.442885806306124,70879,5715
19115,0.4281830539193475,3609,1116
19149,0.43543710529451487,8818,2145
19093,0.4103498542274053,2372,443
19015,0.5453991004040558,13461,847
19075,0.5292674950948332,5910,564
19091,0.42383343795773179,3649,402
19151,0.45157878833660677,2736,253
19055,0.45370642525424728,6825,893
19101,0.4045914184203334,6646,756
19005,0.41046248264776799,5377,241
19181,0.49181984222593558,23752,1560
19025,0.5044476623913943,4484,393
19083,0.4694289445565713,6896,1012
19069,0.44856007944389278,4108,409
19023,0.49968834406814879,6724,491
19133,0.44306442251886249,3546,271
19085,0.4012385223147555,5254,383
19137,0.46142986790359988,4026,550
19111,0.40957304572600058,12017,1768
19037,0.45931450599178749,4714,767
19197,0.4860690972775036,5125,981
19179,0.4058165803997827,11680,2511
19121,0.450177500306035,6961,394
19095,0.5342313395946614,7883,763
19143,0.39274924471299096,2097,243
19051,0.3081111111111111,2586,187
19047,0.4392390011890606,6010,1378
19155,0.42973628307190528,37789,2265
19145,0.43966373204474748,6091,551
19043,0.4076585560430794,6555,599
19057,0.4176097723714938,15267,1006
19007,0.38837920489296637,4365,461
19107,0.38776107749365609,3646,327
19077,0.49901768172888019,4947,387
19129,0.41716857502151036,5988,315
19021,0.5282874617737003,7090,3275
19087,0.4503858875413451,7248,1739
19053,0.3350698856416773,2377,260
19097,0.4523380832347343,8371,422
19079,0.5309009679821296,7116,727
19035,0.4546506453048509,4700,408
19001,0.4229586129753915,2683,342
19175,0.428723143534025,4940,308
19167,0.3497059245445417,10405,1784
19089,0.4308801048263813,3425,521
19119,0.3054019566142067,3372,218
19185,0.35165346995808108,2068,197
19039,0.44821713677488025,3466,745
19117,0.3836046511627907,2862,437
19031,0.5085091533795029,8760,712
19071,0.38405172413793106,2471,202
19177,0.34497444633730836,2176,254
19105,0.5046177650983995,9323,1113
,,31,4
