ADMIN_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19155,73927,8017,30318,4293
19053,5181,573,2239,105
19013,108547,14758,44489,4522
19183,11214,1951,4442,380
19065,17909,2004,7555,809
19181,25900,5656,10062,474
19117,5722,979,2214,306
19113,180141,31274,71735,6706
19163,124129,17363,50852,3925
19147,5823,527,2590,82
19019,10363,1410,4389,190
19153,344135,72543,131987,6739
19101,12428,1116,5277,754
19017,20923,2628,8684,952
19037,5036,626,2059,298
19039,8079,831,3016,1249
19161,5872,656,2605,0
19159,3575,376,1586,0
19075,7813,941,3332,200
19131,7749,518,3609,0
19145,11546,1939,4488,627
19025,7447,819,3259,100
19179,19006,2677,7933,436
19139,23878,3918,7902,4098
19193,69072,8471,29134,2757
19103,136259,21414,56006,2758
19061,95834,13798,40522,1105
19091,7424,581,3224,315
19043,11243,1086,4794,571
19167,18523,2038,7064,2345
19033,40965,5182,17326,1134
19023,6793,820,2952,65
19169,69357,14927,26888,924
19047,11190,1240,4242,1458
19049,58449,13744,22060,1467
19029,17810,2079,7715,228
19115,6964,649,2427,1493
19171,12626,2261,4762,940
19045,25455,4118,10123,1043
19095,9155,2142,3275,467
,8415,255,4255,0
19063,8204,1627,3099,297
19143,2672,246,1153,120
19173,4069,258,1895,0
19057,29309,3629,12597,539
19197,9304,852,3496,1481
19177,2574,338,1084,69
19083,11012,1398,4239,1143
19087,11627,1882,4563,577
19059,12388,1781,5246,115
19157,13522,2827,5333,138
19067,10798,1451,4324,713
19175,7547,1316,3121,114
19125,22854,2860,8150,3677
19001,3973,372,1694,254
19165,9442,1326,4023,38
19005,10009,790,4602,45
19149,14389,1411,5094,2778
19123,11757,2005,4742,249
19015,17541,2687,7331,279
19121,11067,1910,4543,78
19051,7157,656,2468,1578
19137,5587,782,2145,499
19111,20276,2666,8119,1152
19079,11578,1621,4776,325
19085,5886,944,2379,187
19073,7281,1488,2740,335
19041,14229,1041,6587,50
19129,8890,1522,3638,85
19011,11583,1283,4968,357
19031,10416,1368,4436,201
19027,16510,2233,6739,768
19187,27682,3568,11574,829
19191,12580,1787,5118,514
19099,20784,3768,8398,495
19077,6923,1132,2813,176
19035,7919,878,3437,170
19081,5552,594,2203,552
19055,7788,950,3124,599
19071,2856,306,1237,73
19007,7770,727,3313,374
19109,10197,1152,4330,376
19127,21325,4626,7123,2509
19189,6709,964,2671,387
19105,9848,1858,3674,605
19141,9067,846,3995,225
19009,3604,331,1590,96
19021,13967,1444,4636,3160
19097,13051,1885,5531,122
19093,3100,204,1266,361
19069,6283,510,2800,175
19151,3266,486,1325,130
19003,3190,292,1386,0
19119,5002,693,2144,25
19107,2780,324,1178,100
19133,3439,394,1477,105
19185,5441,805,2137,332
19089,3564,507,1491,87
19135,5396,650,2274,199
19195,2888,390,1251,0
