ADMIN_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19169,60246,11567,23943,924
,8398,257,4255,0
19013,100969,16633,39781,4480
19153,307702,71790,114038,6700
19123,10857,2408,4100,249
19049,50018,13984,17657,1464
19193,63168,11901,24485,2745
19077,6480,1348,2484,176
19099,18831,3803,7397,495
19163,114743,19989,44935,3915
19113,161539,31992,62042,6658
19059,11617,2212,4646,115
19035,7383,1192,3014,170
19197,8874,956,3230,1480
19087,10788,1966,4125,554
19179,17858,2970,7227,435
19129,8199,1829,3140,85
19155,68017,8879,26932,4293
19029,17124,2530,7170,228
19139,22615,4161,7164,4098
19061,87782,17101,34840,1076
19189,6131,1184,2273,387
19033,38918,5888,15969,1133
19171,11973,2212,4462,940
19157,11935,3198,4356,138
19127,19275,4749,6030,2508
19105,8606,1567,3198,605
19187,25243,5360,9514,829
19007,7266,1080,2901,374
19095,8969,2176,3166,466
19121,10014,2307,3816,78
19079,10086,2154,3788,324
19195,2710,396,1159,0
19005,9488,1120,4170,45
19191,10951,2539,3932,513
19083,10303,1776,3701,1142
19089,3298,655,1284,87
19147,5536,703,2359,82
19067,9814,1523,3795,714
19065,16991,2271,6968,808
19109,9667,1458,3921,374
19135,5091,829,2035,199
19063,7954,1729,2929,296
19019,9736,1714,3926,190
19081,5251,621,2040,552
19043,10663,1502,4302,568
19037,4882,684,1953,298
19103,126057,21706,50676,2675
19091,6052,1874,1921,315
19101,10467,2573,3568,754
19167,17509,2508,6331,2333
19149,13703,1905,4508,2778
19047,10545,1562,3761,1458
19017,19848,2901,8011,952
19143,2530,332,1039,120
19055,7390,1212,2807,571
19021,13099,1582,4149,3140
19125,21332,3590,7039,3676
19117,5266,1334,1827,306
19039,7780,878,2836,1249
19041,13376,1548,5913,50
19057,27777,4293,11525,533
19031,9587,1731,3839,201
19137,5213,1000,1856,499
19145,10326,1924,3889,626
19015,15941,3058,6331,279
19045,23138,4666,8696,1041
19141,8595,1092,3636,225
19133,3236,400,1373,105
19011,10870,1681,4413,356
19119,4706,783,1951,25
19183,10210,2250,3792,380
19111,18979,2945,7345,1151
19085,5136,1082,1934,187
19181,23365,5433,8886,471
19075,7097,1268,2812,200
19173,3759,485,1622,0
19185,5115,1089,1846,332
19073,6440,2068,2035,335
19023,6545,896,2792,65
19161,5626,823,2401,0
19097,12077,2059,4955,122
19027,14567,3674,5064,768
19115,6649,806,2188,1493
19131,7429,717,3350,0
19025,6752,752,2947,100
19165,8829,1755,3513,38
19151,3084,549,1203,130
19175,6927,1583,2645,114
19159,3437,464,1476,0
19001,3628,476,1450,253
19053,4753,954,1853,105
19003,2988,555,1201,0
19051,6654,1054,2011,1577
19071,2728,378,1139,71
19069,5706,897,2319,175
19009,3434,437,1451,96
19107,2648,394,1077,100
19093,3001,272,1183,361
19177,2302,413,914,62
