County,Total Tests,Total Positive Tests,Total Recovered,Total Deaths,Underlying Cause Deaths,Contributing Factor Deaths
Polk,699304,64314,54528,619,546,73
Linn,294152,22032,19681,333,297,36
Black Hawk,215633,17191,15090,307,284,23
Scott,212623,21095,18235,239,217,22
Johnson,212560,15226,13606,83,77,6
Dubuque,192035,14570,12693,207,191,16
Story,162972,11281,10115,48,42,6
Woodbury,147395,16363,14478,228,209,19
Dallas,129023,12402,10679,97,84,13
Pottawattamie,121029,12110,10354,166,146,20
Marshall,83089,5170,4686,75,67,8
Warren,77948,6201,5360,88,78,10
Cerro Gordo,77064,5751,5063,89,74,15
Webster,68859,5389,4966,92,77,15
Clinton,63987,5975,5190,92,79,13
Des Moines,56577,4853,4319,66,55,11
Muscatine,55989,5039,4411,99,90,9
Lee,54145,3952,3619,55,42,13
Jasper,52197,4464,3990,70,65,5
Wapello,47389,4637,4113,122,118,4
Sioux,46122,5288,4928,74,70,4
Buena Vista,45394,4889,4163,40,36,4
Poweshiek,44801,1618,1491,33,30,3
Boone,44651,2803,2515,34,31,3
Marion,42672,3804,3471,75,64,11
Washington,41741,2688,2421,50,46,4
Winneshiek,40213,2042,1877,33,28,5
Bremer,39614,2957,2714,60,51,9
Plymouth,38568,4298,3846,79,71,8
Benton,37552,2705,2434,55,44,11
Carroll,36829,3052,2719,52,43,9
Fayette,36599,1923,1789,41,36,5
Henry,36487,3044,2811,37,36,1
Hardin,35196,1974,1732,43,34,9
Tama,32913,2211,1984,71,67,4
Cedar,31608,1975,1790,23,21,2
Buchanan,31499,2007,1829,31,26,5
Mahaska,31015,2399,2158,50,45,5
Clay,30929,2250,2036,25,20,5
Iowa,29953,1542,1424,24,22,2
Butler,29734,1726,1579,34,30,4
Delaware,28746,2120,1941,40,36,4
Crawford,28032,2880,2569,40,35,5
Dickinson,27073,2660,2311,43,37,6
Jones,26530,3086,2858,57,51,6
Kossuth,26500,2266,2041,64,56,8
O'Brien,26356,2141,1882,60,55,5
Floyd,25954,1769,1494,42,32,10
Jackson,25909,2335,2126,42,39,3
Clayton,25265,1770,1595,56,47,9
Hamilton,23557,1976,1725,49,45,4
Hancock,21603,1561,1386,34,27,7
Harrison,21568,1923,1660,73,69,4
Page,21552,1983,1864,21,19,2
Mills,21436,1781,1548,21,18,3
Allamakee,21360,1552,1441,51,41,10
Cherokee,21007,1684,1512,38,30,8
Madison,20938,1736,1500,19,15,4
Wright,20893,1894,1747,36,29,7
Cass,20885,1458,1286,54,48,6
Jefferson,20614,1437,1281,35,29,6
Sac,20330,1377,1238,19,19,0
Franklin,19631,1261,1098,21,19,2
Grundy,19491,1438,1315,32,27,5
Palo Alto,19081,1179,1064,23,22,1
Guthrie,18743,1285,1143,29,24,5
Calhoun,18528,1401,1317,13,12,1
Monona,18323,884,778,30,28,2
Appanoose,18056,1451,1211,47,43,4
Mitchell,18025,1366,1218,42,39,3
Winnebago,17687,1513,1317,31,26,5
Chickasaw,17642,1304,1208,15,13,2
Shelby,17519,1362,1221,37,33,4
Louisa,17445,1340,1215,49,42,7
Union,17344,1355,1196,32,26,6
Emmet,17223,1402,1215,40,38,2
Howard,16965,1087,1002,22,18,4
Lyon,16575,1582,1483,41,37,4
Keokuk,15840,1021,911,31,31,0
Humboldt,15565,1235,1153,26,23,3
Greene,15087,821,750,10,10,0
Montgomery,14497,1102,960,37,35,2
Clarke,13486,1052,957,24,22,2
Pocahontas,13444,898,816,22,22,0
Worth,13295,776,690,8,7,1
Ida,12657,1012,843,34,32,2
Adair,12360,979,809,32,22,10
Audubon,12336,519,477,9,8,1
Davis,11184,879,773,24,23,1
Decatur,10431,614,581,9,9,0
Pending Investigation,10150,1029,959,0,0,0
Ringgold,9866,563,515,24,18,6
Monroe,9776,994,898,28,21,7
Lucas,9439,796,728,23,18,5
Osceola,9127,803,713,16,13,3
Taylor,8746,679,636,12,10,2
Van Buren,8530,581,536,18,15,3
Fremont,7379,654,592,9,7,2
Wayne,7191,573,492,23,18,5
Adams,5676,349,323,4,4,0
