RECIP_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19197,9752,393,4277,804
19105,17330,917,7769,853
19113,206538,15277,92060,7141
19139,32717,1927,13701,3389
19125,23084,1433,9853,1946
19163,124801,8402,56124,4159
19013,108229,6039,48801,4578
19155,63896,4868,28588,1857
19011,20811,1129,9453,776
19027,18128,644,8290,905
19061,93542,3485,44337,1384
19169,87890,7217,39238,2196
19195,5486,234,2557,139
19153,427734,37748,189984,10020
19187,28098,1709,12703,1004
19069,7621,313,3507,295
19179,22003,1298,9381,1943
19157,15755,834,7294,335
19103,157856,10329,71725,4082
19019,16106,795,7403,504
19165,10179,345,4829,176
19065,15732,660,7296,479
19127,31820,2330,13619,2251
19015,23567,1559,10723,563
19017,21590,1112,9784,913
19183,17660,987,8041,590
19171,14204,733,6372,726
19045,33080,2050,14958,1114
19111,22001,1186,9837,1140
19049,82165,6726,36771,1915
19033,37015,2156,16803,1254
19083,13245,540,5956,792
19087,13849,902,5856,1235
19041,12312,506,5756,297
19079,13031,627,5902,600
19037,9215,328,4143,600
19077,8952,508,4089,266
19177,4135,193,1891,161
19091,6883,278,3145,315
19123,12955,708,5805,636
19181,41720,3258,18749,970
19001,5021,240,2259,264
19059,15367,636,7261,208
19063,7007,446,3154,253
19101,12126,822,5357,590
19029,10956,527,5073,284
19119,6484,202,3073,137
19031,15971,815,7290,577
19189,7779,334,3476,493
19055,12941,550,5828,735
19071,4624,208,2124,168
19099,28710,2374,12605,1128
19191,18005,876,8190,748
19075,11050,448,5116,369
19081,7454,279,3405,365
19095,14473,685,6619,548
19007,8236,488,3698,352
19073,7122,420,3132,438
19057,26829,1629,12256,691
19193,71104,3924,31604,3970
19121,12359,774,5663,257
19167,20206,870,8913,1508
19107,6742,321,3087,247
19175,8934,501,4118,197
19005,9896,518,4603,172
19047,11576,477,4945,1209
19023,12534,434,5874,353
19151,5095,235,2337,186
19035,8971,360,4145,321
19043,12802,374,5959,509
19145,11257,861,5001,393
19009,4917,168,2310,129
19149,17540,683,7465,1927
19137,7678,378,3410,480
19147,6763,245,3170,178
19067,11820,589,5428,375
19143,4023,124,1868,163
19161,7561,228,3527,279
19089,6508,285,2921,381
19051,4758,247,2195,121
19115,7138,342,2928,940
19021,14623,713,5637,2636
19003,2811,153,1312,34
19097,15417,519,7301,297
19109,11555,540,5291,433
19131,7687,239,3654,138
19173,4295,164,2040,51
19141,10237,360,4719,439
19053,4458,236,2011,200
19085,9872,578,4499,298
19135,5068,234,2282,270
19159,3813,141,1820,32
19093,4605,185,2032,356
19117,5362,256,2384,338
19129,10282,682,4687,226
19025,8548,318,3982,265
19133,6652,360,3070,152
19039,6539,345,2776,641
19185,3867,242,1740,145
,78,4,34,6
