RECIP_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19103,171659,5566,80745,4603
19179,24245,812,10582,2269
19049,92274,3816,43093,2272
19023,13281,347,6263,408
19079,14124,384,6541,658
19039,7098,274,3067,690
19139,36039,1314,15485,3755
19153,485477,23567,224801,12308
19045,36493,1376,16875,1367
19169,97162,3940,45295,2632
19055,13787,326,6321,819
19197,10620,266,4732,890
19013,117935,4212,54250,5223
19017,23181,761,10701,1018
19113,229820,7689,107062,8007
19175,9719,344,4563,249
19163,138882,5680,64093,5016
19009,5207,85,2487,148
19191,19481,548,9039,855
19149,18755,543,8081,2050
19081,7996,164,3696,440
19107,7233,171,3387,288
19033,40414,1263,18784,1583
19029,11747,299,5550,348
19065,16696,500,7823,550
19155,72419,3341,33509,2060
19067,12710,380,5925,480
19161,7899,141,3713,332
19027,19172,462,8861,988
19129,11544,420,5426,272
19061,99604,2237,47853,1661
19099,32416,1075,14905,1531
19085,10572,380,4922,348
19167,21486,530,9667,1622
19193,77658,3238,35001,4418
19097,16288,348,7789,362
19105,18827,435,8701,990
19053,4744,143,2189,223
19109,12334,406,5699,530
19083,14160,304,6483,890
19021,16045,601,6259,2926
19087,15199,478,6605,1511
19057,29285,1340,13567,811
19145,12204,455,5627,495
19101,13401,551,6080,690
19187,31038,1072,14331,1304
19091,7293,184,3381,347
19019,17282,532,8080,590
19015,26198,938,12278,704
19069,8150,236,3780,354
19195,5856,125,2780,171
19125,25166,792,11139,2096
19183,19210,571,8985,669
19181,46325,1897,21593,1242
19137,8187,287,3690,520
19177,4364,117,2027,193
19165,10705,228,5130,217
19003,3029,88,1443,55
19089,6964,191,3168,437
19127,36308,1416,16226,2440
19147,7120,188,3359,214
19111,23934,849,10820,1445
19011,22502,642,10494,872
19035,9385,226,4405,349
19123,14127,461,6453,760
19115,7711,242,3231,1007
19007,8819,277,4069,404
19159,4068,86,1972,38
19031,17273,494,8063,653
19051,5036,175,2354,153
19135,5442,144,2497,304
19171,15315,524,7005,781
19131,8095,177,3867,184
19077,9769,346,4554,315
19133,7110,140,3380,210
19037,9681,236,4391,663
19121,13496,389,6399,309
19075,11773,328,5495,455
19093,4928,138,2198,394
19141,10837,253,5043,498
19001,5525,170,2523,309
19157,16987,529,8010,438
19185,4105,182,1879,165
19095,15532,512,7186,648
19047,12541,344,5450,1297
19189,8316,239,3756,565
19041,13190,357,6235,363
19073,7701,286,3458,499
19117,5871,136,2679,377
19025,8928,213,4199,317
19173,4513,110,2167,69
19059,16142,463,7712,255
19043,13307,253,6248,558
19151,5385,172,2503,207
19063,7417,365,3373,306
19005,10490,335,4971,213
19143,4256,100,1978,200
19071,4949,127,2313,196
19119,6719,117,3220,162
,89,5,39,6
