ADMIN_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19021,16642,723,6270,3287
19153,488036,32616,222286,11129
19183,14406,676,6612,500
19123,14896,539,6918,477
19127,28380,1522,12150,2634
19181,33609,1731,15578,893
19037,5812,115,2689,326
19013,134382,5955,61178,5838
19155,90823,5088,40030,4748
19069,6996,211,3271,230
19049,84368,4597,39480,2237
19113,239547,10488,111105,8111
19103,177770,8265,82979,3898
19193,86757,4461,39041,4625
19099,27497,1114,12761,1059
19161,6537,110,3182,45
19157,18015,625,8543,400
19045,32746,1815,14714,1427
19163,159297,8880,71722,5750
19095,11732,294,5414,587
19083,13252,355,5777,1290
19017,24771,1140,11240,1161
19169,97004,5992,44627,2569
19059,14967,546,7100,215
19051,8043,185,3091,1649
19121,13691,344,6570,144
19055,9574,300,4292,728
19065,20555,565,9545,882
19139,31225,1390,12483,4736
19115,7844,164,3093,1517
19171,16942,1046,7450,964
19089,4298,188,1983,159
19119,5988,104,2902,70
19031,12358,319,5903,266
19081,6601,125,2885,706
19015,22043,989,10292,518
19027,19731,777,8867,1053
19189,8082,298,3641,482
19029,20552,565,9683,401
19033,49626,2494,22686,1695
19011,15094,419,7110,442
19179,23842,1067,11011,633
19053,5838,199,2714,118
19041,16101,635,7647,228
19167,21914,623,9343,2591
19109,11963,484,5486,466
19091,8249,265,3735,370
19087,15999,499,6824,1801
19191,16320,821,7281,953
19195,3383,79,1653,1
19063,9892,597,4411,357
19061,117567,4344,55713,1990
19197,10941,483,4406,1666
19007,8802,315,3967,460
19079,13947,325,6535,398
19175,9542,442,4461,269
19141,10502,371,4904,315
19075,9355,361,4314,356
19009,4033,81,1927,101
19105,12726,431,5707,825
19145,14061,690,6294,752
19005,11171,348,5356,105
19125,27274,946,11098,3981
19057,35294,2151,16217,673
19025,8396,93,4053,167
19019,12273,374,5801,298
19039,9467,341,3882,1351
19187,34377,1541,15702,1159
19147,6664,180,3157,140
19077,8771,264,4128,235
19071,3291,74,1561,94
19149,16542,537,6547,2874
19185,6285,200,2807,370
19003,3483,114,1590,6
19173,4416,94,2141,16
19067,13266,328,5967,984
19129,10756,632,4984,139
19111,24965,1069,10945,1766
19023,7810,96,3769,160
,10368,247,5211,1
19093,3628,103,1524,480
19165,11326,278,5446,109
19073,9077,360,4081,480
19035,9301,252,4399,242
19159,4118,113,1974,4
19097,15776,444,7553,240
19047,13218,412,5606,1568
19101,15080,797,6685,916
19137,6876,286,3003,558
19151,3855,84,1812,144
19135,6485,209,2987,272
19143,3086,58,1435,158
19133,4323,139,2009,182
19085,6925,276,3206,226
19131,8724,180,4197,134
19001,4590,213,2057,324
19117,7005,246,3145,376
19107,3243,53,1546,100
19043,12585,216,5840,644
19177,2957,72,1391,101
