ADMIN_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19193,90015,3822,40912,4788
19153,513175,22743,239304,12211
19021,17446,613,6596,3543
19027,20405,493,9322,1094
19049,88045,3170,41917,2412
19181,34657,1183,16336,962
19013,138755,4666,63888,6082
19151,3917,65,1851,146
19129,12040,489,5689,145
19163,165997,6407,76119,6096
19075,9560,286,4435,390
19145,14380,573,6491,794
19127,29842,1071,13034,2807
19169,100550,4320,47144,2731
19015,22815,584,10868,549
19123,15287,440,7134,532
19187,35421,1212,16331,1284
19019,12594,266,6005,318
19165,11532,218,5571,129
19061,120704,2943,57923,2119
19029,20917,439,9911,428
19017,25559,786,11780,1219
19083,13547,234,5968,1322
19113,247663,7679,116349,8542
19039,9708,256,4040,1358
19041,16545,460,7939,262
19069,7159,136,3385,244
19099,28516,758,13414,1132
19033,51354,1913,23758,1857
19043,12677,171,5901,658
19111,25885,807,11482,1877
19157,18477,469,8845,415
19125,27911,745,11505,4011
19103,183438,6004,86854,4140
19107,3280,38,1572,100
19155,94343,3940,42327,4828
19167,22395,509,9621,2634
19171,17588,555,7994,974
19195,3439,47,1697,1
19189,8294,215,3780,500
19059,15339,430,7331,243
19091,8386,217,3820,379
19009,4102,26,1989,101
19139,32390,982,13198,4884
19117,7213,161,3282,396
19037,5894,112,2726,337
19087,16385,443,7003,1885
19085,6992,248,3243,245
19065,20922,473,9762,907
19005,11309,300,5444,112
19079,14217,230,6714,403
19131,8861,152,4270,149
19007,8976,251,4079,475
19057,36703,1605,17170,712
19197,11317,234,4695,1712
19045,34315,1293,15710,1525
19141,10782,263,5086,338
19047,13608,314,5843,1584
19135,6656,155,3091,287
19093,3672,111,1537,491
,10375,246,5212,1
19159,4203,66,2038,5
19121,13919,257,6720,154
19053,5931,146,2786,118
19109,12259,359,5690,478
19011,15443,389,7294,459
19179,24846,835,11512,864
19073,9346,211,4280,501
19101,15641,568,7062,955
19031,12564,256,6030,280
19149,16976,378,6812,2933
19147,6769,152,3222,147
19143,3137,34,1472,161
19081,6690,77,2947,718
19175,9870,316,4676,294
19003,3540,71,1636,8
19173,4467,82,2169,20
19067,13553,266,6124,1021
19063,10034,542,4499,378
19183,14881,463,6936,541
19035,9495,199,4513,263
19185,6353,171,2850,376
19055,9849,226,4452,757
19105,13140,265,5965,887
19077,8945,185,4243,256
19025,8430,76,4072,177
19097,16118,297,7789,258
19001,4725,124,2160,331
19137,7076,271,3106,571
19161,6571,90,3206,50
19051,8159,157,3160,1658
19191,17050,522,7781,1000
19023,7821,92,3772,165
19089,4431,140,2061,182
19095,11926,220,5535,613
19177,2977,76,1394,111
19115,7942,147,3144,1525
19133,4447,73,2097,196
19119,6032,103,2923,72
19071,3325,69,1579,98
