RECIP_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19103,168959,6741,78850,4512
19013,115705,4897,52865,5079
19113,225420,9245,104192,7792
19047,12273,421,5285,1283
19043,13183,295,6171,546
19163,135620,6908,61934,4848
19023,13102,401,6153,395
19153,472482,28028,216323,11823
19085,10441,419,4841,339
19033,39581,1550,18262,1506
19161,7789,176,3651,311
19087,14944,542,6476,1454
19021,15532,659,6075,2722
19097,16060,466,7620,352
19181,45357,2341,20915,1186
19049,90301,4608,41751,2196
19111,23495,989,10546,1413
19183,18833,769,8709,644
19027,18885,603,8656,971
19017,22744,934,10415,983
19019,16992,618,7900,571
19195,5793,149,2738,168
19081,7889,221,3620,428
19169,95466,4715,44101,2542
19139,35266,1601,14994,3678
19165,10578,267,5054,203
19009,5095,152,2401,141
19191,19176,717,8814,834
19065,16408,599,7642,525
19061,98139,3054,46740,1610
19147,7032,211,3308,205
19193,75905,3658,33961,4324
19003,2979,106,1412,49
19173,4460,134,2132,62
19041,12942,472,6061,348
19123,13916,509,6334,739
19125,24742,953,10861,2066
19157,16699,608,7834,422
19099,31638,1330,14418,1472
19073,7552,343,3362,485
19171,15063,597,6849,769
19109,12159,485,5578,519
19187,30514,1235,14026,1227
19011,22118,726,10274,843
19045,35700,1663,16366,1308
19067,12506,442,5801,462
19189,8190,277,3681,551
19029,11551,347,5435,334
19135,5331,185,2425,296
19089,6874,229,3107,431
19053,4681,155,2151,222
19127,35222,1891,15484,2367
19015,25686,1191,11904,687
19105,18468,599,8462,946
19063,7323,394,3317,295
19141,10669,312,4939,479
19159,4011,101,1936,38
19155,70366,3772,32279,2039
19197,10437,366,4597,877
19115,7564,282,3146,990
19069,8013,267,3704,338
19117,5766,180,2612,362
19035,9302,242,4360,340
19145,12037,530,5514,483
19093,4866,142,2171,382
19005,10369,377,4892,208
19075,11617,394,5391,442
19179,23642,963,10279,2118
19107,7118,213,3311,283
19101,13097,687,5866,674
19121,13253,500,6228,298
19167,21217,614,9499,1604
19119,6681,126,3198,159
19151,5308,181,2464,199
19129,10981,532,5090,268
19175,9520,398,4441,240
19133,7020,209,3305,201
19071,4839,154,2250,185
19039,6959,326,2975,684
19149,18388,681,7847,2013
19031,16996,579,7889,637
19083,13931,423,6318,871
19055,13549,369,6192,798
19059,15948,536,7584,242
19057,28688,1566,13164,793
19177,4317,119,2007,184
19077,9599,412,4441,305
19079,13888,469,6386,647
19025,8854,237,4152,311
19095,15300,583,7043,632
19007,8694,304,4001,389
19051,4970,202,2313,143
19091,7204,219,3321,344
19131,8018,201,3823,172
19037,9566,260,4328,651
19001,5392,257,2416,302
19185,4052,197,1847,161
19137,8026,303,3605,513
19143,4207,112,1950,195
,84,6,36,6
