RECIP_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19113,151780,30721,57351,6356
19171,11645,1861,4553,685
19153,294519,73187,106877,7618
19123,10394,1874,3989,542
19149,14976,1910,5620,1827
19077,7285,1182,2945,216
19163,97895,15667,39433,3353
19059,12734,2170,5214,143
19021,12153,1533,4027,2567
19087,10372,1513,4244,368
19179,17601,2967,6383,1868
19129,8258,1414,3324,198
19155,48821,7735,19699,1687
19139,25670,4795,8877,3122
19013,85328,14820,33298,3916
19061,74742,13561,30084,1021
19169,59453,15276,21394,1396
19033,30513,4414,12528,1041
19193,54764,10808,20537,2879
19099,21201,4195,8105,797
19157,11712,2641,4405,260
19101,9287,1926,3425,510
19127,23923,5356,8218,2131
19055,10499,1788,4036,638
19187,22647,3965,8914,853
19049,56945,15485,19971,1535
19007,7068,842,2967,291
19085,7833,1380,3094,267
19095,11663,2163,4508,481
19121,9365,1957,3614,180
19079,10151,1691,3969,520
19195,4495,682,1849,118
19043,11278,1181,4821,453
19191,13785,2847,5188,560
19005,8653,907,3816,115
19019,13681,1779,5737,426
19081,6200,784,2555,307
19089,5347,886,2073,316
19147,5758,755,2432,138
19065,13706,1533,5874,427
19109,9870,1257,4108,400
19037,7825,1023,3138,530
19103,118616,24066,45559,3438
19091,5676,988,2200,288
19083,10932,1488,4382,678
19045,25793,4789,10027,953
19161,6564,795,2769,230
19141,8875,1006,3737,393
19047,9583,1426,3509,1142
19093,3881,453,1579,267
19197,8401,917,3374,731
19125,18856,2994,7051,1758
19063,6093,821,2521,229
19035,7615,1070,3131,283
19025,6875,761,2958,196
19009,4205,534,1783,105
19185,3396,444,1412,127
19039,5510,618,2152,588
19075,8942,1436,3615,279
19041,10134,1699,4106,223
19137,6445,867,2577,425
19067,9606,1470,3948,240
19071,3825,615,1532,145
19053,3863,448,1621,169
19015,18109,3164,7281,391
19031,12591,2199,4958,477
19057,22243,3094,9291,572
19011,16257,2487,6537,696
19073,5825,908,2290,338
19183,13849,2528,5426,473
19105,12814,2229,4939,708
19167,16866,2447,6525,1370
19111,17771,2798,7061,847
19017,18028,2587,7315,810
19181,30580,6759,11566,683
19145,9226,1451,3702,371
19117,4359,735,1672,280
19133,5770,563,2537,132
19119,5437,792,2263,118
19023,10549,1420,4432,266
19189,6393,1047,2450,444
19143,3392,487,1385,136
19097,12281,2093,4982,224
19027,14841,2752,5666,758
19115,5910,794,2112,889
19159,3313,402,1443,25
19131,6839,544,3122,51
19003,2429,343,1028,28
19029,9454,1206,4013,220
19165,8286,1543,3306,139
19107,5519,867,2219,214
19151,4264,736,1682,163
19069,6390,910,2614,253
,238,57,67,45
19001,4254,564,1743,208
19175,7204,1321,2886,111
19135,4283,589,1735,224
19051,4012,582,1675,81
19173,3795,395,1683,36
19177,3237,587,1264,122
