RECIP_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19153,490683,21578,228283,12539
19161,7927,136,3729,333
19027,19266,427,8923,993
19013,118778,4016,54746,5270
19017,23331,694,10806,1025
19019,17401,508,8144,605
19195,5889,126,2795,173
19033,40643,1248,18884,1627
19081,8028,157,3712,447
19169,97831,3666,45755,2655
19139,36351,1227,15670,3784
19165,10743,209,5158,218
19009,5217,91,2489,148
19191,19613,468,9143,859
19103,172874,5041,81597,4639
19065,16761,463,7872,554
19061,100106,2096,48158,1694
19147,7154,179,3378,219
19183,19312,559,9036,681
19193,78256,3173,35315,4453
19003,3038,82,1450,56
19173,4529,95,2182,70
19041,13262,334,6277,374
19125,25311,753,11227,2104
19123,14234,442,6512,768
19157,17128,465,8110,443
19099,32645,1028,15033,1551
19073,7780,245,3515,505
19113,231502,7188,108097,8120
19021,16177,584,6322,2949
19155,73175,3099,33993,2090
19187,31265,1000,14473,1319
19049,93114,3453,43682,2297
19121,13580,375,6445,315
19097,16367,333,7834,366
19163,140122,5379,64827,5089
19181,46763,1640,21926,1271
19095,15693,438,7296,663
19189,8375,232,3786,571
19029,11804,278,5588,350
19105,18932,414,8757,1004
19091,7328,170,3405,348
19127,36560,1361,16368,2463
19149,18856,511,8144,2057
19035,9436,217,4432,355
19077,9828,332,4585,326
19047,12612,327,5491,1303
19135,5465,143,2506,310
19087,15301,456,6656,1533
19197,10690,241,4778,893
19057,29582,1249,13741,851
19031,17379,458,8132,657
19045,36878,1251,17123,1381
19079,14216,345,6605,661
19167,21583,508,9723,1629
19015,26467,811,12470,716
19083,14224,292,6513,906
19063,7457,353,3397,310
19137,8231,279,3716,520
19071,4965,124,2322,197
19011,22640,632,10563,882
19171,15402,482,7068,784
19101,13484,536,6124,700
19109,12407,384,5744,535
19055,13856,311,6359,827
19075,11821,314,5523,461
19037,9735,229,4416,674
19039,7177,250,3117,693
19005,10532,316,5000,216
19053,4772,131,2209,223
19179,24406,801,10654,2297
19177,4382,115,2036,195
19059,16220,432,7765,258
19143,4282,84,1999,200
19067,12783,361,5968,486
19131,8149,163,3899,188
19159,4083,75,1985,38
19115,7783,222,3273,1015
19093,4944,136,2206,396
19141,10876,245,5063,505
19151,5416,160,2524,208
19025,8987,189,4234,330
19069,8223,206,3827,363
19023,13340,333,6295,417
19133,7137,145,3388,216
19085,10621,376,4947,351
19111,24183,805,10942,1494
19051,5056,175,2364,153
19145,12258,454,5650,504
19043,13344,234,6275,560
19007,8864,259,4098,409
19107,7272,167,3407,291
19129,11621,400,5474,273
19175,9774,314,4604,252
19117,5891,140,2685,381
19089,6989,182,3185,437
19001,5551,160,2537,317
19119,6740,112,3233,162
19185,4121,180,1888,165
,89,5,39,6
