RECIP_ADDRESS_COUNTY,* Percent Vaccinated by Resident County (Merged from datasource: ec049a78-938f-43ce-8c53-e977ad7594bd),2-Dose Vaccinations Completed (Merged from datasource: ec049a78-938f-43ce-8c53-e977ad7594bd),1-Dose Vaccinations Completed (Merged from datasource: ec049a78-938f-43ce-8c53-e977ad7594bd)
19153,0.5329779399013793,246576,14669
19161,0.43493467750231459,3854,374
19027,0.5154475576493925,9319,1075
19013,0.4904593531868199,58659,5703
19017,0.5022743595882212,11474,1114
19019,0.44439197166469898,8743,667
19103,0.5968373693264523,85019,5187
19195,0.42988754911258639,2976,197
19033,0.516489988221437,20080,1845
19081,0.41269990592662278,3895,492
19169,0.5253869044554507,48008,3016
19139,0.4913744609038065,16667,4297
19165,0.4928409289331238,5391,254
19009,0.5005458515283843,2587,164
19191,0.5259366715021759,9595,919
19065,0.4525699745547074,8264,629
19061,0.5363319665813732,50277,1914
19147,0.4240378122889939,3521,247
19183,0.4684270430229911,9532,757
19003,0.4422543031649084,1520,73
19173,0.38800849534389805,2291,84
19041,0.4370004995004995,6589,410
19125,0.42732986497458877,11953,2257
19123,0.35234215885947048,6931,854
19157,0.4856247297881539,8507,479
19099,0.4762673120882076,16022,1688
19073,0.47806030603060309,3708,541
19113,0.5454774024507512,114584,9079
19049,0.532417364878602,47095,2661
19193,0.41744013500538276,38305,4736
19171,0.49477868755191647,7440,899
19109,0.44906501046378186,6058,594
19187,0.46952985739750449,15346,1512
19011,0.47330863716124,11183,955
19141,0.4237620882716498,5268,560
19045,0.4300975683301385,18416,1553
19067,0.44112006137322598,6286,614
19189,0.44205138110875027,3983,594
19131,0.4088418666162857,4097,231
19029,0.4878466812090994,5864,398
19135,0.3897755287401064,2643,361
19127,0.5186568111966268,17517,2902
19063,0.42028670721112079,3542,328
19159,0.4323661626481406,2070,46
19163,0.43476174230815936,69555,5634
19115,0.41767104666968737,3514,1095
19149,0.4290026611589943,8657,2144
19059,0.487484065360992,8114,299
19093,0.40349854227405249,2333,435
19015,0.5366318517953801,13242,836
19075,0.5138162197514715,5731,554
19091,0.41452186649926767,3561,401
19151,0.4423628946970842,2685,243
19055,0.4435365351831168,6654,891
19101,0.39808690899152779,6536,747
19005,0.40308321765178636,5279,238
19181,0.48247386624179069,23294,1537
19025,0.4959660736450145,4417,378
19083,0.46111836637777517,6761,1007
19069,0.4384309831181728,4016,399
19023,0.491239005471293,6609,484
19133,0.4364480557167731,3492,268
19085,0.39454765463734078,5161,382
19137,0.4519511949178179,3933,549
19111,0.3994117122738212,11703,1740
19037,0.4521914019944691,4638,758
19197,0.47779016080242,5032,970
19179,0.39758071434699307,11415,2488
19121,0.44105765699596036,6826,380
19095,0.5205140879881365,7674,750
19143,0.3867069486404834,2065,239
19051,0.30266666666666666,2543,181
19047,0.42990487514863259,5865,1366
19145,0.4313232276428146,5966,550
19043,0.4032138583395065,6478,598
19057,0.40724202530346195,14900,969
19007,0.381377756317399,4286,453
19107,0.38112434120632446,3582,323
19077,0.4902235943493311,4857,383
19129,0.4010854457608048,5756,304
19021,0.5071355759429154,6891,3059
19087,0.43916006815676059,7070,1693
19053,0.32858958068614999,2328,258
19097,0.44410720716086218,8217,416
19155,0.41821341973692685,36742,2238
19079,0.5214242198605564,6981,722
19035,0.4459279038718291,4606,404
19001,0.4154082774049217,2632,339
19175,0.4216975737276366,4861,301
19167,0.3440252474537369,10213,1778
19089,0.42279973793404676,3365,507
19119,0.3020842194810719,3339,212
19185,0.34684055270920668,2040,194
19039,0.4390633315593401,3382,743
19117,0.3763953488372093,2808,429
19031,0.4984699629569979,8582,703
19071,0.3745689655172414,2407,200
19177,0.3368824531516184,2134,239
19105,0.495720709830279,9146,1106
,,32,4
