County,Total Tests,Total Positive Tests,Total Recovered,Total Deaths,Underlying Cause Deaths,Contributing Factor Deaths
Polk,752858,65739,57477,642,563,79
Linn,317062,22703,20764,341,305,36
Scott,235033,21772,20037,249,225,24
Black Hawk,231377,17832,15661,316,292,24
Johnson,228864,15534,14500,85,77,8
Dubuque,206293,14856,13260,212,195,17
Story,171439,11494,10640,48,42,6
Woodbury,157020,16571,15001,230,211,19
Dallas,137529,12645,11161,99,85,14
Pottawattamie,127535,12381,11038,177,153,24
Marshall,88233,5261,4791,76,68,8
Cerro Gordo,84651,6005,5410,97,80,17
Warren,84052,6362,5725,92,82,10
Webster,73717,5495,5044,94,79,15
Clinton,69983,6098,5520,93,79,14
Des Moines,62318,5068,4599,73,61,12
Muscatine,60970,5238,4767,106,97,9
Lee,59331,4104,3759,57,44,13
Jasper,55830,4569,4137,73,67,6
Wapello,51064,4718,4206,122,118,4
Sioux,48630,5363,5094,74,71,3
Poweshiek,48211,1652,1539,36,33,3
Buena Vista,47473,4977,4222,40,36,4
Boone,47010,2873,2651,34,31,3
Marion,45638,3867,3595,77,65,12
Washington,44946,2748,2516,51,47,4
Bremer,43172,3035,2809,62,52,10
Winneshiek,42797,2083,1941,35,30,5
Plymouth,40801,4349,3944,81,73,8
Benton,40636,2785,2524,55,44,11
Carroll,39363,3089,2819,52,43,9
Henry,39244,3107,2905,37,36,1
Fayette,38808,1961,1820,43,38,5
Hardin,38002,2019,1832,44,34,10
Tama,34991,2256,2036,71,67,4
Cedar,34101,2017,1889,23,21,2
Buchanan,34051,2058,1889,34,27,7
Mahaska,33766,2440,2264,51,46,5
Clay,33002,2281,2136,27,22,5
Iowa,31782,1564,1478,24,22,2
Butler,31438,1762,1622,35,31,4
Delaware,31423,2159,2064,43,38,5
Crawford,30104,2933,2647,41,35,6
Dickinson,29279,2689,2451,44,38,6
Jones,28761,3144,2953,57,51,6
Kossuth,28173,2288,2103,66,57,9
Jackson,28135,2386,2211,42,39,3
Floyd,27874,1817,1583,42,32,10
O'Brien,27645,2154,1941,61,56,5
Clayton,27479,1798,1657,57,48,9
Hamilton,24777,2014,1766,51,46,5
Hancock,23579,1604,1464,34,27,7
Allamakee,23003,1591,1472,52,42,10
Page,22980,2012,1923,22,20,2
Jefferson,22932,1463,1305,35,29,6
Madison,22733,1789,1629,19,15,4
Harrison,22511,1938,1724,73,69,4
Mills,22457,1812,1608,24,21,3
Cherokee,22451,1703,1554,38,30,8
Sac,22057,1397,1292,20,19,1
Wright,21930,1938,1823,40,33,7
Cass,21899,1477,1341,55,49,6
Franklin,21826,1346,1205,23,21,2
Grundy,20440,1456,1338,33,27,6
Palo Alto,20157,1197,1109,23,22,1
Guthrie,20128,1319,1201,32,26,6
Calhoun,19898,1447,1375,13,12,1
Appanoose,19435,1469,1241,49,44,5
Mitchell,19431,1378,1232,43,40,3
Winnebago,19255,1564,1407,31,26,5
Monona,19133,899,808,31,29,2
Chickasaw,18955,1324,1233,17,14,3
Louisa,18824,1368,1249,49,42,7
Union,18614,1383,1264,35,27,8
Shelby,18366,1381,1279,37,33,4
Emmet,18232,1439,1311,41,39,2
Howard,17980,1103,1024,22,18,4
Lyon,17678,1611,1550,41,37,4
Keokuk,16762,1040,933,32,31,1
Humboldt,16399,1253,1170,26,23,3
Greene,15866,830,770,11,10,1
Montgomery,15126,1117,1000,38,36,2
Worth,14719,808,752,8,7,1
Pocahontas,14510,902,839,22,22,0
Clarke,14470,1074,985,24,22,2
Audubon,14064,555,507,11,10,1
Ida,13317,1030,876,35,32,3
Adair,12889,996,842,32,22,10
Davis,12101,927,824,25,23,2
Decatur,11046,636,610,9,9,0
Ringgold,10714,584,540,24,18,6
Monroe,10479,1011,929,32,24,8
Lucas,10230,808,759,23,18,5
Osceola,9801,816,775,17,14,3
Taylor,9596,690,654,12,10,2
Van Buren,9294,592,547,18,15,3
Fremont,8064,663,621,10,8,2
Pending Investigation,8043,987,943,0,0,0
Wayne,7847,589,520,23,18,5
Adams,6267,359,342,4,4,0
