County,Total Tests,Total Positive Tests,Total Recovered,Total Deaths,Underlying Cause Deaths,Contributing Factor Deaths
Polk,649289,61893,51859,593,528,65
Linn,273153,21286,19206,328,293,35
Black Hawk,202849,16767,14727,306,283,23
Johnson,198240,14496,13108,80,75,5
Scott,195990,19673,17127,233,213,20
Dubuque,178118,14079,12264,202,188,14
Story,154075,10869,9639,47,41,6
Woodbury,137655,15925,13731,219,201,18
Dallas,121099,12030,10197,96,84,12
Pottawattamie,112686,11484,9792,157,139,18
Marshall,78260,5115,4603,74,66,8
Cerro Gordo,72333,5510,4940,86,72,14
Warren,71675,5898,5112,86,76,10
Webster,65716,5324,4883,90,76,14
Clinton,59021,5719,4960,89,77,12
Des Moines,53218,4697,4245,64,53,11
Muscatine,51401,4796,4196,96,87,9
Lee,51370,3887,3578,55,42,13
Jasper,48807,4375,3853,69,64,5
Wapello,44734,4586,3978,120,116,4
Buena Vista,42927,4836,4096,40,36,4
Boone,42034,2722,2427,31,29,2
Sioux,41833,5157,4748,73,70,3
Poweshiek,40236,1589,1462,33,30,3
Marion,39831,3724,3379,75,64,11
Washington,38604,2610,2357,49,45,4
Bremer,36981,2904,2657,60,51,9
Winneshiek,36377,1980,1812,33,28,5
Plymouth,36102,4203,3627,79,71,8
Benton,35348,2639,2368,55,44,11
Carroll,34578,2974,2650,50,43,7
Henry,34480,2985,2769,37,36,1
Fayette,33695,1900,1761,41,36,5
Hardin,32633,1895,1675,40,33,7
Tama,31143,2180,1964,69,65,4
Mahaska,29216,2310,2108,49,44,5
Buchanan,29159,1960,1755,31,26,5
Cedar,28990,1897,1718,23,21,2
Clay,28247,2157,1842,25,20,5
Iowa,28116,1505,1391,24,22,2
Butler,28102,1703,1557,34,30,4
Crawford,26233,2839,2519,39,34,5
Delaware,26162,2025,1828,39,35,4
Dickinson,24926,2501,2016,43,37,6
Kossuth,24624,2209,1938,60,53,7
Jones,24529,3020,2803,55,51,4
O'Brien,24486,2086,1790,59,54,5
Jackson,24389,2287,2069,42,39,3
Floyd,24075,1698,1450,42,32,10
Clayton,23534,1726,1557,55,46,9
Hamilton,22412,1949,1697,49,45,4
Mills,20415,1715,1484,20,17,3
Page,20260,1942,1795,20,18,2
Allamakee,20210,1541,1407,51,41,10
Harrison,20169,1856,1607,73,69,4
Hancock,19990,1514,1349,34,27,7
Cherokee,19965,1650,1425,38,30,8
Wright,19914,1844,1717,35,28,7
Cass,19781,1404,1253,54,48,6
Madison,19432,1649,1448,19,15,4
Jefferson,19429,1420,1263,35,29,6
Sac,18806,1323,1183,19,19,0
Franklin,18645,1216,1074,21,19,2
Grundy,18457,1416,1294,32,27,5
Palo Alto,17505,1130,1003,22,20,2
Calhoun,17476,1375,1291,11,11,0
Guthrie,17405,1241,1082,28,23,5
Monona,17337,852,745,30,28,2
Mitchell,16941,1362,1191,41,38,3
Appanoose,16924,1423,1189,47,43,4
Winnebago,16583,1443,1281,31,26,5
Chickasaw,16564,1282,1192,15,13,2
Louisa,16394,1318,1188,48,41,7
Union,16262,1309,1169,32,26,6
Howard,16045,1066,979,22,18,4
Shelby,16030,1301,1141,35,32,3
Emmet,15935,1322,1114,40,38,2
Keokuk,14844,1006,899,30,30,0
Lyon,14810,1530,1421,41,37,4
Humboldt,14734,1222,1118,26,23,3
Greene,14159,807,726,10,10,0
Montgomery,13585,1058,934,37,35,2
Clarke,12687,1036,934,23,22,1
Pocahontas,12242,873,794,21,21,0
Worth,12138,724,663,8,7,1
Adair,11832,957,791,32,22,10
Ida,11811,991,797,33,31,2
Pending Investigation,11483,1029,930,0,0,0
Audubon,11375,508,466,9,8,1
Davis,10501,863,745,24,23,1
Decatur,10024,599,571,9,9,0
Ringgold,9269,548,493,22,18,4
Monroe,9242,961,875,28,21,7
Lucas,8875,776,704,22,18,4
Osceola,8110,754,670,16,13,3
Taylor,8097,668,631,12,10,2
Van Buren,7988,574,522,18,15,3
Fremont,6908,629,552,10,8,2
Wayne,6424,556,455,23,18,5
Adams,5203,330,316,4,4,0
