RECIP_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19013,91576,13124,37251,3951
19019,14390,1534,6210,431
19081,6577,718,2775,308
19153,329148,72219,124666,7660
19147,6036,597,2648,138
19191,15443,2184,6346,561
19169,67915,16179,25173,1398
19109,10341,1006,4468,403
19127,25939,5032,9386,2134
19139,27214,4439,9821,3134
19193,59917,7701,24666,2885
19103,129153,21702,51998,3474
19091,6404,391,2863,288
19101,10392,1221,4331,510
19123,11057,1599,4458,542
19083,11621,1260,4840,679
19045,27867,4335,11295,955
19149,15752,1420,6253,1828
19161,6848,647,2984,231
19049,63501,14456,23763,1536
19179,18871,2457,7273,1871
19163,104877,13736,43889,3359
19121,10161,1776,4103,181
19033,31989,4055,13447,1041
19171,12224,1738,4904,685
19141,9289,822,4036,394
19047,10132,1199,3896,1142
19055,11167,1433,4539,658
19043,11763,908,5200,453
19187,24340,2924,10279,855
19021,12902,1391,4464,2571
19093,4069,353,1723,267
19197,8779,782,3629,731
19125,19988,2623,7800,1760
19035,8039,836,3459,284
19025,7534,947,3195,196
19037,8151,911,3357,530
19009,4414,412,1949,105
19185,3532,379,1513,127
19039,5731,609,2267,588
19095,12108,2062,4779,483
19087,10955,1554,4504,392
19155,52634,5532,22700,1687
19113,166804,28503,65935,6419
19079,11032,1519,4496,521
19167,17787,2058,7177,1377
19135,4453,504,1862,224
19015,19587,3112,8047,391
19071,4041,494,1700,147
19157,12904,2421,5108,262
19181,33505,6881,12967,686
19041,10773,1340,4603,225
19099,23292,4272,9111,798
19137,6719,756,2770,425
19061,80381,10789,34291,1030
19057,23368,2737,10032,573
19053,4049,343,1767,169
19027,16482,1536,7095,759
19105,14196,2613,5438,709
19115,6201,766,2270,890
19011,17291,2163,7213,705
19183,14902,2247,6094,475
19073,6259,705,2608,338
19031,13575,1877,5608,482
19133,5975,549,2646,132
19111,18843,2588,7700,850
19097,13183,1900,5529,224
19001,4496,469,1911,209
19085,8667,1180,3612,267
19017,19018,2334,7936,814
19069,6897,643,3001,253
19067,10241,1282,4359,239
19065,14301,1348,6264,428
19023,11027,1279,4741,266
19075,9641,1207,4077,281
19131,7045,472,3261,51
19063,6271,764,2639,229
19189,6838,875,2759,444
19159,3446,320,1550,25
19007,7434,663,3240,291
19003,2561,272,1131,28
19029,9773,1058,4246,220
19129,8788,1297,3647,199
19195,4763,612,2018,118
19119,5723,670,2468,118
19175,7651,1125,3209,111
19059,13431,1804,5746,143
19077,7731,997,3259,216
19005,9068,715,4120,115
19145,9960,1317,4135,371
19117,4590,646,1832,280
19165,8718,1293,3647,140
19151,4533,597,1884,164
19051,4257,417,1880,81
19089,5767,662,2395,316
19173,3974,294,1824,36
19177,3611,454,1516,126
19143,3594,367,1546,136
19107,5874,702,2479,214
,78,18,28,6
