RECIP_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19015,23360,1536,10641,542
19029,10916,521,5060,275
19155,63483,4781,28433,1838
19193,70592,4157,31238,3958
19169,87122,7070,38950,2151
19153,423621,37347,188186,9903
19187,28011,1706,12653,996
19013,107716,5941,48603,4560
19007,8166,437,3692,345
19097,15359,522,7271,296
19063,6986,438,3148,252
19059,15321,631,7243,203
19127,31692,2290,13591,2218
19189,7747,328,3468,483
19113,204757,15332,91167,7090
19103,157170,10126,71495,4060
19033,36707,1971,16751,1235
19099,28533,2343,12536,1119
19009,4859,140,2295,129
19107,6710,296,3084,246
19025,8498,351,3945,263
19163,123977,8528,55675,4102
19183,17552,1009,7982,579
19057,26641,1665,12153,673
19181,41409,3249,18606,953
19039,6473,303,2764,641
19135,5047,224,2280,263
19111,21928,1164,9815,1133
19117,5339,254,2375,335
19131,7678,240,3649,138
19125,22979,1424,9807,1941
19165,10159,338,4824,173
19173,4284,157,2038,51
19049,81292,6583,36416,1889
19139,32489,1974,13578,3359
19161,7546,237,3515,279
19035,8955,358,4138,321
19143,3986,140,1847,152
19095,14416,657,6606,546
19157,15682,850,7252,330
19067,11765,592,5402,370
19145,11223,858,4988,388
19195,5462,227,2550,136
19027,18088,637,8276,900
19115,7082,367,2891,933
19079,12999,623,5890,596
19055,12874,561,5791,731
19021,14578,691,5626,2635
19093,4598,186,2028,356
19091,6873,278,3140,315
19045,32913,2075,14866,1107
19087,13769,891,5842,1194
19137,7627,400,3379,469
19089,6492,288,2912,380
19191,17961,873,8177,733
19065,15704,654,7285,479
19037,9132,353,4095,588
19031,15837,808,7230,568
19167,20087,929,8828,1500
19075,11003,453,5098,353
19171,14151,716,6359,717
19141,10170,377,4679,435
19011,20713,1121,9410,773
19197,9725,394,4264,803
19083,13183,551,5923,785
19017,21483,1128,9724,910
19151,5092,236,2335,186
19005,9857,521,4585,166
19041,12269,511,5733,293
19081,7373,334,3338,363
19061,93269,3493,44205,1368
19019,16055,794,7382,497
19105,17118,1052,7610,843
19149,17415,697,7396,1926
19147,6742,237,3165,175
19121,12303,750,5648,255
19077,8884,507,4058,261
19069,7580,311,3488,293
19051,4710,225,2183,119
19179,21913,1274,9352,1935
19185,3852,234,1738,142
19053,4446,232,2009,196
19109,11476,542,5251,432
19123,12856,745,5740,630
19085,9851,576,4489,298
19073,7056,377,3121,437
19129,10245,682,4671,221
19047,11551,463,4941,1206
19175,8876,510,4088,190
19043,12772,376,5945,505
19001,4986,250,2239,258
19133,6610,336,3065,144
19003,2803,155,1307,34
19071,4580,223,2098,161
19119,6443,219,3045,135
19023,12482,432,5860,331
19101,12080,823,5338,581
19159,3804,139,1817,31
19177,4123,189,1888,159
,78,4,34,6
