RECIP_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19149,18419,670,7864,2017
19103,169513,6389,79294,4526
19193,76144,3569,34121,4337
19169,95685,4587,44266,2560
19153,474600,26920,217924,11912
19011,22154,706,10301,845
19057,28776,1505,13238,793
19083,13997,374,6375,874
19127,35385,1782,15616,2374
19163,136180,6608,62354,4871
19021,15743,622,6126,2868
19113,226080,8896,104683,7822
19183,18906,725,8768,647
19027,18905,591,8671,972
19055,13573,362,6207,800
19155,70599,3652,32456,2039
19105,18581,506,8563,950
19043,13188,291,6175,547
19023,13118,392,6164,397
19179,23719,944,10325,2125
19077,9616,407,4451,307
19007,8712,297,4014,389
19165,10600,252,5071,204
19111,23533,969,10574,1414
19107,7138,201,3327,283
19095,15340,564,7072,633
19101,13149,658,5906,675
19049,90572,4423,41942,2207
19161,7811,167,3662,320
19099,31745,1268,14502,1474
19013,115996,4735,53090,5081
19061,98300,2961,46862,1619
19139,35369,1561,15056,3694
19037,9577,256,4335,653
19187,30549,1217,14052,1228
19125,24804,917,10908,2069
19041,12971,461,6079,351
19045,35769,1635,16411,1316
19123,13950,501,6354,741
19069,8022,267,3706,342
19175,9544,385,4459,241
19033,39668,1502,18326,1512
19121,13288,479,6254,300
19181,45473,2261,21009,1193
19109,12170,484,5584,519
19091,7222,209,3335,344
19145,12073,513,5540,483
19015,25752,1158,11950,691
19147,7049,209,3317,207
19059,15976,523,7604,243
19017,22785,916,10443,985
19189,8201,271,3690,552
19019,17023,599,7926,572
19167,21258,602,9522,1608
19029,11599,333,5465,336
19097,16073,460,7629,353
19075,11629,387,5401,442
19035,9316,238,4368,342
19129,11015,519,5113,268
19065,16442,593,7661,525
19067,12533,434,5818,464
19005,10385,370,4904,208
19073,7577,340,3374,489
19089,6879,224,3112,431
19197,10460,356,4613,878
19079,13934,449,6418,649
19151,5327,178,2473,202
19001,5400,253,2422,302
19009,5099,149,2404,142
19131,8021,202,3824,172
19137,8043,293,3619,513
19191,19231,693,8851,838
19047,12333,407,5320,1287
19133,7026,207,3309,201
19141,10689,299,4956,481
19115,7585,279,3157,993
19085,10462,412,4855,339
19031,17040,546,7927,639
19053,4691,150,2159,222
19157,16752,565,7882,423
19081,7895,214,3626,428
19093,4872,140,2175,382
19195,5799,148,2741,168
19025,8867,232,4161,312
19063,7346,385,3333,295
19117,5777,174,2620,362
19087,14984,523,6503,1459
19171,15099,591,6869,769
19135,5354,177,2440,297
19185,4057,197,1850,161
19003,2990,100,1421,49
19173,4465,129,2136,62
19119,6683,124,3200,159
19071,4849,148,2258,185
19039,6973,319,2985,684
19051,4980,195,2320,144
19177,4323,116,2012,184
19159,4015,99,1939,38
19143,4213,110,1954,195
,86,6,38,6
