County,Total Tests,Total Positive Tests,Total Recovered,Total Deaths,Underlying Cause Deaths,Contributing Factor Deaths
Polk,561701,57193,46580,542,483,59
Linn,241859,20447,17811,309,280,29
Black Hawk,179755,16122,13862,285,268,17
Johnson,175849,13677,12236,72,67,5
Scott,173873,18127,15728,202,188,14
Dubuque,156285,13379,11493,192,179,13
Story,135129,10055,8791,45,39,6
Woodbury,120969,14807,12976,211,195,16
Dallas,106356,11129,9054,89,78,11
Pottawattamie,100602,10652,9080,140,125,15
Marshall,68399,4924,4268,70,63,7
Cerro Gordo,65069,5299,4679,80,68,12
Warren,61778,5472,4566,70,65,5
Webster,59145,5140,4663,86,72,14
Clinton,51506,5362,4536,83,73,10
Des Moines,46108,4511,3910,58,51,7
Lee,45130,3712,3230,51,38,13
Muscatine,44982,4441,3876,88,79,9
Jasper,41971,4038,3317,65,61,4
Buena Vista,38783,4678,3936,36,33,3
Wapello,38566,4213,3478,106,103,3
Boone,37295,2570,2215,30,28,2
Sioux,36087,4895,4534,67,64,3
Washington,34460,2527,2205,44,41,3
Marion,34095,3548,3076,67,58,9
Poweshiek,33340,1529,1340,29,27,2
Plymouth,32511,3913,3466,77,69,8
Bremer,30925,2753,2451,54,47,7
Carroll,30812,2835,2544,48,40,8
Henry,30749,2917,2655,35,35,0
Benton,30326,2470,2086,54,44,10
Winneshiek,29732,1854,1587,26,22,4
Fayette,29070,1836,1636,32,29,3
Hardin,28587,1785,1550,35,31,4
Tama,27372,2104,1851,64,62,2
Mahaska,25286,2220,1945,45,40,5
Cedar,25070,1736,1539,22,21,1
Buchanan,24923,1827,1598,28,24,4
Clay,24789,1925,1709,25,20,5
Iowa,24622,1425,1265,23,21,2
Butler,24336,1653,1491,31,28,3
Crawford,22829,2700,2316,35,31,4
Delaware,22575,1883,1731,39,34,5
Dickinson,21684,2147,1858,38,32,6
Floyd,21570,1619,1381,39,30,9
Jones,21546,2927,2701,54,50,4
Jackson,21446,2191,1925,38,35,3
O'Brien,21218,1916,1663,58,54,4
Kossuth,21195,2056,1788,54,47,7
Clayton,20561,1676,1498,53,45,8
Hamilton,20308,1909,1588,41,40,1
Mills,18718,1612,1368,20,17,3
Wright,18357,1785,1652,31,26,5
Hancock,17935,1460,1298,29,24,5
Allamakee,17644,1430,1275,42,36,6
Cass,17628,1313,1106,48,45,3
Harrison,17334,1782,1521,69,65,4
Cherokee,17142,1530,1369,35,29,6
Jefferson,17117,1370,1208,32,27,5
Franklin,17040,1181,1017,19,18,1
Page,17022,1809,1661,19,18,1
Madison,16654,1516,1241,17,13,4
Sac,16527,1230,1110,18,18,0
Grundy,16092,1373,1203,30,25,5
Calhoun,15548,1323,1227,10,10,0
Palo Alto,15319,1040,911,21,19,2
Monona,15223,813,698,25,24,1
Appanoose,15056,1361,1096,47,43,4
Guthrie,14997,1155,1022,28,23,5
Chickasaw,14896,1245,1132,13,12,1
Mitchell,14887,1299,1143,40,38,2
Winnebago,14691,1364,1196,30,25,5
Louisa,14637,1267,1131,41,34,7
Union,14535,1255,1098,31,26,5
Emmet,13843,1204,1068,39,37,2
Howard,13808,1018,841,21,17,4
Shelby,13701,1192,1041,33,30,3
Pending Investigation,13162,920,795,0,0,0
Humboldt,13086,1166,1047,23,20,3
Keokuk,12892,969,846,29,29,0
Greene,12694,763,692,10,10,0
Lyon,12561,1447,1348,41,37,4
Montgomery,11959,1035,872,36,34,2
Clarke,11341,987,798,20,20,0
Pocahontas,11172,849,768,19,19,0
Worth,10577,687,621,4,3,1
Adair,10492,908,672,26,20,6
Ida,9962,906,727,32,30,2
Audubon,9838,481,412,9,8,1
Davis,9032,819,689,23,22,1
Decatur,8398,565,501,9,9,0
Ringgold,8352,513,456,16,15,1
Monroe,8126,917,802,27,21,6
Lucas,7843,724,650,21,17,4
Van Buren,7113,559,490,18,15,3
Taylor,7052,661,597,11,9,2
Osceola,6655,690,636,14,12,2
Fremont,6267,581,526,9,7,2
Wayne,4940,484,401,21,17,4
Adams,4420,325,300,3,3,0
