ADMIN_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
,10474,253,5284,0
19013,127108,7103,57222,5334
19153,445662,41665,197364,9421
19127,26397,1698,11091,2580
19113,221644,17187,99141,7467
19165,10952,380,5220,86
19049,77488,6503,35228,1887
19167,21019,860,8828,2490
19029,19972,620,9409,320
19125,26152,1098,10522,3866
19163,148723,10468,65960,5074
19011,14545,604,6758,413
19171,15420,1341,6580,956
19007,8543,383,3816,440
19069,6791,197,3188,209
19181,31768,2224,14476,766
19123,14152,726,6505,371
19055,9170,455,4025,693
19047,12668,419,5362,1501
19109,11425,486,5253,381
19155,84948,6198,36612,4585
19027,18915,850,8476,965
19121,13147,601,6183,132
19019,11903,331,5662,249
19169,89893,7921,40326,2204
19037,5700,150,2626,305
19187,32039,2122,14359,968
19111,23462,1198,10266,1470
19021,15812,760,5878,3205
19103,166535,11909,75733,3501
19095,11370,332,5245,530
19043,12370,306,5699,624
19031,11988,411,5678,246
19157,16966,870,7948,251
19017,23764,1187,10749,1089
19179,22388,1363,10215,488
19045,30275,2196,13391,1216
19105,12019,527,5338,745
19061,113108,4789,53382,1754
19139,29014,1773,11362,4401
19057,33468,2199,15317,601
19193,82145,4522,36888,4259
19079,13368,473,6181,381
19099,25368,1897,11432,789
19117,6754,231,3033,362
19175,9040,437,4236,212
19083,12691,413,5502,1218
19129,10355,735,4740,120
19085,6660,418,3014,204
19067,12653,511,5618,888
19101,14177,886,6223,842
19183,13551,894,6091,464
19039,9077,353,3701,1311
19033,46994,2965,21276,1415
19195,3262,118,1574,0
19149,16003,494,6324,2827
19189,7774,294,3505,446
19073,8787,397,3938,442
19009,4002,98,1903,101
19005,10813,431,5147,84
19065,20023,641,9256,848
19041,15500,616,7387,151
19147,6473,213,3052,124
19087,14911,947,6186,1539
19097,15273,472,7312,195
19025,8274,163,3967,154
19003,3408,113,1557,2
19173,4324,130,2082,10
19063,9618,660,4264,327
19035,8959,359,4190,213
19091,8009,313,3606,343
19131,8425,222,4039,108
19197,10305,354,4207,1556
19081,6267,237,2709,613
19141,10125,364,4735,283
19059,14440,585,6837,174
19015,20669,1193,9552,430
19077,8303,436,3822,209
19071,3203,107,1504,89
19137,6606,362,2837,541
19093,3487,118,1455,462
19051,7871,197,3005,1634
19001,4436,174,2012,303
19135,6178,288,2811,238
19075,8928,309,4158,293
19159,3983,163,1883,3
19151,3736,128,1733,140
19143,2978,76,1381,140
19161,6475,143,3141,34
19191,15201,937,6712,826
19133,4024,271,1820,126
19089,4076,174,1891,135
19185,6142,247,2722,354
19119,5815,220,2776,44
19023,7695,153,3699,136
19177,2900,105,1352,90
19145,13053,1180,5606,650
19053,5695,197,2648,113
19115,7648,213,2978,1502
19107,3161,101,1481,100
