ADMIN_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19163,164700,7051,75180,6051
19175,9830,332,4649,291
19085,6989,249,3241,244
19073,9325,218,4266,501
19189,8277,219,3769,500
19167,22345,503,9603,2626
19123,15235,457,7104,525
19031,12552,256,6023,280
19153,508503,25159,235857,11993
19061,120334,3112,57663,2098
19083,13528,240,5956,1321
19027,20331,529,9268,1091
19065,20887,474,9744,906
19125,27816,755,11451,4011
19055,9835,222,4448,755
19127,29628,1147,12915,2753
19021,17349,622,6548,3534
19049,87600,3326,41637,2385
19181,34494,1266,16217,950
19013,138125,4885,63486,6039
19033,51131,1929,23655,1819
19169,100043,4606,46780,2701
19195,3439,47,1697,1
19155,93580,4330,41753,4817
19139,32218,1063,13084,4863
19053,5922,148,2781,118
19009,4102,26,1989,101
19005,11302,304,5439,111
19099,28390,804,13328,1130
19103,182444,6555,86088,4108
19017,25432,855,11689,1205
19075,9555,287,4433,388
19041,16498,471,7913,256
19147,6756,153,3215,147
19091,8363,224,3805,378
19119,6032,103,2923,72
19193,89601,3871,40685,4772
19003,3526,85,1623,8
19077,8937,193,4234,256
19173,4454,85,2162,19
19067,13518,274,6104,1019
19063,10021,548,4489,378
19035,9477,198,4507,258
19183,14821,480,6901,532
19179,24721,844,11451,852
19113,246453,8163,115538,8464
19197,11312,239,4690,1712
19019,12573,277,5990,317
19079,14193,231,6702,403
19101,15558,634,6991,947
19109,12197,394,5643,477
19171,17547,563,7974,969
19187,35266,1273,16219,1273
19089,4396,147,2049,164
19037,5891,111,2725,337
19011,15387,402,7260,459
19045,33989,1462,15464,1517
19081,6674,86,2938,712
19131,8855,152,4270,144
19029,20873,454,9883,427
19135,6635,159,3080,284
19059,15292,442,7301,243
19159,4191,75,2029,4
19149,16936,391,6790,2925
19015,22684,663,10767,544
19141,10766,263,5078,338
19151,3913,67,1848,146
19143,3137,34,1472,161
19161,6571,90,3206,50
19069,7159,136,3385,244
19133,4441,76,2093,196
19137,7007,273,3069,571
19111,25729,851,11387,1868
19047,13554,325,5811,1583
19093,3666,115,1532,491
19051,8144,163,3150,1658
19025,8432,76,4073,177
19145,14328,583,6462,790
19057,36424,1747,16965,702
19043,12668,170,5900,653
19117,7202,162,3280,390
19023,7821,92,3772,165
19039,9669,265,4016,1355
19107,3280,38,1572,100
19121,13905,255,6715,154
19097,16084,303,7769,256
19087,16303,459,6958,1876
19157,18396,510,8784,415
19165,11515,219,5563,126
19115,7931,144,3141,1525
,10372,246,5210,1
19007,8951,262,4061,475
19191,16991,541,7744,994
19129,11984,523,5649,145
19105,13111,275,5948,885
19095,11919,226,5530,610
19071,3325,69,1579,98
19001,4721,128,2157,331
19177,2977,76,1394,111
19185,6350,170,2850,376
