ADMIN_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19163,115614,19990,45356,3915
19045,23369,4569,8857,1041
19169,61012,11308,24454,924
19143,2530,332,1039,120
19013,101438,16714,39976,4480
19153,313893,71657,117213,6702
,8400,257,4255,0
19039,7823,881,2859,1249
19113,164018,33159,62682,6705
19011,10870,1681,4413,356
19083,10409,1764,3761,1142
19099,19011,3784,7503,495
19095,8969,2176,3166,466
19147,5566,697,2377,82
19139,22810,4050,7316,4098
19067,9879,1515,3832,713
19103,127982,21926,51520,2738
19109,9725,1412,3970,374
19121,10098,2287,3869,78
19063,7983,1714,2948,296
19127,19966,4411,6546,2508
19049,50778,14137,17978,1464
19081,5251,621,2040,552
19005,9488,1120,4170,45
19183,10332,2312,3822,380
19155,68210,8850,27040,4293
19193,63508,11789,24708,2745
19091,6091,1858,1948,315
19145,10412,1925,3928,626
19017,20018,2951,8072,952
19033,39157,5891,16083,1133
19181,23601,5461,8987,471
19105,8606,1567,3198,605
19149,13727,1892,4525,2778
19179,17951,3021,7248,435
19001,3675,457,1483,253
19041,13451,1501,5972,50
19029,17149,2533,7180,228
19015,16190,2926,6523,279
19111,19067,2930,7393,1151
19171,12041,2222,4491,940
19123,10911,2419,4121,249
19187,25344,5338,9566,829
19061,88419,16682,35370,1076
19057,27941,4221,11635,533
19021,13165,1597,4165,3160
19125,21467,3572,7118,3676
19101,10986,2121,4053,754
19177,2309,413,914,69
19129,8357,1951,3158,85
19161,5626,822,2401,0
19165,8860,1757,3527,38
19035,7430,1186,3040,170
19159,3454,457,1487,0
19043,10690,1481,4325,570
19031,9805,1658,3986,201
19075,7097,1268,2812,200
19137,5235,995,1869,499
19191,11057,2569,3969,513
19197,8953,943,3276,1480
19019,9736,1714,3926,190
19135,5127,822,2056,199
19167,17593,2438,6406,2334
19027,14734,3681,5144,768
19071,2728,377,1139,71
19009,3434,437,1451,96
19077,6480,1347,2484,176
19047,10590,1556,3786,1458
19141,8634,1102,3651,225
19055,7448,1169,2850,586
19065,17191,2214,7096,808
19053,4873,844,1962,105
19037,4882,684,1953,298
19079,10727,2061,4148,325
19115,6745,763,2258,1493
19117,5316,1297,1869,306
19087,10869,1985,4157,554
19007,7304,1041,2937,374
19119,4706,783,1951,25
19189,6230,1265,2283,387
19133,3270,434,1373,105
19175,6985,1576,2684,114
19151,3084,549,1203,130
19069,5746,931,2322,175
19003,3034,488,1241,0
19173,3909,388,1756,0
19185,5117,1089,1847,332
19025,6753,751,2948,100
19131,7429,717,3350,0
19051,6713,999,2066,1577
19073,6516,2115,2054,335
19093,3001,272,1183,361
19157,12185,3383,4389,138
19107,2648,394,1077,100
19097,12272,1893,5135,122
19059,11674,2218,4673,115
19085,5553,1075,2147,187
19023,6545,896,2792,65
19195,2710,396,1159,0
19089,3298,655,1284,87
