ADMIN_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19113,193214,25619,81057,6835
19169,76193,14206,30527,1557
19127,22571,4187,7961,2517
19135,5734,356,2580,199
19153,380155,62172,155220,7182
19013,115093,11443,49369,4630
19049,65205,11031,26875,1494
19193,76554,5058,34225,3459
19155,77443,7028,32577,4293
19015,18680,2190,8126,320
19103,147310,15722,64451,2946
19033,43019,4175,18785,1228
19181,28049,4422,11663,554
19017,21771,2196,9322,955
19167,19333,1562,7701,2356
19105,10391,1694,4023,605
19187,29771,2928,12892,842
19041,14777,681,7027,76
19163,133558,12887,57698,4038
19055,8223,744,3435,617
19067,11350,1205,4699,745
19175,8024,1053,3480,139
19061,102377,9504,45854,1311
19189,7095,668,3008,392
19009,3745,214,1717,100
19157,14998,1620,6645,170
19001,4186,222,1863,280
19095,9685,1711,3748,477
19065,18942,1194,8458,819
19131,8093,392,3812,64
19029,18681,1328,8472,252
19045,26629,3784,10852,1072
19035,8350,631,3772,173
19115,7347,367,2756,1493
19043,11821,669,5276,589
19057,31085,2782,13868,565
19121,11664,1578,4992,105
19125,24042,2194,9023,3717
19005,10385,588,4881,47
19085,6154,787,2588,187
19149,15141,795,5761,2793
19031,10900,1009,4856,201
19073,8190,627,3589,352
19047,11804,827,4750,1458
19101,13056,1022,5635,754
19059,13398,1014,6116,135
19171,13551,1685,5504,942
19097,13640,1533,5995,133
19139,25523,3198,9060,4107
19117,6100,696,2522,319
19107,2896,247,1274,100
19185,5813,469,2473,338
19091,7644,422,3389,316
19037,5245,462,2245,298
19123,12479,1624,5269,280
19099,22089,3254,9270,535
19039,8300,733,3152,1274
19183,12027,1475,5070,401
19087,12735,1642,5185,656
19111,21341,1979,8960,1191
19027,17317,1695,7379,792
19109,10807,720,4840,376
19063,9177,834,3980,297
19191,13495,1611,5586,674
19003,3303,201,1479,1
19145,12143,1555,4973,627
19161,6089,470,2806,0
19053,5435,357,2456,105
19165,10274,703,4733,55
19019,10938,949,4904,190
19177,2770,193,1254,69
19077,7317,859,3141,174
19051,7532,314,2807,1595
19023,7013,677,3114,103
,8422,257,4254,0
19083,11677,968,4755,1176
19021,14464,1162,5020,3160
19147,6096,364,2805,88
19011,13369,1223,5890,363
19081,5823,522,2368,566
19195,3016,311,1354,0
19007,8101,538,3547,409
19179,20227,2075,8825,437
19025,7689,646,3451,121
19143,2811,186,1250,125
19079,12176,1219,5259,339
19197,9648,686,3747,1492
19173,4130,223,1942,0
19089,3610,510,1512,87
19075,8160,757,3594,207
19141,9324,684,4203,225
19137,6085,536,2511,505
19071,2976,219,1341,73
19159,3756,280,1724,0
19069,6378,479,2854,186
19129,9463,1100,4131,92
19151,3383,388,1432,130
19133,3599,373,1567,105
19093,3319,151,1371,426
19119,5358,513,2412,25
