RECIP_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19083,11722,1224,4909,679
19103,132060,20863,53877,3474
19131,7053,475,3263,52
19153,340228,68914,131861,7658
19021,13009,1357,4534,2571
19013,93022,13093,37990,3952
19033,32202,4039,13561,1044
19061,81311,10444,34927,1034
19169,69974,15394,26592,1398
19115,6236,771,2285,890
19167,17869,2030,7232,1377
19155,54506,7011,22898,1687
19163,106486,13302,44909,3359
19111,19140,2581,7852,850
19065,14513,1242,6424,428
19031,13720,1840,5699,482
19113,171046,28901,67857,6419
19125,20191,2652,7887,1760
19137,6765,737,2803,425
19029,9810,1063,4262,220
19109,10430,987,4522,403
19107,5916,698,2502,214
19181,34333,6455,13594,686
19049,65416,13814,25039,1536
19105,14513,2412,5697,709
19015,20037,2971,8343,391
19145,10131,1403,4177,371
19045,28450,4116,11696,956
19173,4009,272,1852,36
19193,60600,7722,24994,2890
19025,7562,951,3207,196
19059,13594,1688,5886,143
19123,11227,1536,4575,542
19147,6072,590,2669,138
19053,4070,332,1783,169
19077,7780,1006,3279,216
19009,4427,409,1957,105
19133,5994,546,2657,132
19011,17506,2132,7335,705
19177,3640,437,1539,126
19175,7760,1077,3287,111
19041,10853,1317,4654,225
19141,9326,809,4061,394
19017,19205,2253,8070,814
19149,15806,1406,6287,1828
19183,15096,2204,6212,475
19069,6924,636,3018,253
19091,6452,384,2890,288
19117,4630,632,1859,280
19179,19074,2418,7394,1871
19129,8876,1308,3685,199
19099,23728,4154,9389,798
19075,9775,1172,4161,281
19039,5771,599,2292,588
19051,4282,416,1893,81
19119,5794,630,2524,118
19035,8091,810,3498,284
19189,6897,835,2809,444
19073,6370,653,2689,338
19171,12304,1751,4937,685
19161,6871,654,2992,231
19067,10343,1278,4412,239
19023,11098,1275,4779,266
19001,4522,457,1930,210
19187,25312,2926,10766,854
19121,10331,1775,4189,181
19139,27644,4242,10134,3135
19095,12210,2040,4841,483
19019,14500,1569,6248,431
19081,6710,689,2856,308
19191,15642,2157,6459,561
19055,11282,1398,4613,660
19005,9119,716,4145,115
19127,26371,5152,9542,2134
19057,23540,2740,10117,573
19027,16557,1503,7150,759
19101,10638,1137,4496,510
19197,8904,713,3726,731
19195,4831,581,2067,119
19063,6304,759,2658,229
19047,10189,1176,3936,1142
19157,13028,2391,5185,262
19087,11036,1546,4548,392
19089,5787,666,2403,316
19037,8209,881,3401,530
19165,8779,1282,3683,140
19043,11791,900,5217,455
19151,4572,577,1913,164
19143,3604,363,1553,136
19085,8707,1190,3627,267
19093,4122,353,1749,267
19185,3574,349,1549,127
19071,4068,493,1714,147
19079,11476,1409,4774,521
19097,13302,1846,5615,224
19159,3466,315,1563,25
19003,2585,264,1147,28
19007,7517,611,3308,291
19135,4483,504,1877,224
,74,15,26,6
