RECIP_ADDRESS_COUNTY,* Percent Vaccinated by Resident County (Merged from datasource: ec049a78-938f-43ce-8c53-e977ad7594bd),2-Dose Vaccinations Completed (Merged from datasource: ec049a78-938f-43ce-8c53-e977ad7594bd),1-Dose Vaccinations Completed (Merged from datasource: ec049a78-938f-43ce-8c53-e977ad7594bd)
19153,0.5068130675431134,235317,13103
19161,0.42125295751465899,3758,337
19027,0.49883461443094476,9056,1003
19013,0.4693053311793215,56201,5385
19017,0.48240363897534119,11041,1049
19019,0.4257378984651712,8383,632
19195,0.4107844465519577,2845,187
19033,0.49429917550058896,19273,1710
19081,0.39793038570084668,3770,460
19169,0.507532151940443,46560,2730
19139,0.4697168573035815,16012,4028
19165,0.4762528374367033,5230,225
19009,0.4868995633187773,2522,154
19191,0.50962933319994,9297,891
19103,0.5808257244938467,82956,4830
19065,0.4371501272264631,8002,588
19061,0.5196945874567109,48814,1758
19147,0.4101958136394328,3421,224
19183,0.45044388800364218,9186,708
19193,0.39593820012220318,36213,4611
19003,0.4267073847862299,1476,61
19173,0.3733050155203398,2211,74
19041,0.4223276723276723,6366,398
19125,0.4092863801762247,11476,2134
19123,0.3368635437881874,6639,804
19157,0.4695201037613489,8234,454
19099,0.4564743848325938,15393,1581
19073,0.4612961296129613,3586,514
19113,0.5246354309105185,110537,8401
19049,0.5083838935079665,45137,2373
19171,0.4769194256556307,7191,847
19109,0.43488827381354219,5883,559
19187,0.44805592691622106,14703,1384
19011,0.45447455644375125,10755,900
19045,0.410368519675203,17607,1446
19067,0.422132719601074,6070,533
19189,0.42717790225999616,3843,580
19131,0.392216134517287,3950,202
19029,0.46930507946400748,5669,355
19135,0.3718697288179577,2545,321
19127,0.4934593207853895,16808,2619
19063,0.4076889661164205,3441,313
19159,0.4186759297098488,2007,42
19115,0.39628454916175806,3335,1038
19163,0.4156513995940859,66632,5252
19149,0.4133931763117131,8302,2106
19059,0.4706802642252868,7851,272
19093,0.3892128279883382,2265,405
19015,0.5144087824959975,12751,744
19141,0.41089216898131317,5129,522
19075,0.4944408109875736,5572,476
19091,0.398200460347353,3444,362
19151,0.42529082943042759,2600,215
19055,0.42936923167362298,6457,847
19101,0.3816343263186663,6270,712
19005,0.38679038503689636,5064,230
19181,0.4608867990518012,22382,1338
19025,0.47765825403392639,4279,339
19083,0.44562507420159089,6585,922
19069,0.4225422045680238,3881,374
19023,0.47420181453009216,6406,441
19133,0.42298316889146839,3410,234
19085,0.38230479037653927,5009,362
19137,0.434203892306141,3781,525
19111,0.38001010191044956,11242,1548
19197,0.4580480815156822,4847,907
19179,0.3801080957419429,10919,2373
19121,0.42238952136124377,6566,335
19143,0.3763007720711648,2024,218
19051,0.28833333333333335,2432,163
19047,0.41248513674197387,5618,1320
19145,0.41543655259151388,5742,534
19043,0.394096529716793,6339,577
19057,0.3849667667513537,14116,885
19007,0.3678577176887172,4152,419
19107,0.3664844817489752,3453,302
19077,0.4710449995322294,4697,338
19129,0.3865907737110332,5562,279
19021,0.4832313965341488,6479,3002
19087,0.4193645384384083,6778,1590
19079,0.4992215528328708,6701,674
19035,0.4310636404094348,4474,369
19001,0.40366331096196869,2567,320
19037,0.4340903377189307,4490,690
19095,0.5018536826495305,7421,701
19167,0.3312867594319323,9872,1675
19089,0.4070757807381524,3259,469
19119,0.2919608677158656,3258,174
19185,0.3324018009625834,1970,171
19039,0.4143693453964875,3189,704
19097,0.42774834096404137,7940,375
19155,0.39881552689741,35040,2132
19117,0.3625581395348837,2721,397
19031,0.47973371986900739,8273,663
19175,0.4035618005064946,4672,268
19071,0.3646551724137931,2340,198
19053,0.31461245235069887,2244,232
19177,0.32296990346394097,2066,209
19105,0.48048933803974666,8908,1029
,,38,6
