County,Total Tests,Total Positive Tests,Total Recovered,Total Deaths,Underlying Cause Deaths,Contributing Factor Deaths
Polk,746178,65646,57314,640,562,78
Linn,313970,22623,20662,339,303,36
Scott,232176,21745,19952,248,224,24
Black Hawk,228209,17636,15582,312,288,24
Johnson,226552,15500,14450,85,77,8
Dubuque,205195,14824,13210,211,195,16
Story,170443,11480,10614,48,42,6
Woodbury,155708,16552,14972,230,211,19
Dallas,136405,12635,11130,99,85,14
Pottawattamie,126825,12361,11016,174,151,23
Marshall,86854,5241,4780,76,68,8
Cerro Gordo,83600,5984,5374,93,78,15
Warren,83326,6348,5712,91,81,10
Webster,72763,5444,5042,94,79,15
Clinton,69410,6097,5501,93,79,14
Des Moines,61516,5044,4568,72,60,12
Muscatine,60364,5221,4746,106,97,9
Lee,58172,4070,3739,56,43,13
Jasper,55404,4562,4131,72,67,5
Wapello,50509,4709,4194,122,118,4
Sioux,48398,5358,5084,74,71,3
Poweshiek,47954,1648,1530,36,33,3
Buena Vista,47171,4972,4219,40,36,4
Boone,46727,2872,2641,34,31,3
Marion,45313,3866,3580,76,65,11
Washington,44510,2745,2503,51,47,4
Bremer,42329,3021,2800,61,51,10
Winneshiek,42209,2067,1935,35,30,5
Plymouth,40567,4337,3935,81,73,8
Benton,40109,2764,2516,55,44,11
Carroll,39054,3081,2820,52,43,9
Henry,38864,3097,2900,37,36,1
Fayette,38438,1950,1816,43,38,5
Hardin,37700,2008,1825,44,34,10
Tama,34579,2247,2034,71,67,4
Cedar,33695,2016,1884,23,21,2
Buchanan,33665,2050,1885,33,27,6
Mahaska,33497,2433,2259,51,46,5
Clay,32760,2280,2134,27,22,5
Iowa,31554,1562,1472,24,22,2
Delaware,31218,2159,2060,43,38,5
Butler,31176,1755,1618,35,31,4
Crawford,29885,2929,2641,40,35,5
Dickinson,29122,2687,2446,44,38,6
Jones,28518,3140,2943,57,51,6
Kossuth,27940,2283,2102,66,57,9
Jackson,27925,2385,2201,42,39,3
O'Brien,27537,2153,1938,61,56,5
Floyd,27494,1815,1577,42,32,10
Clayton,27218,1800,1655,57,48,9
Hamilton,24614,2009,1760,51,46,5
Hancock,23312,1601,1462,34,27,7
Allamakee,22795,1586,1470,52,42,10
Page,22794,2012,1914,22,20,2
Madison,22496,1788,1620,19,15,4
Jefferson,22492,1457,1301,35,29,6
Harrison,22447,1935,1725,73,69,4
Mills,22327,1806,1608,24,21,3
Cherokee,22257,1696,1551,38,30,8
Sac,21896,1395,1290,20,19,1
Cass,21807,1476,1341,55,49,6
Wright,21801,1932,1816,40,33,7
Franklin,21638,1345,1192,23,21,2
Grundy,20284,1452,1337,33,27,6
Guthrie,20032,1317,1197,32,26,6
Palo Alto,19993,1196,1110,23,22,1
Calhoun,19727,1443,1376,13,12,1
Appanoose,19251,1469,1236,49,44,5
Mitchell,19213,1377,1232,43,40,3
Winnebago,19055,1560,1398,31,26,5
Monona,18923,890,801,31,29,2
Chickasaw,18758,1319,1233,17,14,3
Louisa,18668,1364,1243,49,42,7
Union,18490,1382,1256,35,27,8
Shelby,18261,1378,1279,37,33,4
Emmet,18145,1436,1300,41,39,2
Howard,17841,1099,1023,22,18,4
Lyon,17516,1596,1547,41,37,4
Keokuk,16608,1035,932,32,31,1
Humboldt,16205,1246,1169,26,23,3
Greene,15758,829,768,11,10,1
Montgomery,15059,1117,998,38,36,2
Pocahontas,14397,903,838,22,22,0
Worth,14372,805,747,8,7,1
Clarke,14367,1071,980,24,22,2
Audubon,13800,553,504,11,10,1
Ida,13210,1028,868,35,32,3
Adair,12803,993,841,32,22,10
Davis,12010,925,815,25,23,2
Decatur,10990,632,607,9,9,0
Ringgold,10629,583,540,24,18,6
Monroe,10392,1010,927,31,23,8
Lucas,10136,807,756,23,18,5
Osceola,9751,816,774,16,13,3
Taylor,9469,690,652,12,10,2
Van Buren,9141,590,543,18,15,3
Pending Investigation,8138,980,943,0,0,0
Fremont,8031,662,620,9,7,2
Wayne,7773,585,520,23,18,5
Adams,6205,354,339,4,4,0
