ADMIN_DATE,RECIP_ID
2020-12-14,178
2020-12-15,564
2020-12-16,1383
2020-12-17,1697
2020-12-18,2671
2020-12-19,432
2020-12-20,91
2020-12-21,2609
2020-12-22,4949
2020-12-23,9251
2020-12-24,1786
2020-12-25,1
2020-12-26,605
2020-12-27,491
2020-12-28,8644
2020-12-29,7486
2020-12-30,9642
2020-12-31,5053
2021-01-01,231
2021-01-02,1965
2021-01-03,1375
2021-01-04,6102
2021-01-05,7455
2021-01-06,8640
2021-01-07,8194
2021-01-08,10473
2021-01-09,3358
2021-01-10,1329
2021-01-11,7809
2021-01-12,8902
2021-01-13,9026
2021-01-14,9419
2021-01-15,7298
2021-01-16,3800
2021-01-17,1455
2021-01-18,8535
2021-01-19,8320
2021-01-20,12186
2021-01-21,10219
2021-01-22,10144
2021-01-23,3151
2021-01-24,2291
2021-01-25,10532
2021-01-26,10398
2021-01-27,16670
2021-01-28,13895
2021-01-29,14738
2021-01-30,3947
2021-01-31,2440
2021-02-01,12295
2021-02-02,14217
2021-02-03,19553
2021-02-04,15463
2021-02-05,28086
2021-02-06,17315
2021-02-07,6418
2021-02-08,14818
2021-02-09,18731
2021-02-10,28033
2021-02-11,27769
2021-02-12,31379
2021-02-13,14423
2021-02-14,4331
2021-02-15,11596
2021-02-16,13417
2021-02-17,22696
2021-02-18,20991
2021-02-19,20349
2021-02-20,7079
2021-02-21,2016
2021-02-22,7510
2021-02-23,14297
2021-02-24,25774
2021-02-25,26932
2021-02-26,29382
2021-02-27,15345
2021-02-28,4610
2021-03-01,13275
2021-03-02,18988
2021-03-03,33046
2021-03-04,37657
2021-03-05,48216
2021-03-06,24945
2021-03-07,6609
2021-03-08,21335
2021-03-09,28898
2021-03-10,33028
2021-03-11,42173
2021-03-12,45915
2021-03-13,21772
2021-03-14,4974
2021-03-15,16764
2021-03-16,30788
2021-03-17,35276
2021-03-18,39004
2021-03-19,33844
2021-03-20,15088
2021-03-21,5728
2021-03-22,14716
2021-03-23,22816
2021-03-24,37530
2021-03-25,49062
2021-03-26,40748
2021-03-27,18642
2021-03-28,5416
2021-03-29,20365
2021-03-30,28622
2021-03-31,38537
2021-04-01,45930
2021-04-02,32872
2021-04-03,16163
2021-04-04,2546
2021-04-05,22072
2021-04-06,37211
2021-04-07,43956
2021-04-08,51485
2021-04-09,49962
2021-04-10,24283
2021-04-11,8178
2021-04-12,22187
2021-04-13,28836
2021-04-14,32999
2021-04-15,37023
2021-04-16,33372
2021-04-17,19268
2021-04-18,6778
2021-04-19,15731
2021-04-20,30215
2021-04-21,31731
2021-04-22,35877
2021-04-23,31700
2021-04-24,18113
2021-04-25,4828
2021-04-26,15618
2021-04-27,24775
2021-04-28,29135
2021-04-29,29199
2021-04-30,29611
2021-05-01,12638
2021-05-02,5284
2021-05-03,14481
2021-05-04,19014
2021-05-05,21803
2021-05-06,22940
2021-05-07,21649
2021-05-08,12514
2021-05-09,4322
2021-05-10,9772
2021-05-11,13728
2021-05-12,16298
2021-05-13,20734
2021-05-14,23719
2021-05-15,13409
2021-05-16,6371
2021-05-17,12853
2021-05-18,15641
2021-05-19,16878
2021-05-20,14944
2021-05-21,18847
2021-05-22,8230
2021-05-23,3551
2021-05-24,8232
2021-05-25,9101
2021-05-26,9769
2021-05-27,9153
2021-05-28,9095
2021-05-29,3907
2021-05-30,2025
2021-05-31,746
2021-06-01,7059
2021-06-02,7251
2021-06-03,7929
2021-06-04,11059
2021-06-05,6352
2021-06-06,3409
2021-06-07,8024
2021-06-08,7624
2021-06-09,8614
2021-06-10,7843
2021-06-11,8970
2021-06-12,4889
2021-06-13,2312
2021-06-14,2105
