County,Total Tests,Total Positive Tests,Total Recovered,Total Deaths,Underlying Cause Deaths,Contributing Factor Deaths
Polk,711028,64814,55224,625,551,74
Linn,298869,22209,19889,334,298,36
Black Hawk,219406,17257,15221,308,285,23
Scott,217199,21390,18734,241,217,24
Johnson,215901,15320,13863,83,77,6
Dubuque,195984,14643,12890,209,193,16
Story,165158,11361,10220,48,42,6
Woodbury,149636,16418,14663,228,209,19
Dallas,130906,12491,10778,98,85,13
Pottawattamie,122439,12219,10552,168,148,20
Marshall,84206,5188,4698,75,67,8
Warren,79342,6257,5448,88,78,10
Cerro Gordo,78295,5803,5119,89,74,15
Webster,69983,5405,4982,93,78,15
Clinton,65128,6022,5270,93,79,14
Des Moines,57540,4907,4349,66,55,11
Muscatine,57246,5108,4494,99,90,9
Lee,55019,3993,3634,55,42,13
Jasper,53162,4530,4041,72,66,6
Wapello,48083,4660,4128,122,118,4
Sioux,46945,5323,4974,74,70,4
Poweshiek,45833,1624,1499,33,30,3
Buena Vista,45757,4896,4176,40,36,4
Boone,45158,2827,2544,34,31,3
Marion,43312,3819,3486,75,64,11
Washington,42385,2705,2440,50,46,4
Winneshiek,40953,2049,1902,34,29,5
Bremer,40246,2973,2724,60,51,9
Plymouth,39115,4312,3894,80,72,8
Benton,38164,2723,2446,55,44,11
Carroll,37402,3069,2737,52,43,9
Fayette,37224,1931,1793,41,36,5
Henry,37006,3062,2822,37,36,1
Hardin,35795,1978,1755,43,34,9
Tama,33243,2217,1992,71,67,4
Mahaska,32192,2409,2183,51,46,5
Cedar,32169,1985,1803,23,21,2
Buchanan,31975,2015,1851,31,26,5
Clay,31414,2260,2076,25,20,5
Iowa,30293,1549,1432,24,22,2
Butler,30050,1737,1586,34,30,4
Delaware,29574,2136,1984,41,37,4
Crawford,28613,2904,2581,40,35,5
Dickinson,27460,2669,2368,43,37,6
Jones,27281,3113,2875,57,51,6
Kossuth,26814,2274,2066,64,56,8
O'Brien,26719,2148,1901,60,55,5
Floyd,26357,1779,1508,42,32,10
Jackson,26275,2342,2142,42,39,3
Clayton,25764,1780,1619,56,47,9
Hamilton,23820,1984,1736,49,45,4
Hancock,21957,1576,1400,34,27,7
Page,21852,1993,1880,22,20,2
Allamakee,21828,1565,1443,51,41,10
Harrison,21775,1928,1683,73,69,4
Mills,21678,1786,1564,22,19,3
Cherokee,21308,1687,1527,38,30,8
Madison,21300,1758,1514,19,15,4
Wright,21159,1913,1768,36,29,7
Cass,21146,1464,1295,54,48,6
Jefferson,20952,1441,1281,35,29,6
Sac,20815,1386,1249,19,19,0
Franklin,20021,1296,1102,21,19,2
Grundy,19693,1443,1320,33,27,6
Palo Alto,19287,1185,1078,23,22,1
Guthrie,18999,1296,1154,30,24,6
Calhoun,18915,1432,1318,13,12,1
Monona,18481,884,782,30,28,2
Appanoose,18454,1455,1220,49,44,5
Mitchell,18275,1373,1222,42,39,3
Winnebago,17993,1531,1330,31,26,5
Chickasaw,17980,1309,1217,15,13,2
Shelby,17779,1366,1243,37,33,4
Louisa,17742,1346,1221,49,42,7
Union,17650,1363,1202,33,26,7
Emmet,17449,1415,1241,40,38,2
Howard,17230,1090,1009,22,18,4
Lyon,16885,1585,1502,41,37,4
Keokuk,16062,1023,918,31,31,0
Humboldt,15719,1240,1154,26,23,3
Greene,15292,824,755,10,10,0
Montgomery,14638,1112,967,38,36,2
Clarke,13751,1059,959,24,22,2
Pocahontas,13565,900,819,22,22,0
Worth,13507,790,700,8,7,1
Ida,12823,1015,855,35,32,3
Audubon,12553,530,481,10,9,1
Adair,12479,985,812,32,22,10
Davis,11447,900,775,24,23,1
Decatur,10605,624,586,9,9,0
Ringgold,10265,574,529,24,18,6
Monroe,9962,994,909,29,22,7
Lucas,9625,801,729,23,18,5
Pending Investigation,9499,1002,934,0,0,0
Osceola,9295,814,733,16,13,3
Taylor,8913,681,641,12,10,2
Van Buren,8682,584,541,18,15,3
Fremont,7461,657,607,9,7,2
Wayne,7351,581,494,23,18,5
Adams,5815,351,328,4,4,0
