RECIP_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19153,493949,20077,230621,12630
19161,7945,139,3736,334
19027,19346,387,8982,995
19013,119416,3855,55123,5315
19017,23425,664,10865,1031
19019,17490,491,8192,615
19195,5908,125,2803,177
19033,40797,1234,18962,1639
19081,8075,144,3739,453
19169,98235,3487,46036,2676
19139,36559,1149,15804,3802
19165,10794,205,5186,217
19009,5236,84,2502,148
19191,19668,454,9173,868
19103,173542,4759,82042,4699
19065,16806,459,7895,557
19061,100416,1962,48375,1704
19147,7162,180,3382,218
19183,19375,536,9076,687
19193,78593,3098,35512,4471
19003,3052,78,1458,58
19173,4541,100,2185,71
19041,13299,326,6296,381
19125,25445,707,11310,2118
19123,14284,429,6539,777
19157,17183,461,8137,448
19099,32834,975,15151,1557
19073,7816,218,3546,506
19113,232623,6752,108846,8179
19171,15472,477,7102,791
19109,12482,346,5798,540
19187,31397,956,14550,1341
19011,22777,607,10641,888
19045,37118,1119,17304,1391
19067,12831,360,5984,503
19189,8393,219,3800,574
19131,8197,147,3927,196
19029,11827,270,5603,351
19135,5478,147,2509,313
19049,93917,3220,44190,2317
19127,36815,1302,16482,2549
19063,7458,353,3397,311
19159,4091,70,1991,39
19115,7821,214,3293,1021
19163,141057,4916,65504,5133
19149,18949,499,8189,2072
19059,16250,419,7787,257
19093,4972,126,2225,396
19015,26618,751,12572,723
19141,10895,240,5073,509
19075,11845,316,5532,465
19091,7353,163,3419,352
19151,5424,157,2529,209
19055,13887,315,6371,830
19101,13574,480,6195,704
19005,10549,316,5008,217
19181,47025,1576,22083,1283
19025,9012,183,4249,331
19083,14246,282,6527,910
19069,8250,207,3840,363
19023,13387,316,6325,421
19133,7149,141,3394,220
19085,10637,359,4964,350
19137,8288,278,3744,522
19111,24292,758,11016,1502
19197,10730,235,4799,897
19179,24504,768,10712,2312
19121,13647,359,6484,320
19143,4286,86,2000,200
19051,5078,167,2378,155
19047,12669,314,5525,1305
19145,12330,445,5687,511
19043,13399,233,6299,568
19057,29801,1142,13893,873
19007,8880,254,4107,412
19107,7291,160,3419,293
19077,9863,322,4606,329
19129,11674,391,5504,275
19021,16271,599,6353,2966
19087,15361,440,6690,1541
19079,14265,322,6639,665
19035,9451,217,4440,354
19001,5567,152,2549,317
19037,9755,227,4427,674
19095,15774,410,7344,676
19167,21640,510,9748,1634
19089,7033,165,3207,454
19119,6750,108,3237,168
19185,4126,177,1892,165
19039,7215,230,3143,699
19097,16410,314,7864,368
19155,73770,2797,34434,2105
19117,5895,142,2685,383
19031,17430,433,8169,659
19175,9793,304,4618,253
19071,4977,123,2328,198
19053,4777,131,2210,226
19177,4408,112,2050,196
19105,19013,382,8811,1009
,86,4,38,6
