ADMIN_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
,10466,252,5276,0
19045,31723,1884,14224,1313
19153,468152,38607,209653,10431
19057,34421,2320,15715,635
19125,26793,1005,10843,3949
19033,48347,2823,21941,1576
19187,33585,1759,15290,1017
19163,153986,10656,68314,5462
19193,84590,4935,37823,4430
19049,81300,6075,37244,2129
19169,93835,7450,42415,2423
19021,16240,797,6060,3230
19047,12974,457,5480,1532
19013,130417,7296,58646,5587
19041,15846,749,7480,189
19185,6234,223,2773,365
19017,24310,1202,10994,1127
19015,21499,1069,10000,479
19091,8149,301,3675,358
19129,10534,767,4807,135
19067,13008,411,5815,948
19103,172583,10884,79169,3720
19113,230992,14820,104828,7804
19099,26629,1502,12197,924
19155,88038,5999,38216,4665
19009,4012,88,1913,101
19095,11536,324,5314,562
19027,19379,890,8662,1005
19139,30233,1570,11982,4571
19035,9172,295,4320,229
19175,9338,458,4361,242
19191,15906,837,7074,930
19181,32883,1887,15157,848
19061,115429,4959,54384,1895
19085,6809,347,3118,216
19101,14660,888,6439,893
19079,13684,387,6378,391
19069,6931,204,3247,223
19183,14014,865,6333,472
19087,15624,586,6654,1675
19121,13494,478,6410,141
19161,6522,116,3173,42
19065,20305,666,9377,867
19149,16272,589,6398,2849
19197,10772,523,4312,1646
19119,5921,147,2856,62
19141,10306,407,4798,295
19089,4242,170,1968,153
19059,14692,586,6954,192
19127,27715,1574,11807,2590
19001,4535,223,2030,313
19083,13030,432,5641,1261
19195,3346,77,1636,0
19189,7950,312,3573,470
19131,8578,183,4130,118
19171,16399,1363,7028,964
19167,21437,768,9066,2523
19117,6916,260,3096,369
19111,24233,1104,10635,1610
19135,6311,306,2859,258
19005,11006,376,5264,97
19029,20248,654,9517,344
19055,9380,406,4144,719
19011,14802,509,6926,427
19043,12492,235,5790,628
19097,15513,475,7415,216
19105,12512,473,5597,786
19165,11164,323,5348,98
19007,8676,360,3888,451
19177,2917,96,1364,91
19023,7716,134,3718,137
19093,3537,113,1474,478
19123,14548,670,6695,445
19031,12097,395,5737,249
19147,6577,216,3099,134
19133,4177,243,1897,155
19019,12091,392,5707,282
19003,3473,115,1586,6
19173,4362,116,2106,11
19063,9764,640,4337,342
19025,8334,128,4011,157
19115,7768,179,3050,1513
19107,3195,81,1508,100
19179,23153,1265,10618,543
19037,5746,139,2649,316
19151,3814,99,1786,140
19145,13766,788,6136,676
19077,8548,398,3954,228
19157,17453,760,8222,345
19075,9197,349,4257,324
19053,5791,211,2685,118
19051,7947,220,3026,1646
19039,9246,405,3753,1323
19073,8940,446,3975,469
19109,11771,518,5371,457
19081,6467,194,2792,690
19159,4064,149,1930,4
19071,3236,100,1521,94
19143,3043,50,1420,153
19137,6748,332,2918,552
