ADMIN_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19103,167229,11954,76046,3537
19155,85322,6286,36742,4610
19153,449333,40464,199712,9594
19113,222914,17006,99852,7497
19061,113539,4763,53597,1784
19095,11373,334,5244,532
19007,8568,373,3833,441
19029,20019,630,9422,331
19167,21146,799,8917,2500
19157,17023,867,7969,269
19027,18997,873,8500,975
19049,78176,6429,35596,1926
19021,15859,762,5900,3207
19011,14573,611,6768,414
19111,23551,1188,10313,1478
19067,12738,468,5673,906
19033,47495,2748,21623,1441
19161,6498,128,3157,39
19185,6177,248,2737,358
19013,127608,7165,57421,5364
19181,32019,2066,14674,780
19037,5700,150,2626,305
19195,3313,92,1612,0
19169,91066,7709,40997,2241
19117,6766,229,3039,364
19163,149624,10281,66474,5140
19077,8355,483,3824,209
19175,9092,434,4264,212
19193,82689,4665,37052,4333
19171,15796,1600,6638,956
19127,26654,1566,11280,2590
19065,20067,625,9287,849
19179,22559,1340,10308,498
19047,12735,418,5386,1521
19025,8283,159,3972,155
19137,6625,359,2846,546
19017,23829,1188,10780,1092
19091,8038,309,3622,344
19019,11927,341,5668,250
19045,30591,2045,13624,1216
19191,15320,884,6770,883
19003,3426,123,1560,4
19165,10993,350,5254,88
19125,26243,1094,10564,3877
19015,20932,1008,9768,445
19055,9199,454,4039,697
19083,12741,405,5526,1228
19189,7817,284,3530,448
19135,6207,283,2826,242
19031,11995,413,5680,246
19139,29212,1732,11469,4426
19101,14219,904,6234,845
19051,7874,197,3005,1637
19039,9089,357,3704,1311
19009,4002,98,1903,101
19005,10864,416,5178,88
19187,32115,2151,14381,971
19121,13304,521,6300,136
19131,8485,269,4040,118
19099,25648,1807,11607,803
19109,11446,489,5262,381
19041,15516,628,7389,151
19147,6493,218,3059,125
19149,16041,490,6344,2827
19197,10460,427,4240,1572
19105,12102,484,5401,749
19173,4340,126,2092,10
19159,4008,160,1897,3
19123,14190,730,6516,383
19001,4445,170,2016,307
19063,9663,656,4284,336
19087,14992,923,6233,1553
19035,9026,328,4238,215
19183,13656,881,6149,464
19073,8831,417,3948,445
19141,10142,372,4739,284
19057,33687,2222,15407,615
19023,7694,153,3699,136
19115,7675,210,2990,1507
19079,13400,491,6188,381
19081,6380,204,2750,677
19089,4145,131,1945,139
19177,2900,105,1352,90
19043,12396,303,5712,624
19069,6837,182,3216,213
19093,3490,118,1456,463
19129,10386,738,4753,122
19145,13257,1025,5782,650
19059,14466,587,6849,174
19151,3784,80,1781,140
19075,8989,322,4178,301
19143,2990,81,1382,145
19133,4024,271,1820,126
19053,5730,230,2649,114
19085,6790,337,3118,208
19097,15302,474,7324,198
,10474,252,5284,0
19107,3161,99,1481,100
19119,5828,218,2780,51
19071,3203,107,1504,89
