RECIP_ADDRESS_COUNTY,* Percent Vaccinated by Resident County (Merged from datasource: ec049a78-938f-43ce-8c53-e977ad7594bd),2-Dose Vaccinations Completed (Merged from datasource: ec049a78-938f-43ce-8c53-e977ad7594bd),1-Dose Vaccinations Completed (Merged from datasource: ec049a78-938f-43ce-8c53-e977ad7594bd)
19153,0.5467774873969982,253073,14936
19059,0.49762429018426237,8270,318
19161,0.4462503857627816,3949,389
19027,0.5264567319613192,9511,1105
19013,0.5018669796080105,60105,5754
19017,0.512489027212513,11719,1125
19019,0.4569539551357733,8995,681
19103,0.6059812094746593,86266,5322
19195,0.43910039290069099,3041,200
19033,0.529281507656066,20594,1874
19081,0.42220131702728128,3983,505
19169,0.5355087162906598,48906,3101
19139,0.5023907744234014,17106,4328
19165,0.502095337873232,5488,263
19009,0.5094614264919942,2635,165
19191,0.5341903856735532,9749,930
19065,0.4623918575063613,8453,633
19061,0.5453134794627534,51127,1938
19147,0.43214044564483458,3585,255
19183,0.4774869109947644,9720,768
19003,0.45335924486396447,1559,74
19173,0.3955236072537167,2336,85
19041,0.44536713286713289,6717,416
19125,0.4391483475175172,12318,2285
19123,0.3630233084408237,7152,869
19157,0.4955144833549503,8664,505
19099,0.4863789162296625,16387,1699
19073,0.4891989198919892,3798,550
19113,0.5577179254188244,117255,9183
19049,0.5453543492450751,48238,2727
19193,0.42959255918608826,39540,4754
19171,0.5093152960721491,7678,906
19109,0.4571660028353473,6169,603
19187,0.48092134581105169,15740,1527
19011,0.485903684928836,11492,969
19141,0.4327783029157275,5369,583
19045,0.4405220874884232,18862,1591
19067,0.4559519243063547,6510,622
19189,0.4511299980683794,4070,601
19131,0.41828830530889857,4190,238
19029,0.4975849174197569,5983,404
19135,0.3949656156740625,2681,363
19127,0.5315857654499734,17992,2936
19063,0.4293006081668115,3618,335
19159,0.4411524315488353,2112,47
19163,0.4453721746471381,71271,5753
19115,0.43035795197100137,3628,1121
19149,0.437581920006355,8872,2145
19093,0.4134110787172012,2394,442
19015,0.5481817488755051,13530,851
19075,0.5311478090255069,5931,566
19091,0.4257166771291065,3668,401
19151,0.4533917510197915,2747,254
19055,0.4579977661513139,6897,894
19101,0.40617655097021046,6673,758
19005,0.41243515744867395,5403,242
19181,0.49500641200015546,23907,1569
19025,0.5073438146462557,4509,396
19083,0.4721595631010329,6938,1016
19069,0.4513406156901688,4131,414
19023,0.501350509038022,6746,493
19133,0.4452698781195589,3562,274
19085,0.4055804683607374,5314,384
19137,0.46546334576989009,4067,549
19111,0.4119202543304513,12085,1779
19037,0.46233135003771055,4751,766
19197,0.48965132940614555,5162,989
19179,0.40870485286968458,11783,2509
19121,0.4526869873913576,7002,394
19095,0.5365175481957489,7918,765
19143,0.3934206109432696,2101,243
19051,0.3098888888888889,2601,188
19047,0.44244946492271106,6059,1383
19155,0.43306224921142419,38083,2281
19145,0.44125239954987757,6114,552
19043,0.4091971052481623,6582,599
19057,0.420278697359304,15368,1009
19007,0.3905520682440045,4388,465
19107,0.38961545969158697,3664,328
19077,0.5027598465712415,4985,389
19129,0.4197498179892779,6028,314
19021,0.5327217125382263,7177,3275
19087,0.45329257291771077,7300,1745
19053,0.3365946632782719,2388,261
19097,0.45516744688512786,8425,423
19079,0.5329316997224667,7143,730
19035,0.4564307966177125,4720,408
19001,0.42393736017897096,2690,342
19175,0.43215423576505188,4981,309
19167,0.35096829723138719,10448,1785
19089,0.4326272111814807,3443,519
19119,0.30642279880901748,3379,223
19185,0.35320602390933089,2075,200
19039,0.451729643427355,3495,749
19105,0.5067936753541898,9361,1120
19117,0.38558139534883725,2879,437
19031,0.5110860578729801,8804,716
19071,0.3841954022988506,2472,202
19177,0.3480976717773992,2194,258
,,31,4
