ADMIN_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19153,518251,21538,242287,12535
19021,17648,628,6677,3567
19027,20516,462,9388,1102
19049,88834,3001,42377,2445
19181,34893,1133,16468,985
19013,140182,4336,64779,6131
19033,51721,1833,23962,1894
19169,101281,4096,47599,2773
19195,3457,37,1711,1
19083,13612,211,6008,1330
19189,8333,206,3804,500
19155,94979,3803,42704,4846
19139,32636,967,13312,4920
19009,4114,23,1995,101
19005,11362,291,5476,112
19099,28674,728,13503,1138
19103,184700,5609,87608,4198
19017,25718,781,11854,1233
19065,21026,445,9824,916
19061,121359,2864,58267,2162
19041,16618,466,7966,276
19147,6785,160,3225,149
19193,90800,3749,41326,4818
19003,3545,74,1636,9
19173,4480,80,2176,20
19175,9955,292,4727,304
19067,13639,267,6157,1042
19063,10071,531,4521,379
19035,9551,208,4532,272
19123,15401,441,7178,555
19183,15007,461,7000,543
19179,25069,790,11628,902
19073,9391,189,4312,505
19113,249607,7121,117543,8669
19019,12679,261,6044,332
19101,15755,538,7130,963
19127,30147,1023,13192,2851
19109,12360,316,5759,487
19187,35644,1199,16431,1320
19037,5923,105,2743,339
19011,15499,375,7327,463
19045,34643,1237,15882,1568
19081,6713,67,2963,719
19131,8918,142,4300,156
19029,20998,435,9955,428
19135,6691,151,3108,292
19059,15448,439,7380,249
19159,4218,65,2046,5
19163,167302,6196,76842,6190
19125,28135,689,11642,4022
19149,17076,366,6862,2945
19015,22925,563,10930,557
19141,10847,236,5129,344
19091,8428,211,3843,383
19151,3929,66,1855,149
19055,9899,227,4474,762
19031,12616,232,6068,280
19167,22544,490,9696,2652
19143,3160,37,1476,173
19161,6571,90,3206,50
19069,7175,135,3392,246
19133,4459,72,2100,203
19075,9598,279,4456,395
19171,17655,531,8033,984
19137,7126,267,3131,577
19111,26058,807,11556,1901
19197,11379,230,4728,1713
19047,13685,313,5878,1591
19077,8977,180,4260,259
19093,3699,90,1560,493
19051,8157,158,3141,1659
19025,8429,75,4072,177
19145,14530,584,6536,843
19057,36968,1568,17320,715
19007,9006,239,4099,477
19157,18580,448,8902,424
19191,17192,511,7846,1024
19023,7836,95,3776,170
19087,16498,436,7057,1897
19001,4731,123,2163,331
19079,14279,203,6756,406
19095,11974,209,5562,618
19119,6039,102,2926,74
19043,12703,175,5910,661
19117,7254,165,3301,396
19039,9783,220,4092,1364
19107,3288,40,1575,100
19165,11614,229,5605,133
19185,6372,163,2863,377
19115,7967,133,3159,1528
19053,5946,145,2794,118
19177,2993,76,1402,111
19121,13960,245,6742,157
19085,6997,247,3246,245
,10375,246,5211,1
19105,13215,244,6010,897
19097,16189,269,7838,258
19129,12093,488,5716,145
19089,4445,125,2075,182
19071,3333,67,1584,98
