County,Total Tests,Total Positive Tests,Total Recovered,Total Deaths,Underlying Cause Deaths,Contributing Factor Deaths
Polk,736840,65457,56871,636,558,78
Linn,309840,22537,20464,338,302,36
Scott,227948,21703,19717,244,220,24
Black Hawk,225292,17455,15488,310,287,23
Johnson,223327,15467,14355,85,77,8
Dubuque,203534,14787,13136,209,193,16
Story,169129,11465,10537,48,42,6
Woodbury,153943,16520,14903,229,210,19
Dallas,134938,12607,11061,99,85,14
Pottawattamie,125906,12331,10933,173,150,23
Marshall,86267,5233,4750,76,68,8
Warren,82429,6329,5670,90,80,10
Cerro Gordo,81913,5952,5289,90,75,15
Webster,71997,5424,5023,94,79,15
Clinton,68227,6085,5451,93,79,14
Des Moines,60263,5034,4482,68,56,12
Muscatine,59513,5211,4690,105,96,9
Lee,57308,4054,3702,56,43,13
Jasper,54870,4555,4107,72,67,5
Wapello,49906,4694,4171,122,118,4
Sioux,48040,5340,5066,74,71,3
Poweshiek,47693,1645,1522,35,32,3
Buena Vista,46709,4914,4203,40,36,4
Boone,46314,2869,2608,34,31,3
Marion,44837,3859,3556,76,65,11
Washington,43996,2732,2495,51,47,4
Winneshiek,41908,2055,1935,35,30,5
Bremer,41759,3008,2777,60,51,9
Plymouth,40220,4333,3927,81,73,8
Benton,39603,2743,2505,55,44,11
Carroll,38594,3078,2805,52,43,9
Henry,38372,3090,2877,37,36,1
Fayette,38116,1942,1813,42,37,5
Hardin,37331,2004,1809,44,34,10
Tama,34195,2236,2019,71,67,4
Buchanan,33201,2032,1873,33,27,6
Cedar,33125,2005,1870,23,21,2
Mahaska,33085,2424,2241,51,46,5
Clay,32421,2273,2125,27,22,5
Iowa,31176,1559,1463,24,22,2
Delaware,30920,2157,2043,41,37,4
Butler,30820,1752,1609,35,31,4
Crawford,29522,2924,2622,40,35,5
Dickinson,28889,2684,2438,44,38,6
Jones,28190,3137,2920,57,51,6
Kossuth,27585,2283,2097,65,56,9
O'Brien,27418,2155,1936,61,56,5
Jackson,27361,2386,2173,42,39,3
Floyd,27122,1804,1560,42,32,10
Clayton,26823,1799,1647,57,48,9
Hamilton,24361,2003,1747,51,46,5
Hancock,22895,1597,1438,34,27,7
Page,22621,2006,1907,22,20,2
Allamakee,22580,1580,1462,51,41,10
Harrison,22287,1936,1721,73,69,4
Madison,22220,1787,1599,19,15,4
Mills,22169,1796,1597,24,21,3
Jefferson,22027,1451,1299,35,29,6
Cherokee,21990,1694,1546,38,30,8
Sac,21693,1395,1285,20,19,1
Cass,21674,1476,1331,54,48,6
Wright,21646,1931,1805,40,33,7
Franklin,21238,1339,1157,22,20,2
Grundy,20116,1447,1332,33,27,6
Palo Alto,19807,1193,1100,23,22,1
Guthrie,19733,1311,1186,32,26,6
Calhoun,19511,1439,1362,13,12,1
Appanoose,19036,1470,1230,49,44,5
Mitchell,18906,1378,1229,42,39,3
Monona,18818,887,800,31,29,2
Winnebago,18807,1555,1388,31,26,5
Chickasaw,18568,1315,1227,16,14,2
Louisa,18294,1359,1232,49,42,7
Union,18214,1377,1251,35,27,8
Shelby,18131,1369,1271,37,33,4
Emmet,17980,1436,1296,40,38,2
Howard,17641,1092,1023,22,18,4
Lyon,17364,1594,1537,41,37,4
Keokuk,16452,1032,929,31,31,0
Humboldt,16064,1243,1162,26,23,3
Greene,15618,830,765,11,10,1
Montgomery,14963,1117,997,38,36,2
Pocahontas,14256,903,837,22,22,0
Clarke,14194,1068,976,24,22,2
Worth,14086,802,738,8,7,1
Audubon,13338,542,496,10,9,1
Ida,13124,1028,866,35,32,3
Adair,12709,993,834,32,22,10
Davis,11888,924,803,25,23,2
Decatur,10885,629,603,9,9,0
Ringgold,10516,576,539,24,18,6
Monroe,10253,1006,923,29,22,7
Lucas,10013,809,752,23,18,5
Osceola,9663,818,769,16,13,3
Taylor,9324,687,648,12,10,2
Van Buren,8992,586,542,18,15,3
Pending Investigation,8156,983,938,0,0,0
Fremont,7977,663,617,9,7,2
Wayne,7667,584,513,23,18,5
Adams,6084,353,337,4,4,0
