ADMIN_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19061,116804,4644,55192,1967
19169,95676,6766,43589,2538
19163,157640,9521,70624,5654
19135,6393,268,2915,267
19177,2953,74,1389,99
19127,28103,1553,12004,2612
19197,10882,504,4370,1658
19049,83307,5177,38672,2200
19153,481723,34831,218147,10892
19113,236279,12364,108578,8005
19155,90062,5353,39527,4725
19017,24631,1181,11152,1153
19013,133029,6460,60291,5756
19021,16488,771,6182,3262
19027,19616,835,8785,1047
19181,33389,1813,15431,881
19117,6979,240,3134,376
19011,14959,439,7035,437
19031,12235,366,5818,262
19187,34011,1644,15528,1034
19087,15869,530,6773,1744
19193,85974,4646,38603,4529
19141,10434,386,4863,314
19065,20502,585,9511,879
19123,14798,595,6848,466
19103,176221,9164,81798,3833
19003,3481,113,1590,6
19173,4399,96,2132,15
19007,8758,334,3938,456
19105,12644,457,5665,802
19045,32419,1878,14540,1386
19043,12558,231,5820,642
19149,16428,588,6470,2864
19015,21877,1057,10182,502
19057,35052,2217,16071,658
19147,6636,189,3139,140
19005,11129,348,5336,104
19073,9021,402,4035,475
19095,11629,342,5344,577
19145,13943,717,6243,704
19033,49348,2524,22552,1657
19183,14324,709,6559,489
19059,14878,570,7049,207
19161,6537,110,3182,45
19029,20477,582,9639,398
19055,9535,317,4265,725
19129,10687,676,4928,139
19101,14988,819,6627,913
19125,27102,906,11032,3979
19077,8619,382,3995,232
19099,27267,1214,12613,1028
19111,24721,1164,10803,1710
19109,11899,502,5445,461
,10368,249,5211,1
19191,16234,839,7230,947
19081,6573,133,2868,704
19157,17922,681,8469,400
19119,5966,113,2888,69
19097,15661,474,7483,232
19189,8033,315,3610,478
19035,9265,264,4378,237
19121,13648,382,6533,144
19085,6894,294,3185,220
19023,7793,99,3762,154
19165,11267,301,5407,104
19075,9316,351,4306,344
19083,13169,376,5730,1280
19069,6972,218,3257,227
19171,16825,1108,7364,964
19063,9847,615,4385,347
19079,13868,352,6483,396
19133,4269,180,1967,171
19025,8366,99,4038,161
19151,3833,104,1791,144
19179,23640,1130,10901,593
19039,9349,389,3808,1333
19167,21785,659,9274,2564
19091,8221,284,3713,370
19041,16016,668,7592,217
19089,4286,176,1983,159
19053,5830,198,2711,118
19139,30875,1500,12265,4711
19037,5751,142,2650,316
19137,6832,314,2969,555
19195,3374,86,1645,1
19185,6268,206,2797,367
19019,12203,393,5757,296
19009,4032,80,1927,101
19175,9486,431,4440,265
19067,13197,359,5920,979
19051,8001,213,3055,1649
19047,13148,431,5566,1561
19093,3589,99,1507,478
19131,8661,198,4158,129
19115,7817,177,3074,1516
19071,3260,85,1540,94
19107,3219,61,1530,100
19001,4576,214,2049,324
19159,4104,121,1963,4
19143,3084,56,1435,158
