ADMIN_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19193,75608,5410,33725,3167
19061,101910,9649,45549,1307
19153,373022,64503,150456,7045
19139,25208,3415,8799,4107
19169,75346,14517,29910,1524
19049,63850,11479,25943,1492
19173,4130,223,1942,0
19057,30835,2914,13694,551
19163,132553,13100,57119,4005
19113,190323,26142,79367,6805
19111,21180,2048,8852,1184
19125,23829,2325,8871,3709
19123,12402,1672,5212,277
19187,29659,2952,12840,838
19033,42601,4360,18495,1213
19165,9914,1025,4398,46
19145,12032,1608,4892,627
19167,19253,1602,7641,2354
19103,145623,16419,63230,2910
19069,6334,503,2820,186
19003,3279,224,1457,1
19079,12088,1256,5201,339
19189,7049,711,2965,392
19191,13414,1578,5565,665
19067,11209,1274,4605,731
19099,21845,3439,9076,514
19013,114146,12023,48618,4608
19021,14321,1258,4902,3160
19065,18791,1303,8336,809
19035,8298,655,3734,173
19127,22450,4226,7882,2515
19133,3599,373,1567,105
19087,12558,1713,5072,638
19155,76969,7066,32322,4293
19031,10754,1121,4726,201
19083,11556,1023,4676,1173
19115,7298,399,2716,1493
19177,2770,193,1254,69
19181,27594,4752,11296,533
19011,13314,1252,5849,363
19131,8093,392,3812,64
19077,7307,866,3133,174
19017,21627,2248,9225,954
19141,9281,712,4168,225
19019,10902,972,4875,190
19129,9360,1190,4036,92
19029,18512,1476,8333,251
19149,15060,815,5713,2792
19097,13607,1502,5994,133
19095,9682,1710,3748,477
,8422,257,4254,0
19121,11575,1631,4920,105
19041,14687,739,6955,72
19051,7420,429,2697,1595
19071,2976,219,1341,73
19105,10398,1699,4029,605
19107,2896,247,1274,100
19197,9623,702,3727,1492
19053,5347,419,2386,105
19015,18564,2190,8075,308
19195,3016,311,1354,0
19045,26465,3776,10779,1061
19159,3731,295,1705,0
19063,8473,1480,3307,297
19001,4186,222,1863,280
19135,5654,425,2509,199
19005,10385,589,4881,47
19075,8160,758,3594,207
19101,12953,987,5603,754
19157,14161,2399,5848,163
19027,17216,1744,7309,788
19059,13245,1097,6001,131
19171,13412,1725,5416,940
19009,3745,214,1717,100
19183,11900,1482,5003,401
19023,7013,677,3114,103
19037,5245,462,2245,298
19109,10705,787,4756,376
19073,8039,775,3451,352
19047,11665,891,4650,1458
19091,7561,467,3334,316
19147,6055,389,2772,88
19179,19970,2174,8656,437
19007,8058,551,3520,409
19175,7994,1045,3470,136
19117,6032,745,2472,311
19043,11806,660,5270,589
19055,8208,736,3435,610
19185,5757,519,2424,338
19093,3319,151,1371,426
19081,5816,515,2368,566
19143,2811,186,1250,125
19039,8237,768,3112,1264
19137,5922,624,2387,505
19085,6154,788,2588,187
19025,7689,650,3451,121
19089,3610,510,1512,87
19119,5358,513,2412,25
19151,3367,402,1417,130
19161,6089,470,2806,0
