ADMIN_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19169,76819,14087,30927,1602
,8429,257,4254,0
19117,6234,600,2634,322
19049,66232,10524,27659,1503
19153,386623,60896,159027,7389
19087,13087,1498,5391,760
19061,105264,7231,48416,1350
19013,116736,10450,50608,4790
19083,11984,694,5038,1180
19099,22542,3023,9604,545
19147,6115,357,2817,88
19067,11626,975,4943,761
19109,10872,675,4889,380
19063,9276,740,4072,297
19127,22725,4194,8035,2520
19081,5841,519,2373,576
19139,25867,3107,9271,4107
19193,77401,5016,34446,3903
19103,149323,14679,65971,3027
19091,7688,386,3426,318
19101,13107,1043,5650,754
19167,19480,1596,7756,2359
19149,15196,765,5801,2796
19047,11859,805,4783,1466
19179,20523,1870,9064,443
19163,135630,12081,59057,4176
19171,13702,1648,5594,944
19143,2811,186,1250,125
19055,8494,541,3661,644
19017,21951,2147,9430,970
19065,19252,1021,8690,833
19187,29860,2921,12938,843
19021,14619,1125,5118,3160
19035,8463,541,3871,178
19197,9774,576,3858,1502
19125,24453,1865,9376,3734
19033,43226,4162,18883,1247
19079,12221,1187,5293,339
19155,78101,7232,32794,4321
19113,196835,24588,83325,6951
19029,19014,1027,8776,260
19009,3756,204,1727,101
19129,9499,1066,4165,92
19037,5245,462,2245,298
19027,17385,1667,7419,794
19039,8545,566,3350,1287
19073,8287,576,3634,393
19181,28456,4167,11976,576
19015,18859,2114,8248,330
19095,9797,1599,3860,477
19005,10468,614,4908,49
19041,14835,659,7066,82
19031,11029,910,4970,201
19137,6118,522,2531,510
19145,12189,1541,5001,627
19057,31329,2706,14022,567
19121,11786,1485,5092,110
19059,13487,975,6176,144
19189,7264,509,3170,394
19105,10415,1687,4039,605
19075,8358,630,3754,214
19115,7387,328,2795,1493
19107,2896,247,1274,100
19165,10335,668,4778,58
19157,15369,1606,6832,174
19161,6089,469,2806,0
19003,3313,189,1488,1
19123,12622,1572,5361,284
19069,6501,368,2971,187
19001,4213,225,1879,280
19045,27411,3261,11497,1079
19175,8142,975,3571,146
19141,9565,490,4413,240
19053,5462,341,2474,105
19071,2978,217,1343,73
19111,21491,1912,9056,1209
19183,12169,1464,5145,403
19007,8133,532,3564,411
19133,3599,373,1567,105
19025,7693,644,3451,125
19077,7478,734,3284,174
19011,13512,1113,6017,364
19097,13750,1481,6070,142
19195,3046,283,1383,0
19043,11871,628,5316,592
19151,3384,388,1432,130
19131,8095,392,3813,64
19019,11007,920,4945,204
19159,3767,271,1733,0
19135,5748,345,2590,199
19119,5424,461,2471,25
19085,6154,787,2588,187
19191,13526,1614,5599,676
19089,3610,510,1512,87
19093,3319,150,1371,426
19185,5845,438,2500,338
19051,7591,292,2843,1600
19023,7223,471,3322,103
19173,4140,215,1951,0
19177,2780,193,1254,79
