ADMIN_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19067,9969,1510,3880,713
19175,7059,1591,2736,114
19057,28157,4153,11772,534
19163,116909,20000,45976,3922
19055,7492,1160,2870,599
19151,3109,537,1222,130
19013,102451,16807,40429,4500
19123,11111,2257,4300,249
19075,7413,1240,2986,199
19157,12340,3399,4457,138
19181,23865,5454,9121,474
19061,89197,16582,35811,1081
19015,16467,2816,6717,279
19017,20119,2907,8144,952
19153,319166,72113,119623,6705
19081,5285,655,2040,552
19033,39378,5775,16249,1134
19051,6781,979,2127,1577
19125,21589,3499,7215,3677
19131,7432,718,3351,0
19167,17732,2349,6515,2345
19155,68368,8847,27120,4293
19171,12188,2238,4556,940
19189,6268,1269,2301,387
19129,8402,1924,3194,85
19011,11079,1692,4513,356
19133,3270,433,1373,105
19029,17448,2294,7448,228
19193,64183,11313,25279,2747
19113,166621,33299,63926,6706
19107,2648,394,1077,100
19095,8969,2175,3166,466
19141,8742,1044,3734,225
19019,9800,1686,3972,190
19073,6533,2121,2060,335
19103,129590,22839,51878,2754
19021,13221,1631,4176,3160
19127,20106,4314,6664,2509
19187,25500,5248,9686,829
19079,10790,1985,4210,325
19027,14778,3718,5148,768
19139,22850,4037,7337,4098
19121,10251,2286,3946,78
19179,18066,3019,7306,436
19041,13506,1465,6016,50
19045,23887,4296,9252,1042
19039,7919,801,2948,1249
19047,10671,1548,3832,1458
19065,17226,2203,7118,808
19101,11735,1427,4769,754
19161,5659,821,2418,0
19169,61427,11323,24654,924
19105,8608,1567,3199,605
19049,51814,14201,18472,1467
19053,4882,832,1971,105
19063,8017,1695,2973,296
19023,6554,906,2790,65
19097,12303,1862,5165,122
19099,19243,3844,7594,495
19037,4882,684,1953,298
19031,9956,1538,4122,201
19005,9524,1088,4204,45
19087,11174,1957,4323,554
19117,5359,1272,1901,306
19165,8913,1708,3576,38
19071,2737,375,1144,72
19109,9797,1374,4024,376
19083,10485,1715,3823,1143
19147,5605,673,2408,82
19085,5561,1077,2150,187
19191,11980,1718,4855,514
19111,19199,2880,7481,1151
19035,7500,1141,3098,170
19197,9038,862,3359,1480
19093,3001,272,1183,361
19137,5281,990,1895,499
19091,6135,1831,1983,315
19025,6768,764,2949,100
19149,13767,1864,4557,2778
19077,6514,1343,2503,176
19069,5757,922,2332,175
19009,3434,437,1451,96
19143,2530,332,1039,120
19145,10447,1912,3952,626
19043,10717,1501,4328,570
19183,10471,2277,3908,380
19135,5154,816,2072,199
19007,7342,1007,2971,374
19185,5117,1089,1847,332
19059,11701,2231,4680,115
19115,6755,752,2268,1493
,8402,258,4255,0
19001,3703,468,1491,254
19195,2749,431,1161,0
19089,3298,655,1284,87
19173,3909,339,1756,0
19119,4729,792,1958,25
19159,3455,458,1487,0
19003,3043,478,1250,0
19177,2309,413,914,69
