RECIP_ADDRESS_COUNTY,RECIP_ID,First Dose Given,2-Dose Vaccinations Completed,1-Dose Vaccinations Completed
19155,72584,3315,33604,2061
19153,486401,23375,225336,12354
19085,10583,385,4925,348
19163,139209,5605,64282,5040
19083,14173,302,6489,893
19113,230200,7673,107243,8041
19057,29343,1329,13601,812
19009,5211,87,2488,148
19169,97263,3921,45353,2636
19061,99717,2208,47921,1667
19097,16317,351,7802,362
19079,14177,351,6583,660
19011,22544,644,10513,874
19193,77816,3244,35073,4426
19183,19236,563,9000,673
19013,118139,4194,54356,5233
19171,15326,524,7009,784
19073,7730,272,3478,502
19127,36383,1419,16257,2450
19161,7905,139,3717,332
19121,13514,387,6409,309
19027,19191,457,8872,990
19015,26298,880,12353,712
19179,24281,800,10606,2269
19075,11778,329,5497,455
19105,18859,422,8721,995
19045,36574,1378,16914,1368
19017,23211,748,10721,1021
19049,92422,3786,43179,2278
19145,12215,458,5630,497
19081,8008,155,3706,441
19111,24050,819,10877,1477
19055,13799,325,6325,824
19019,17311,519,8101,590
19181,46380,1884,21626,1244
19195,5867,125,2785,172
19071,4951,126,2314,197
19033,40501,1256,18823,1599
19187,31078,1051,14360,1307
19139,36095,1322,15507,3759
19165,10713,225,5135,218
19191,19515,525,9067,856
19103,171837,5568,80829,4611
19125,25195,793,11151,2100
19051,5042,169,2360,153
19059,16172,447,7734,257
19197,10655,253,4755,892
19117,5874,137,2680,377
19043,13308,252,6249,558
19129,11570,416,5441,272
19115,7722,242,3234,1012
19065,16699,499,7824,552
19151,5392,171,2507,207
19099,32466,1074,14927,1538
19047,12554,340,5458,1298
19037,9695,237,4397,664
19041,13197,354,6240,363
19149,18790,530,8104,2052
19063,7429,361,3381,306
19039,7127,270,3083,691
19101,13420,552,6087,694
19109,12353,400,5711,531
19067,12732,367,5942,481
19147,7129,185,3365,214
19119,6731,111,3229,162
19095,15563,502,7206,649
19007,8828,276,4073,406
19133,7127,145,3384,214
19023,13294,347,6268,411
19123,14172,456,6476,764
19035,9408,219,4418,353
19189,8328,241,3760,567
19003,3031,86,1445,55
19173,4514,110,2167,70
19031,17309,484,8085,655
19185,4109,180,1882,165
19077,9782,339,4564,315
19053,4751,138,2195,223
19089,6979,184,3179,437
19069,8187,214,3808,357
19141,10843,250,5046,501
19157,17030,521,8034,441
19135,5446,144,2498,306
19167,21513,523,9683,1624
19175,9742,327,4583,249
19025,8931,210,4202,317
19107,7247,173,3393,288
19021,16087,604,6275,2933
19137,8200,288,3696,520
19005,10499,334,4975,215
19091,7296,183,3383,347
19001,5539,162,2533,311
19029,11767,287,5566,348
19177,4368,119,2028,193
19143,4256,100,1978,200
19087,15221,469,6620,1512
19131,8132,157,3894,187
19093,4934,139,2200,395
19159,4068,86,1972,38
,89,5,39,6
